_ws.col.Time,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq_raw,tcp.ack_raw,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr
"12:27:48.692624","60","47.74.8.123","80","100.64.0.2","40332","0","3899631566","2919708524","2475332498","3418312537"
"12:27:48.965916","52","47.74.8.123","80","100.64.0.2","40332","0","3899631567","2919708670","2475332772","3418312789"
"12:27:48.965934","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899631567","2919708670","2475332772","3418312789"
"12:27:48.965939","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899633015","2919708670","2475332772","3418312789"
"12:27:48.965948","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899634463","2919708670","2475332772","3418312789"
"12:27:48.965952","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899635911","2919708670","2475332772","3418312789"
"12:27:48.965958","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899637359","2919708670","2475332772","3418312789"
"12:27:48.965966","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899638807","2919708670","2475332772","3418312789"
"12:27:48.965971","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899640255","2919708670","2475332772","3418312789"
"12:27:48.965977","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899641703","2919708670","2475332772","3418312789"
"12:27:48.965984","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899643151","2919708670","2475332772","3418312789"
"12:27:48.965991","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899644599","2919708670","2475332772","3418312789"
"12:27:49.268166","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899646047","2919708670","2475333074","3418313091"
"12:27:49.268181","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899647495","2919708670","2475333074","3418313091"
"12:27:49.298205","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899648943","2919708670","2475333104","3418313121"
"12:27:49.298218","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899650391","2919708670","2475333104","3418313121"
"12:27:49.329375","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899651839","2919708670","2475333135","3418313152"
"12:27:49.329389","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899653287","2919708670","2475333135","3418313152"
"12:27:49.360430","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899654735","2919708670","2475333166","3418313183"
"12:27:49.360442","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899656183","2919708670","2475333166","3418313183"
"12:27:49.390482","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899657631","2919708670","2475333196","3418313213"
"12:27:49.390493","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899659079","2919708670","2475333196","3418313213"
"12:27:49.420611","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899660527","2919708670","2475333226","3418313243"
"12:27:49.420622","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899661975","2919708670","2475333226","3418313243"
"12:27:49.450930","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899663423","2919708670","2475333257","3418313273"
"12:27:49.450942","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899664871","2919708670","2475333257","3418313273"
"12:27:49.480966","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899666319","2919708670","2475333287","3418313303"
"12:27:49.480978","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899667767","2919708670","2475333287","3418313303"
"12:27:49.541481","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899669215","2919708670","2475333347","3418313364"
"12:27:49.571516","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899670663","2919708670","2475333377","3418313394"
"12:27:49.602543","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899643151","2919708670","2475333408","3418313425"
"12:27:49.663001","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899672111","2919708670","2475333469","3418313485"
"12:27:49.693112","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899673559","2919708670","2475333499","3418313515"
"12:27:49.723011","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899675007","2919708670","2475333529","3418313545"
"12:27:49.753459","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899676455","2919708670","2475333559","3418313576"
"12:27:49.783616","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899677903","2919708670","2475333589","3418313607"
"12:27:49.814648","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899679351","2919708670","2475333620","3418313637"
"12:27:49.844952","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899680799","2919708670","2475333651","3418313667"
"12:27:49.874115","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899682247","2919708670","2475333680","3418313697"
"12:27:49.905162","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899683695","2919708670","2475333711","3418313727"
"12:27:49.935467","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899685143","2919708670","2475333741","3418313758"
"12:27:49.966636","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899686591","2919708670","2475333772","3418313789"
"12:27:49.996737","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899688039","2919708670","2475333802","3418313819"
"12:27:50.027012","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899689487","2919708670","2475333833","3418313848"
"12:27:50.057133","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899644599","2919708670","2475333863","3418313879"
"12:27:50.057146","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899690935","2919708670","2475333863","3418313879"
"12:27:50.086158","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899692383","2919708670","2475333892","3418313909"
"12:27:50.117398","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899693831","2919708670","2475333923","3418313939"
"12:27:50.147645","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899695279","2919708670","2475333953","3418313971"
"12:27:50.178676","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899696727","2919708670","2475333984","3418314001"
"12:27:50.208872","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899698175","2919708670","2475334015","3418314030"
"12:27:50.239121","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899699623","2919708670","2475334045","3418314061"
"12:27:50.268089","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899701071","2919708670","2475334074","3418314091"
"12:27:50.298336","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899702519","2919708670","2475334104","3418314121"
"12:27:50.329561","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899703967","2919708670","2475334135","3418314152"
"12:27:50.360579","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899705415","2919708670","2475334166","3418314183"
"12:27:50.389870","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899706863","2919708670","2475334196","3418314212"
"12:27:50.421108","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899708311","2919708670","2475334227","3418314242"
"12:27:50.451088","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899709759","2919708670","2475334257","3418314273"
"12:27:50.480337","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899667767","2919708670","2475334286","3418314303"
"12:27:50.480350","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899711207","2919708670","2475334286","3418314303"
"12:27:50.511570","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899712655","2919708670","2475334317","3418314334"
"12:27:50.541639","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899714103","2919708670","2475334347","3418314365"
"12:27:50.571857","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899715551","2919708670","2475334378","3418314394"
"12:27:50.603127","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899716999","2919708670","2475334409","3418314424"
"12:27:50.632124","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899718447","2919708670","2475334438","3418314455"
"12:27:50.662434","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899719895","2919708670","2475334468","3418314485"
"12:27:50.692617","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899721343","2919708670","2475334498","3418314516"
"12:27:50.724681","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899722791","2919708670","2475334530","3418314546"
"12:27:50.754083","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899724239","2919708670","2475334560","3418314576"
"12:27:50.783162","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899725687","2919708670","2475334589","3418314606"
"12:27:50.814174","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899727135","2919708670","2475334620","3418314636"
"12:27:50.844762","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899728583","2919708670","2475334651","3418314667"
"12:27:50.875744","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899730031","2919708670","2475334682","3418314698"
"12:27:50.906950","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899731479","2919708670","2475334713","3418314728"
"12:27:50.935465","1500","47.74.8.123","80","100.64.0.2","40332","1448","3899732927","2919708670","2475334741","3418314758"
