_ws.col.Time,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq_raw,tcp.ack_raw,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr
"07:16:43.343508","60","47.74.8.123","80","100.64.0.2","47096","0","618687343","533048765","2370267153","3313247119"
"07:16:43.763783","52","47.74.8.123","80","100.64.0.2","47096","0","618687344","533048911","2370267573","3313247524"
"07:16:43.763823","1500","47.74.8.123","80","100.64.0.2","47096","1448","618687344","533048911","2370267573","3313247524"
"07:16:43.763830","1500","47.74.8.123","80","100.64.0.2","47096","1448","618688792","533048911","2370267573","3313247524"
"07:16:43.763835","1500","47.74.8.123","80","100.64.0.2","47096","1448","618690240","533048911","2370267573","3313247524"
"07:16:43.763843","1500","47.74.8.123","80","100.64.0.2","47096","1448","618691688","533048911","2370267573","3313247524"
"07:16:43.763854","1500","47.74.8.123","80","100.64.0.2","47096","1448","618693136","533048911","2370267573","3313247524"
"07:16:43.763862","1500","47.74.8.123","80","100.64.0.2","47096","1448","618694584","533048911","2370267573","3313247524"
"07:16:43.763870","1500","47.74.8.123","80","100.64.0.2","47096","1448","618696032","533048911","2370267573","3313247524"
"07:16:43.763877","1500","47.74.8.123","80","100.64.0.2","47096","1448","618697480","533048911","2370267573","3313247524"
"07:16:43.763884","1500","47.74.8.123","80","100.64.0.2","47096","1448","618698928","533048911","2370267573","3313247524"
"07:16:43.763890","1500","47.74.8.123","80","100.64.0.2","47096","1448","618700376","533048911","2370267573","3313247524"
"07:16:44.203246","1500","47.74.8.123","80","100.64.0.2","47096","1448","618701824","533048911","2370268013","3313247963"
"07:16:44.203259","1500","47.74.8.123","80","100.64.0.2","47096","1448","618703272","533048911","2370268013","3313247963"
"07:16:44.223249","1500","47.74.8.123","80","100.64.0.2","47096","1448","618704720","533048911","2370268033","3313247983"
"07:16:44.223260","1500","47.74.8.123","80","100.64.0.2","47096","1448","618706168","533048911","2370268033","3313247983"
"07:16:44.243334","1500","47.74.8.123","80","100.64.0.2","47096","1448","618707616","533048911","2370268053","3313248003"
"07:16:44.243345","1500","47.74.8.123","80","100.64.0.2","47096","1448","618709064","533048911","2370268053","3313248003"
"07:16:44.263443","1500","47.74.8.123","80","100.64.0.2","47096","1448","618710512","533048911","2370268073","3313248024"
"07:16:44.263455","1500","47.74.8.123","80","100.64.0.2","47096","1448","618711960","533048911","2370268073","3313248024"
"07:16:44.283476","1500","47.74.8.123","80","100.64.0.2","47096","1448","618713408","533048911","2370268093","3313248044"
