_ws.col.Time,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq_raw,tcp.ack_raw,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr
"17:59:40.449496","52","47.83.16.111","80","100.64.0.5","42150","0","1522927864","1030485868","2222168860","1594380496"
"17:59:40.464585","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522927864","1030485868","2222168860","1594380496"
"17:59:40.479672","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522929312","1030485868","2222168860","1594380496"
"17:59:40.494764","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522930760","1030485868","2222168860","1594380496"
"17:59:40.509849","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522933656","1030485868","2222168860","1594380496"
"17:59:40.524931","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522932208","1030485868","2222168860","1594380496"
"17:59:40.540018","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522936552","1030485868","2222168860","1594380496"
"17:59:40.555101","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522935104","1030485868","2222168860","1594380496"
"17:59:40.570184","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522938000","1030485868","2222168860","1594380496"
"17:59:40.585266","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522939448","1030485868","2222168860","1594380496"
"17:59:40.600349","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522940896","1030485868","2222168860","1594380496"
"17:59:40.797539","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522942344","1030485868","2222169209","1594380832"
"17:59:40.812806","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522943792","1030485868","2222169209","1594380832"
"17:59:40.827901","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522945240","1030485868","2222169224","1594380847"
"17:59:40.842974","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522946688","1030485868","2222169224","1594380847"
"17:59:40.858100","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522948136","1030485868","2222169239","1594380863"
"17:59:40.873152","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522949584","1030485868","2222169239","1594380863"
"17:59:40.888259","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522951032","1030485868","2222169254","1594380878"
"17:59:40.903344","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522952480","1030485868","2222169270","1594380893"
"17:59:40.918427","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522953928","1030485868","2222169270","1594380893"
"17:59:40.933513","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522955376","1030485868","2222169285","1594380908"
"17:59:40.949597","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522956824","1030485868","2222169300","1594380923"
"17:59:40.964679","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522958272","1030485868","2222169300","1594380923"
"17:59:40.979763","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522959720","1030485868","2222169314","1594380938"
"17:59:40.994848","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522961168","1030485868","2222169314","1594380938"
"17:59:41.009933","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522962616","1030485868","2222169329","1594380953"
"17:59:41.025035","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522964064","1030485868","2222169329","1594380953"
"17:59:41.039144","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522965512","1030485868","2222169345","1594380968"
"17:59:41.055233","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522966960","1030485868","2222169345","1594380968"
"17:59:41.130400","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522968408","1030485868","2222169542","1594381165"
"17:59:41.145514","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522969856","1030485868","2222169542","1594381165"
"17:59:41.161573","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522971304","1030485868","2222169557","1594381181"
"17:59:41.176688","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522972752","1030485868","2222169557","1594381181"
"17:59:41.191552","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522974200","1030485868","2222169573","1594381196"
"17:59:41.206641","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522975648","1030485868","2222169573","1594381196"
"17:59:41.221758","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522977096","1030485868","2222169588","1594381211"
"17:59:41.236887","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522978544","1030485868","2222169588","1594381211"
"17:59:41.252931","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522979992","1030485868","2222169603","1594381226"
"17:59:41.267781","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522981440","1030485868","2222169603","1594381226"
"17:59:41.282886","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522982888","1030485868","2222169618","1594381241"
"17:59:41.297948","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522984336","1030485868","2222169618","1594381241"
"17:59:41.313049","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522985784","1030485868","2222169632","1594381256"
"17:59:41.327188","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522987232","1030485868","2222169632","1594381256"
"17:59:41.342265","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522988680","1030485868","2222169648","1594381271"
"17:59:41.358149","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522990128","1030485868","2222169648","1594381271"
"17:59:41.373197","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522993024","1030485868","2222169663","1594381286"
"17:59:41.388291","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522991576","1030485868","2222169663","1594381286"
"17:59:41.403382","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522994472","1030485868","2222169679","1594381301"
"17:59:41.418469","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522995920","1030485868","2222169679","1594381301"
"17:59:41.433558","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522997368","1030485868","2222169694","1594381317"
"17:59:41.449643","1500","47.83.16.111","80","100.64.0.5","42150","1448","1522998816","1030485868","2222169694","1594381317"
"17:59:41.464595","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523000264","1030485868","2222169709","1594381332"
"17:59:41.479628","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523001712","1030485868","2222169709","1594381332"
"17:59:41.494831","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523003160","1030485868","2222169724","1594381348"
"17:59:41.509778","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523004608","1030485868","2222169724","1594381348"
"17:59:41.524873","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523006056","1030485868","2222169739","1594381363"
"17:59:41.539940","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523007504","1030485868","2222169739","1594381363"
"17:59:41.555885","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523008952","1030485868","2222169755","1594381378"
"17:59:41.571042","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523010400","1030485868","2222169755","1594381378"
"17:59:41.585076","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523011848","1030485868","2222169769","1594381393"
"17:59:41.600158","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523013296","1030485868","2222169769","1594381393"
"17:59:41.615216","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523014744","1030485868","2222169785","1594381407"
"17:59:41.630138","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523016192","1030485868","2222169785","1594381407"
"17:59:41.645216","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523017640","1030485868","2222169800","1594381423"
"17:59:41.661252","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523019088","1030485868","2222169800","1594381423"
"17:59:41.676397","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523020536","1030485868","2222169874","1594381498"
"17:59:41.691333","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523021984","1030485868","2222169874","1594381498"
"17:59:41.706347","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523023432","1030485868","2222169891","1594381513"
"17:59:41.721449","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523024880","1030485868","2222169891","1594381513"
"17:59:41.736477","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523026328","1030485868","2222169905","1594381529"
"17:59:41.752645","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523027776","1030485868","2222169905","1594381529"
"17:59:41.767587","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523029224","1030485868","2222169920","1594381544"
"17:59:41.782581","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523030672","1030485868","2222169920","1594381544"
"17:59:41.797699","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523032120","1030485868","2222169936","1594381559"
"17:59:41.812637","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523033568","1030485868","2222169936","1594381559"
"17:59:41.827731","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523035016","1030485868","2222169951","1594381574"
"17:59:41.842944","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523036464","1030485868","2222169951","1594381574"
"17:59:41.858818","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523039360","1030485868","2222169966","1594381590"
"17:59:41.873827","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523040808","1030485868","2222169983","1594381605"
"17:59:41.888932","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523043704","1030485868","2222169998","1594381621"
"17:59:41.903958","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523046600","1030485868","2222170012","1594381636"
"17:59:41.918168","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523049496","1030485868","2222170028","1594381651"
"17:59:41.933259","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523052392","1030485868","2222170043","1594381666"
"17:59:41.950029","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523055288","1030485868","2222170057","1594381681"
"17:59:41.964132","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523058184","1030485868","2222170072","1594381695"
"17:59:41.979127","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523061080","1030485868","2222170088","1594381710"
"17:59:41.994212","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523063976","1030485868","2222170103","1594381726"
"17:59:42.009405","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523066872","1030485868","2222170118","1594381741"
"17:59:42.024233","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523068320","1030485868","2222170133","1594381756"
"17:59:42.039325","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523071216","1030485868","2222170147","1594381771"
"17:59:42.055376","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523074112","1030485868","2222170162","1594381786"
"17:59:42.070428","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523077008","1030485868","2222170178","1594381801"
"17:59:42.085523","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523079904","1030485868","2222170193","1594381817"
"17:59:42.100456","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523082800","1030485868","2222170209","1594381832"
"17:59:42.115569","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523085696","1030485868","2222170224","1594381847"
"17:59:42.130663","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523088592","1030485868","2222170239","1594381863"
"17:59:42.145745","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523091488","1030485868","2222170254","1594381878"
"17:59:42.161898","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523094384","1030485868","2222170270","1594381893"
"17:59:42.176679","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523097280","1030485868","2222170286","1594381908"
"17:59:42.191768","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523100176","1030485868","2222170301","1594381924"
"17:59:42.206881","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523103072","1030485868","2222170315","1594381939"
"17:59:42.221982","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523105968","1030485868","2222170330","1594381953"
"17:59:42.236076","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523108864","1030485868","2222170345","1594381968"
"17:59:42.252165","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523111760","1030485868","2222170360","1594381983"
"17:59:42.267249","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523114656","1030485868","2222170375","1594381998"
"17:59:42.282083","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523117552","1030485868","2222170391","1594382013"
"17:59:42.297167","1500","47.83.16.111","80","100.64.0.5","42150","1448","1523120448","1030485868","2222170406","1594382029"
