Type Time DataLength Raw_Seq/Ack
ack,1.339354,0,0
seq,1.390278,0,0
ack,1.689306,0,1
ack,1.689326,48,1
ack,1.68933,48,1
ack,1.689333,27,1
seq,1.74016,0,1
seq,1.740184,0,1
seq,1.740188,244,1
seq,1.740192,256,245
seq,1.740196,232,501
seq,1.7402,256,733
seq,1.740205,232,989
seq,1.750134,256,1221
seq,1.750159,232,1477
seq,1.750166,256,1709
seq,1.75017,232,1965
seq,1.760115,244,2197
ack,2.038479,0,245
ack,2.038503,0,501
ack,2.038507,0,733
ack,2.038511,0,989
seq,2.089363,256,2441
seq,2.089386,232,2697
seq,2.08939,256,2929
seq,2.089394,232,3185
seq,2.089398,256,3417
seq,2.089402,232,3673
seq,2.089406,256,3905
seq,2.08941,232,4161
ack,2.089503,0,1221
ack,2.089518,0,1477
ack,2.089522,0,1709
ack,2.089525,0,1965
ack,2.089529,0,2197
seq,2.139285,256,4393
ack,2.139655,0,2441
seq,2.140438,232,4649
seq,2.140459,256,4881
seq,2.140464,232,5137
seq,2.140468,256,5369
seq,2.140472,232,5625
seq,2.140476,256,5857
seq,2.14048,232,6113
seq,2.140484,256,6345
seq,2.140488,232,6601
seq,2.190371,256,6833
seq,2.190394,232,7089
ack,2.389275,0,2697
ack,2.389295,0,2929
ack,2.3893,0,3185
ack,2.389304,0,3417
ack,2.438465,0,3673
ack,2.438486,0,3905
ack,2.43849,0,4161
ack,2.438494,0,4393
ack,2.438498,0,4649
ack,2.438503,0,4881
seq,2.439997,256,7321
seq,2.440019,232,7577
seq,2.440023,256,7809
seq,2.440028,232,8065
seq,2.440034,256,8297
seq,2.440038,232,8553
seq,2.440042,256,8785
seq,2.440045,232,9041
ack,2.488402,0,5137
ack,2.488421,0,5369
seq,2.489315,256,9273
seq,2.48934,232,9529
seq,2.489344,256,9761
seq,2.489349,232,10017
seq,2.489353,256,10249
seq,2.489357,232,10505
seq,2.489362,256,10737
seq,2.489366,232,10993
ack,2.489503,0,5625
ack,2.489516,0,5857
ack,2.48952,0,6113
seq,2.49928,256,11225
seq,2.499304,232,11481
seq,2.499308,256,11713
seq,2.499312,232,11969
seq,2.539097,256,12201
seq,2.539118,232,12457
seq,2.539122,256,12689
seq,2.539126,232,12945
ack,2.539639,0,6345
ack,2.539653,0,6601
ack,2.539656,0,6833
ack,2.539661,0,7089
ack,2.539665,0,7321
seq,2.540242,256,13177
seq,2.540255,232,13433
seq,2.540259,256,13665
seq,2.540267,232,13921
seq,2.540271,256,14153
seq,2.540275,232,14409
seq,2.590507,256,14641
seq,2.590531,232,14897
seq,2.590535,256,15129
seq,2.59054,232,15385
seq,2.590544,256,15617
seq,2.590548,232,15873
seq,2.590552,244,16105
ack,2.738473,0,7577
ack,2.738494,0,7809
ack,2.738499,0,8065
ack,2.738503,0,8297
seq,2.789281,244,16349
seq,2.789305,256,16593
seq,2.789309,232,16849
ack,2.789626,0,8553
ack,2.789638,0,8785
ack,2.789643,0,9041
ack,2.789647,0,9273
ack,2.789651,0,9529
ack,2.789655,0,9761
ack,2.839812,0,10017
ack,2.839827,0,10249
ack,2.839831,0,10505
ack,2.839835,0,10737
ack,2.839839,0,10993
seq,2.840396,256,17081
seq,2.840413,232,17337
seq,2.840417,256,17569
seq,2.840421,232,17825
seq,2.840426,256,18057
seq,2.84043,232,18313
ack,2.888835,0,11225
ack,2.888856,0,11481
ack,2.88886,0,11713
ack,2.888864,0,11969
ack,2.888868,0,12201
seq,2.890572,256,18545
seq,2.890621,232,18801
seq,2.890625,256,19033
seq,2.890629,232,19289
seq,2.890633,256,19521
seq,2.890638,232,19777
ack,2.938908,0,12457
ack,2.938925,0,12689
ack,2.938929,0,12945
ack,2.938933,0,13177
ack,2.938936,0,13433
seq,2.939645,244,20009
seq,2.939666,256,20253
seq,2.939671,232,20509
seq,2.939675,256,20741
seq,2.939679,232,20997
ack,2.989063,0,13665
ack,2.989082,0,13921
ack,2.989086,0,14153
ack,2.98909,0,14409
ack,2.989094,0,14641
seq,2.989744,244,21229
seq,2.989763,256,21473
seq,2.989767,232,21729
seq,2.989771,256,21961
seq,2.989775,232,22217
ack,3.039204,0,14897
ack,3.03922,0,15129
ack,3.039223,0,15385
ack,3.039227,0,15617
ack,3.039231,0,15873
seq,3.039896,244,22449
seq,3.039917,256,22693
seq,3.039921,232,22949
seq,3.039925,256,23181
seq,3.03993,232,23437
ack,3.089301,0,16105
ack,3.089317,0,16349
ack,3.089321,0,16593
ack,3.089325,0,16849
ack,3.089329,0,17081
seq,3.090032,244,23669
seq,3.090052,256,23913
seq,3.090056,232,24169
seq,3.09006,256,24401
seq,3.090064,232,24657
ack,3.138508,0,17337
ack,3.138531,0,17569
ack,3.138536,0,17825
ack,3.13854,0,18057
seq,3.14004,256,24889
seq,3.140061,232,25145
seq,3.140065,256,25377
seq,3.14007,232,25633
seq,3.140074,256,25865
seq,3.140078,232,26121
seq,3.189387,244,26353
seq,3.189404,256,26597
seq,3.189407,232,26853
ack,3.18941,0,18313
ack,3.189421,0,18545
ack,3.189425,0,18801
ack,3.18943,0,19033
ack,3.189434,0,19289
ack,3.189438,0,19521
seq,3.23928,256,27085
ack,3.239901,0,19777
ack,3.239915,0,20009
ack,3.23992,0,20253
ack,3.239924,0,20509
ack,3.239928,0,20741
seq,3.240404,232,27341
seq,3.240426,256,27573
seq,3.24043,232,27829
seq,3.240433,256,28061
seq,3.240437,232,28317
ack,3.289863,0,20997
ack,3.289875,0,21229
ack,3.289878,0,21473
ack,3.289881,0,21729
ack,3.289884,0,21961
seq,3.290783,256,28549
seq,3.290806,232,28805
seq,3.290811,256,29037
seq,3.290815,232,29293
seq,3.290818,256,29525
seq,3.290822,232,29781
ack,3.338915,0,22217
ack,3.338935,0,22449
ack,3.338939,0,22693
ack,3.338943,0,22949
ack,3.338948,0,23181
seq,3.340556,244,30013
seq,3.340574,256,30257
seq,3.340578,232,30513
seq,3.340582,256,30745
seq,3.340586,232,31001
ack,3.389001,0,23437
ack,3.389018,0,23669
ack,3.389022,0,23913
ack,3.389025,0,24169
ack,3.389029,0,24401
seq,3.389846,244,31233
seq,3.389868,256,31477
seq,3.389872,232,31733
seq,3.389876,256,31965
seq,3.389881,232,32221
ack,3.445272,0,24657
ack,3.445285,0,24889
ack,3.445289,0,25145
ack,3.445292,0,25377
ack,3.445295,0,25633
seq,3.445513,244,32453
seq,3.445536,256,32697
seq,3.44554,232,32953
seq,3.445544,256,33185
seq,3.445548,232,33441
ack,3.488577,0,25865
ack,3.488606,0,26121
ack,3.48861,0,26353
ack,3.488615,0,26597
ack,3.488619,0,26853
seq,3.496066,244,33673
seq,3.496096,256,33917
seq,3.4961,232,34173
seq,3.496105,256,34405
seq,3.496109,232,34661
seq,3.539417,256,34893
seq,3.539441,232,35149
seq,3.539446,256,35381
seq,3.53945,232,35637
seq,3.539454,256,35869
seq,3.539458,232,36125
ack,3.545841,0,27085
ack,3.545865,0,27341
ack,3.545871,0,27573
ack,3.545877,0,27829
ack,3.545883,0,28061
ack,3.58902,0,28317
ack,3.589039,0,28549
ack,3.589043,0,28805
ack,3.589048,0,29037
ack,3.589053,0,29293
seq,3.596723,244,36357
seq,3.596747,256,36601
seq,3.596751,232,36857
seq,3.596755,256,37089
seq,3.59676,232,37345
ack,3.63905,0,29525
ack,3.639065,0,29781
ack,3.639069,0,30013
ack,3.639073,0,30257
ack,3.639077,0,30513
seq,3.639761,244,37577
seq,3.639779,256,37821
seq,3.639783,232,38077
seq,3.639787,256,38309
seq,3.639791,232,38565
ack,3.689093,0,30745
ack,3.689107,0,31001
ack,3.689112,0,31233
ack,3.689115,0,31477
ack,3.689119,0,31733
seq,3.689823,244,38797
seq,3.689843,256,39041
seq,3.689847,232,39297
seq,3.689851,256,39529
seq,3.689856,232,39785
ack,3.739231,0,31965
ack,3.739246,0,32221
ack,3.73925,0,32453
ack,3.739253,0,32697
ack,3.739257,0,32953
seq,3.739851,244,40017
seq,3.739869,256,40261
seq,3.739874,232,40517
seq,3.739878,256,40749
seq,3.739882,232,41005
ack,3.788385,0,33185
ack,3.788402,0,33441
ack,3.788406,0,33673
ack,3.788411,0,33917
ack,3.788415,0,34173
seq,3.788839,244,41237
seq,3.789941,244,41481
seq,3.789955,256,41725
seq,3.789959,232,41981
ack,3.838395,0,34405
ack,3.838411,0,34661
ack,3.838415,0,34893
seq,3.839153,256,42213
seq,3.839172,232,42469
seq,3.839176,256,42701
seq,3.83918,232,42957
seq,3.839185,256,43189
seq,3.839189,232,43445
ack,3.840304,0,35149
ack,3.840315,0,35381
seq,3.88912,244,43677
seq,3.88914,256,43921
seq,3.889144,232,44177
ack,3.889353,0,35637
ack,3.889365,0,35869
ack,3.889369,0,36125
ack,3.889373,0,36357
ack,3.889377,0,36601
seq,3.890909,244,44409
ack,3.938523,0,36857
ack,3.938543,0,37089
ack,3.938547,0,37345
ack,3.938551,0,37577
ack,3.938556,0,37821
seq,3.940073,256,44653
seq,3.940093,232,44909
seq,3.940097,256,45141
seq,3.940101,232,45397
seq,3.940105,256,45629
seq,3.940108,232,45885
seq,3.98937,244,46117
seq,3.989388,256,46361
seq,3.989392,232,46617
seq,3.989396,256,46849
seq,3.9894,232,47105
ack,3.989631,0,38077
ack,3.989644,0,38309
ack,3.989648,0,38565
ack,3.989652,0,38797
ack,3.989656,0,39041
ack,4.038592,0,39297
ack,4.038648,0,39529
ack,4.038652,0,39785
ack,4.038657,0,40017
ack,4.038661,0,40261
seq,4.040403,244,47337
seq,4.040423,256,47581
seq,4.040427,232,47837
seq,4.040431,256,48069
seq,4.040434,232,48325
ack,4.089018,0,40517
ack,4.089043,0,40749
ack,4.089046,0,41005
ack,4.089049,0,41237
ack,4.089052,0,41481
seq,4.089322,244,48557
seq,4.089341,256,48801
seq,4.089346,232,49057
seq,4.08935,256,49289
seq,4.089354,232,49545
ack,4.138752,0,41725
ack,4.138761,0,41981
ack,4.138764,0,42213
ack,4.138767,0,42469
ack,4.13877,0,42701
seq,4.139851,244,49777
seq,4.139868,256,50021
seq,4.139872,232,50277
seq,4.139876,256,50509
seq,4.13988,232,50765
ack,4.188861,0,42957
ack,4.188877,0,43189
ack,4.188881,0,43445
ack,4.188885,0,43677
ack,4.188889,0,43921
seq,4.189513,244,50997
seq,4.189532,256,51241
seq,4.189536,232,51497
seq,4.189541,256,51729
seq,4.189545,232,51985
ack,4.238885,0,44177
ack,4.238899,0,44409
ack,4.238904,0,44653
ack,4.238907,0,44909
ack,4.238911,0,45141
seq,4.239647,244,52217
seq,4.239668,256,52461
seq,4.239672,232,52717
seq,4.239676,256,52949
seq,4.239681,232,53205
ack,4.289014,0,45397
ack,4.289032,0,45629
ack,4.289036,0,45885
ack,4.28904,0,46117
ack,4.289044,0,46361
seq,4.289738,244,53437
seq,4.289757,256,53681
seq,4.289762,232,53937
seq,4.289766,256,54169
seq,4.28977,232,54425
ack,4.339127,0,46617
ack,4.339142,0,46849
ack,4.339146,0,47105
ack,4.33915,0,47337
ack,4.339154,0,47581
seq,4.339852,256,54657
seq,4.339876,232,54913
seq,4.33988,256,55145
seq,4.339884,232,55401
seq,4.343945,256,55633
seq,4.343983,232,55889
ack,4.389295,0,47837
ack,4.389312,0,48069
ack,4.389317,0,48325
ack,4.389321,0,48557
ack,4.389325,0,48801
seq,4.389733,244,56121
seq,4.389751,256,56365
seq,4.389755,232,56621
seq,4.389759,256,56853
seq,4.389763,232,57109
ack,4.438496,0,49057
ack,4.43852,0,49289
ack,4.438525,0,49545
ack,4.438529,0,49777
ack,4.438533,0,50021
seq,4.440106,244,57341
seq,4.440119,256,57585
seq,4.440122,232,57841
seq,4.440125,256,58073
seq,4.440128,232,58329
seq,4.489367,244,58561
seq,4.48939,256,58805
seq,4.489394,232,59061
seq,4.489398,256,59293
seq,4.489403,232,59549
ack,4.490356,0,50277
ack,4.490372,0,50509
ack,4.490376,0,50765
ack,4.49038,0,50997
ack,4.490384,0,51241
ack,4.538538,0,51497
ack,4.53856,0,51729
ack,4.538564,0,51985
ack,4.538569,0,52217
ack,4.538573,0,52461
seq,4.541134,244,59781
seq,4.541158,256,60025
seq,4.541162,232,60281
seq,4.541166,256,60513
seq,4.54117,232,60769
ack,4.58888,0,52717
ack,4.588896,0,52949
ack,4.588899,0,53205
ack,4.588904,0,53437
ack,4.588908,0,53681
seq,4.589402,244,61001
seq,4.58942,256,61245
seq,4.589425,232,61501
seq,4.589429,256,61733
seq,4.589433,232,61989
ack,4.638781,0,53937
ack,4.638797,0,54169
ack,4.638801,0,54425
ack,4.638805,0,54657
ack,4.638809,0,54913
seq,4.639681,244,62221
seq,4.639706,256,62465
seq,4.63971,232,62721
seq,4.639714,256,62953
seq,4.639718,232,63209
ack,4.688936,0,55145
ack,4.688953,0,55401
ack,4.688958,0,55633
ack,4.688962,0,55889
ack,4.688966,0,56121
seq,4.689565,244,63441
seq,4.689599,256,63685
seq,4.689605,232,63941
seq,4.689609,256,64173
seq,4.689614,232,64429
ack,4.738972,0,56365
ack,4.738988,0,56621
ack,4.738991,0,56853
ack,4.738995,0,57109
ack,4.738998,0,57341
seq,4.739865,244,64661
seq,4.739879,256,64905
seq,4.739883,232,65161
seq,4.739887,256,65393
seq,4.739891,232,65649
ack,4.789137,0,57585
ack,4.789156,0,57841
ack,4.789161,0,58073
ack,4.789166,0,58329
ack,4.789171,0,58561
seq,4.789759,244,65881
seq,4.789781,256,66125
seq,4.789786,232,66381
seq,4.78979,256,66613
seq,4.789794,232,66869
ack,4.839203,0,58805
ack,4.839221,0,59061
ack,4.839224,0,59293
ack,4.839227,0,59549
ack,4.839231,0,59781
seq,4.839987,244,67101
seq,4.840002,256,67345
seq,4.840006,232,67601
seq,4.84001,256,67833
seq,4.840013,232,68089
ack,4.889316,0,60025
ack,4.88933,0,60281
ack,4.889333,0,60513
ack,4.889337,0,60769
ack,4.889342,0,61001
seq,4.889971,244,68321
seq,4.889996,256,68565
seq,4.890009,232,68821
seq,4.890014,256,69053
seq,4.890018,232,69309
ack,4.938507,0,61245
ack,4.938526,0,61501
ack,4.938531,0,61733
ack,4.938535,0,61989
ack,4.938539,0,62221
seq,4.940004,244,69541
seq,4.940021,256,69785
seq,4.940024,232,70041
seq,4.940028,256,70273
seq,4.940031,232,70529
seq,4.989345,244,70761
seq,4.989375,256,71005
seq,4.989379,232,71261
seq,4.989382,256,71493
seq,4.989385,232,71749
ack,4.98939,0,62465
ack,4.989401,0,62721
ack,4.989405,0,62953
ack,4.98941,0,63209
ack,4.989414,0,63441
ack,5.039974,0,63685
ack,5.039984,0,63941
ack,5.039997,0,64173
ack,5.04,0,64429
ack,5.040003,0,64661
seq,5.040059,244,71981
seq,5.040081,256,72225
seq,5.040085,232,72481
seq,5.040089,256,72713
seq,5.040093,232,72969
ack,5.090075,0,64905
ack,5.09009,0,65161
ack,5.090094,0,65393
ack,5.090098,0,65649
ack,5.090102,0,65881
seq,5.090743,244,73201
seq,5.090764,256,73445
seq,5.090768,232,73701
seq,5.090771,256,73933
seq,5.090774,232,74189
ack,5.139174,0,66125
ack,5.139194,0,66381
ack,5.139198,0,66613
ack,5.139203,0,66869
ack,5.139206,0,67101
seq,5.1408,256,74421
seq,5.14082,232,74677
seq,5.140823,256,74909
seq,5.140826,232,75165
seq,5.140829,256,75397
seq,5.140832,232,75653
ack,5.189224,0,67345
ack,5.189243,0,67601
ack,5.189248,0,67833
ack,5.189252,0,68089
ack,5.189257,0,68321
seq,5.190036,244,75885
seq,5.190061,256,76129
seq,5.190066,232,76385
seq,5.19007,256,76617
seq,5.190074,232,76873
ack,5.238397,0,68565
ack,5.238419,0,68821
ack,5.238423,0,69053
ack,5.238428,0,69309
ack,5.238431,0,69541
seq,5.238767,244,77105
seq,5.239873,244,77349
seq,5.23989,256,77593
seq,5.239894,232,77849
ack,5.288545,0,69785
ack,5.28856,0,70041
ack,5.288564,0,70273
seq,5.289275,256,78081
seq,5.289296,232,78337
seq,5.289299,256,78569
seq,5.289302,232,78825
seq,5.289305,256,79057
seq,5.289308,232,79313
ack,5.28971,0,70529
ack,5.289717,0,70761
seq,5.339311,244,79545
seq,5.339337,256,79789
seq,5.339341,232,80045
ack,5.339691,0,71005
ack,5.339704,0,71261
ack,5.339709,0,71493
ack,5.339713,0,71749
ack,5.339717,0,71981
seq,5.340434,244,80277
ack,5.388765,0,72225
ack,5.388781,0,72481
ack,5.388785,0,72713
ack,5.388788,0,72969
ack,5.388791,0,73201
seq,5.390447,256,80521
seq,5.390481,232,80777
seq,5.390491,256,81009
seq,5.390497,232,81265
seq,5.3905,256,81497
seq,5.390504,232,81753
ack,5.438856,0,73445
ack,5.438875,0,73701
ack,5.43888,0,73933
ack,5.438885,0,74189
ack,5.438889,0,74421
seq,5.439591,244,81985
seq,5.439646,256,82229
seq,5.439651,232,82485
seq,5.439655,256,82717
seq,5.43966,232,82973
ack,5.488998,0,74677
ack,5.489014,0,74909
ack,5.489018,0,75165
ack,5.489022,0,75397
ack,5.489026,0,75653
seq,5.489679,244,83205
seq,5.489702,256,83449
seq,5.489707,232,83705
seq,5.489711,256,83937
seq,5.489716,232,84193
ack,5.539108,0,75885
ack,5.539123,0,76129
ack,5.539126,0,76385
ack,5.539129,0,76617
ack,5.539132,0,76873
seq,5.539909,244,84425
seq,5.539932,256,84669
seq,5.539936,232,84925
seq,5.53994,256,85157
seq,5.539944,232,85413
ack,5.589255,0,77105
ack,5.589275,0,77349
ack,5.589279,0,77593
ack,5.589284,0,77849
ack,5.589288,0,78081
