Type Time DataLength Raw_Seq/Ack
ack,0.798904,0,0
seq,0.847022,0,0
ack,0.99992,0,1
ack,0.999955,48,1
ack,0.999961,48,1
ack,0.999966,27,1
seq,1.048117,0,1
seq,1.048143,0,1
seq,1.048147,244,1
seq,1.04815,256,245
seq,1.048153,232,501
seq,1.048156,256,733
seq,1.04816,232,989
seq,1.058077,256,1221
seq,1.058099,232,1477
seq,1.058106,256,1709
seq,1.05811,232,1965
seq,1.068062,244,2197
ack,1.198984,0,245
ack,1.199007,0,501
ack,1.199012,0,733
ack,1.199015,0,989
seq,1.247148,256,2441
seq,1.247179,232,2697
seq,1.247184,256,2929
seq,1.247188,232,3185
seq,1.247192,256,3417
seq,1.247196,232,3673
seq,1.2472,256,3905
seq,1.247204,232,4161
ack,1.249158,0,1221
ack,1.24917,0,1477
ack,1.249173,0,1709
ack,1.249177,0,1965
ack,1.24918,0,2197
seq,1.297225,256,4393
seq,1.297254,232,4649
seq,1.297259,256,4881
seq,1.297263,232,5137
seq,1.297266,256,5369
seq,1.29727,232,5625
seq,1.297275,256,5857
seq,1.297279,232,6113
ack,1.299283,0,2441
seq,1.307157,256,6345
seq,1.307183,232,6601
seq,1.347286,256,6833
seq,1.347306,232,7089
ack,1.399886,0,2697
ack,1.399895,0,2929
ack,1.399898,0,3185
ack,1.399901,0,3417
seq,1.447976,256,7321
seq,1.448009,232,7577
seq,1.448014,256,7809
seq,1.448018,232,8065
seq,1.448022,256,8297
seq,1.448025,232,8553
seq,1.448029,256,8785
seq,1.448032,232,9041
ack,1.449005,0,3673
ack,1.449019,0,3905
ack,1.449022,0,4161
ack,1.449033,0,4393
ack,1.449036,0,4649
ack,1.44904,0,4881
seq,1.497101,256,9273
seq,1.49713,232,9529
seq,1.497135,256,9761
seq,1.497139,232,10017
seq,1.497143,256,10249
seq,1.497147,232,10505
seq,1.49715,256,10737
seq,1.497154,232,10993
ack,1.499212,0,5137
ack,1.49923,0,5369
ack,1.499235,0,5625
ack,1.499239,0,5857
ack,1.499243,0,6113
seq,1.50711,256,11225
seq,1.507138,232,11481
seq,1.547299,256,11713
seq,1.547321,232,11969
seq,1.547326,256,12201
seq,1.547329,232,12457
seq,1.547333,256,12689
seq,1.547336,232,12945
ack,1.549373,0,6345
ack,1.549391,0,6601
ack,1.549396,0,6833
ack,1.549401,0,7089
ack,1.549405,0,7321
seq,1.597407,244,13177
seq,1.597431,256,13421
seq,1.597434,232,13677
seq,1.597438,256,13909
seq,1.59744,232,14165
ack,1.599864,0,7577
