Type Time DataLength Raw_Seq/Ack
ack,0.798985,0,0
seq,0.849857,0,0
ack,1.048698,0,1
ack,1.048718,48,1
ack,1.048722,48,1
ack,1.048726,27,1
seq,1.099641,0,1
seq,1.099665,0,1
seq,1.099669,244,1
seq,1.099673,256,245
seq,1.099675,232,501
seq,1.099678,256,733
seq,1.099681,232,989
seq,1.109585,256,1221
seq,1.109607,232,1477
seq,1.109611,256,1709
seq,1.109614,232,1965
seq,1.119586,244,2197
ack,1.248434,0,245
ack,1.248449,0,501
ack,1.248454,0,733
ack,1.248457,0,989
ack,1.298618,0,1221
ack,1.298632,0,1477
ack,1.298635,0,1709
ack,1.298639,0,1965
ack,1.298643,0,2197
seq,1.299275,256,2441
seq,1.299289,232,2697
seq,1.299293,256,2929
seq,1.299296,232,3185
seq,1.299299,256,3417
seq,1.299302,232,3673
seq,1.299304,256,3905
seq,1.299307,232,4161
ack,1.348736,0,2441
seq,1.349457,256,4393
seq,1.349468,232,4649
seq,1.349471,256,4881
seq,1.349474,232,5137
seq,1.349477,256,5369
seq,1.349479,232,5625
seq,1.349482,256,5857
seq,1.349485,232,6113
seq,1.35942,256,6345
seq,1.35944,232,6601
seq,1.399492,256,6833
seq,1.399514,232,7089
ack,1.448977,0,2697
ack,1.448994,0,2929
ack,1.448998,0,3185
ack,1.449001,0,3417
ack,1.498144,0,3673
ack,1.498162,0,3905
ack,1.499126,0,4161
ack,1.499134,0,4393
ack,1.499138,0,4649
ack,1.49914,0,4881
seq,1.499655,256,7321
seq,1.499666,232,7577
seq,1.499669,256,7809
seq,1.499671,232,8065
seq,1.499675,256,8297
seq,1.499677,232,8553
seq,1.548838,244,8785
ack,1.549371,0,5137
ack,1.549381,0,5369
ack,1.549393,0,5625
ack,1.549398,0,5857
ack,1.549403,0,6113
seq,1.549945,256,9029
seq,1.549954,232,9285
seq,1.549958,256,9517
seq,1.549961,232,9773
ack,1.5985,0,6345
ack,1.598514,0,6601
ack,1.598517,0,6833
ack,1.598521,0,7089
ack,1.598524,0,7321
seq,1.600087,256,10005
seq,1.600101,232,10261
seq,1.600105,256,10493
seq,1.600108,232,10749
seq,1.600129,256,10981
seq,1.600132,232,11237
seq,1.649319,244,11469
seq,1.649338,256,11713
seq,1.649343,232,11969
seq,1.649347,256,12201
seq,1.649351,232,12457
ack,1.698496,0,7577
ack,1.698512,0,7809
ack,1.698516,0,8065
ack,1.698519,0,8297
ack,1.748648,0,8553
ack,1.748663,0,8785
ack,1.748666,0,9029
ack,1.748669,0,9285
ack,1.748672,0,9517
seq,1.749249,244,12689
seq,1.749261,256,12933
seq,1.749265,232,13189
ack,1.799088,0,9773
ack,1.799099,0,10005
ack,1.799103,0,10261
ack,1.799105,0,10493
ack,1.799109,0,10749
ack,1.799118,0,10981
seq,1.799561,256,13421
seq,1.799573,232,13677
seq,1.799576,256,13909
seq,1.799579,232,14165
seq,1.799582,256,14397
seq,1.799584,232,14653
ack,1.849857,0,11237
ack,1.849869,0,11469
ack,1.849872,0,11713
ack,1.849876,0,11969
ack,1.849879,0,12201
seq,1.8499,244,14885
seq,1.84991,256,15129
seq,1.849913,232,15385
seq,1.849916,256,15617
seq,1.849925,232,15873
ack,1.899013,0,12457
ack,1.899029,0,12689
ack,1.899033,0,12933
ack,1.899037,0,13189
ack,1.899041,0,13421
seq,1.900645,256,16105
seq,1.900659,232,16361
seq,1.900662,256,16593
seq,1.900664,232,16849
seq,1.900667,256,17081
seq,1.90067,232,17337
seq,1.900672,244,17569
ack,1.949536,0,13677
ack,1.949552,0,13909
ack,1.949555,0,14165
ack,1.949558,0,14397
seq,1.949743,244,17813
seq,1.949754,256,18057
seq,1.949758,232,18313
seq,1.949761,256,18545
seq,1.949763,232,18801
ack,1.998579,0,14653
ack,1.998597,0,14885
seq,2.000336,244,19033
seq,2.000354,256,19277
seq,2.000359,232,19533
ack,2.048444,0,15129
ack,2.048458,0,15385
ack,2.048461,0,15617
ack,2.048464,0,15873
ack,2.048467,0,16105
seq,2.049458,256,19765
seq,2.049481,232,20021
ack,2.098486,0,16361
ack,2.098501,0,16593
ack,2.098505,0,16849
ack,2.098508,0,17081
seq,2.099221,256,20253
seq,2.099236,232,20509
seq,2.09924,256,20741
seq,2.099243,232,20997
seq,2.099246,256,21229
seq,2.099249,232,21485
ack,2.148612,0,17337
ack,2.148626,0,17569
ack,2.14863,0,17813
ack,2.148632,0,18057
ack,2.148636,0,18313
ack,2.148639,0,18545
seq,2.149252,244,21717
seq,2.14927,256,21961
seq,2.149274,232,22217
ack,2.198704,0,18801
ack,2.19872,0,19033
ack,2.198724,0,19277
ack,2.198729,0,19533
ack,2.198733,0,19765
seq,2.199447,256,22449
seq,2.199457,232,22705
seq,2.19946,256,22937
seq,2.199463,232,23193
seq,2.199467,256,23425
seq,2.19947,232,23681
ack,2.248838,0,20021
ack,2.248853,0,20253
ack,2.248856,0,20509
ack,2.248859,0,20741
ack,2.248862,0,20997
seq,2.249496,256,23913
seq,2.249512,232,24169
seq,2.249516,256,24401
seq,2.249519,232,24657
seq,2.249522,256,24889
seq,2.249525,232,25145
ack,2.298944,0,21229
ack,2.29896,0,21485
ack,2.298963,0,21717
ack,2.298966,0,21961
ack,2.298969,0,22217
seq,2.299657,256,25377
seq,2.299678,232,25633
seq,2.299682,256,25865
seq,2.299686,232,26121
seq,2.29969,256,26353
seq,2.299694,232,26609
ack,2.349097,0,22449
ack,2.349109,0,22705
ack,2.349132,0,22937
ack,2.349136,0,23193
ack,2.349139,0,23425
seq,2.349735,244,26841
seq,2.349755,244,27085
seq,2.349759,256,27329
seq,2.349762,232,27585
ack,2.399315,0,23681
ack,2.399327,0,23913
ack,2.39933,0,24169
ack,2.399333,0,24401
ack,2.399336,0,24657
seq,2.399867,256,27817
seq,2.399883,232,28073
seq,2.399887,256,28305
seq,2.399891,232,28561
seq,2.399895,256,28793
seq,2.399898,232,29049
ack,2.448343,0,24889
ack,2.448358,0,25145
ack,2.448361,0,25377
ack,2.448364,0,25633
ack,2.448368,0,25865
seq,2.45005,244,29281
seq,2.45006,256,29525
seq,2.450062,232,29781
seq,2.450065,256,30013
seq,2.450069,232,30269
ack,2.49833,0,26121
ack,2.498343,0,26353
ack,2.498347,0,26609
ack,2.498349,0,26841
ack,2.498352,0,27085
seq,2.499133,244,30501
seq,2.499146,256,30745
seq,2.499149,232,31001
seq,2.499153,256,31233
seq,2.499157,232,31489
ack,2.548475,0,27329
ack,2.548495,0,27585
ack,2.548499,0,27817
seq,2.549274,244,31721
seq,2.549291,256,31965
seq,2.549294,232,32221
seq,2.549297,256,32453
seq,2.5493,232,32709
ack,2.598602,0,28073
ack,2.598615,0,28305
ack,2.598619,0,28561
ack,2.598622,0,28793
seq,2.599305,256,32941
seq,2.599322,232,33197
seq,2.599325,256,33429
seq,2.599328,232,33685
ack,2.648733,0,29049
ack,2.648749,0,29281
ack,2.648753,0,29525
ack,2.648755,0,29781
ack,2.648758,0,30013
seq,2.649338,244,33917
seq,2.649353,256,34161
seq,2.649357,232,34417
ack,2.698769,0,30269
ack,2.698781,0,30501
ack,2.698784,0,30745
ack,2.698788,0,31001
ack,2.698791,0,31233
ack,2.698794,0,31489
seq,2.699595,256,34649
seq,2.699607,232,34905
seq,2.69961,256,35137
seq,2.699613,232,35393
seq,2.699616,256,35625
seq,2.699619,232,35881
ack,2.74891,0,31721
ack,2.748923,0,31965
ack,2.748926,0,32221
ack,2.748929,0,32453
ack,2.748933,0,32709
seq,2.749583,244,36113
seq,2.749598,256,36357
seq,2.749601,232,36613
seq,2.749604,256,36845
seq,2.749608,232,37101
ack,2.79903,0,32941
ack,2.799043,0,33197
ack,2.799047,0,33429
ack,2.79905,0,33685
ack,2.799053,0,33917
seq,2.799729,256,37333
seq,2.799743,232,37589
seq,2.799746,256,37821
seq,2.799749,232,38077
seq,2.799752,256,38309
seq,2.799755,232,38565
ack,2.849169,0,34161
ack,2.849184,0,34417
ack,2.849186,0,34649
ack,2.84919,0,34905
ack,2.849193,0,35137
seq,2.84987,244,38797
seq,2.849887,256,39041
seq,2.84989,232,39297
seq,2.849893,256,39529
seq,2.849896,232,39785
ack,2.901432,0,35393
ack,2.901446,0,35625
ack,2.90145,0,35881
ack,2.901455,0,36113
ack,2.901459,0,36357
seq,2.902561,244,40017
seq,2.902591,256,40261
seq,2.902595,232,40517
seq,2.902599,256,40749
seq,2.902602,232,41005
ack,2.952041,0,36613
ack,2.952056,0,36845
ack,2.952059,0,37101
ack,2.952063,0,37333
ack,2.952065,0,37589
seq,2.952304,244,41237
seq,2.952314,256,41481
seq,2.952318,232,41737
seq,2.952321,256,41969
seq,2.952323,232,42225
ack,2.99819,0,37821
ack,2.998214,0,38077
ack,2.998218,0,38309
ack,2.998221,0,38565
ack,2.998224,0,38797
seq,3.002889,244,42457
seq,3.002911,256,42701
seq,3.002915,232,42957
seq,3.002918,256,43189
seq,3.002921,232,43445
seq,3.048,244,43677
seq,3.048028,256,43921
seq,3.048032,232,44177
seq,3.048034,256,44409
ack,3.048735,0,39041
ack,3.048745,0,39297
ack,3.048748,0,39529
ack,3.048751,0,39785
ack,3.048754,0,40017
seq,3.049106,232,44665
ack,3.098863,0,40261
ack,3.098877,0,40517
ack,3.098882,0,40749
ack,3.098886,0,41005
ack,3.09889,0,41237
seq,3.099506,256,44897
seq,3.099517,232,45153
seq,3.09952,256,45385
seq,3.099523,232,45641
seq,3.099526,256,45873
seq,3.099529,232,46129
ack,3.14888,0,41481
ack,3.148897,0,41737
ack,3.1489,0,41969
ack,3.148903,0,42225
ack,3.148907,0,42457
seq,3.149707,244,46361
seq,3.149718,256,46605
seq,3.149721,232,46861
seq,3.149724,256,47093
seq,3.149727,232,47349
ack,3.199033,0,42701
ack,3.199048,0,42957
ack,3.199051,0,43189
ack,3.199054,0,43445
ack,3.199058,0,43677
seq,3.199678,244,47581
seq,3.199696,256,47825
seq,3.199699,232,48081
