Type Time Length DataLength Raw_Seq/Ack
ack 15:36:25.118787 60 0 0
seq 15:36:25.119318 60 0 2123837706
ack 15:36:25.387201 52 0 2123837707
ack 15:36:25.388338 208 156 2123837707
seq 15:36:25.388793 52 0 2123837707
seq 15:36:25.388902 1500 1448 2123837707
seq 15:36:25.388910 1500 1448 2123839155
seq 15:36:25.388914 1500 1448 2123840603
seq 15:36:25.388914 1500 1448 2123842051
seq 15:36:25.388915 1500 1448 2123843499
seq 15:36:25.388927 1500 1448 2123844947
seq 15:36:25.388929 1500 1448 2123846395
seq 15:36:25.388930 1500 1448 2123847843
seq 15:36:25.388933 1500 1448 2123849291
seq 15:36:25.388934 1500 1448 2123850739
seq 15:36:25.394801 1500 1448 2123852187
seq 15:36:25.394813 1500 1448 2123853635
seq 15:36:25.400575 1500 1448 2123855083
seq 15:36:25.400587 1500 1448 2123856531
seq 15:36:25.406424 1500 1448 2123857979
seq 15:36:25.406439 1500 1448 2123859427
seq 15:36:25.412164 1500 1448 2123860875
seq 15:36:25.412176 1500 1448 2123862323
seq 15:36:25.418006 1500 1448 2123863771
seq 15:36:25.418025 1500 1448 2123865219
seq 15:36:25.423852 1500 1448 2123866667
seq 15:36:25.423866 1500 1448 2123868115
seq 15:36:25.429625 1500 1448 2123869563
seq 15:36:25.429638 1500 1448 2123871011
seq 15:36:25.435471 1500 1448 2123872459
seq 15:36:25.435482 1500 1448 2123873907
seq 15:36:25.441243 1500 1448 2123875355
seq 15:36:25.441253 1500 1448 2123876803
seq 15:36:25.447044 1500 1448 2123878251
seq 15:36:25.447055 1500 1448 2123879699
seq 15:36:25.452898 1500 1448 2123881147
seq 15:36:25.452910 1500 1448 2123882595
seq 15:36:25.458670 1500 1448 2123884043
seq 15:36:25.458728 1500 1448 2123885491
seq 15:36:25.464516 1500 1448 2123886939
seq 15:36:25.464528 1500 1448 2123888387
seq 15:36:25.470346 1500 1448 2123889835
seq 15:36:25.470357 1500 1448 2123891283
seq 15:36:25.476135 1500 1448 2123892731
seq 15:36:25.476147 1500 1448 2123894179
seq 15:36:25.481952 1500 1448 2123895627
seq 15:36:25.481962 1500 1448 2123897075
seq 15:36:25.487768 1500 1448 2123898523
seq 15:36:25.487779 1500 1448 2123899971
seq 15:36:25.493565 1500 1448 2123901419
ack 15:36:25.687698 52 0 2123839155
seq 15:36:25.688189 1500 1448 2123902867
seq 15:36:25.688202 1500 1448 2123904315
ack 15:36:25.717798 52 0 2123840603
seq 15:36:25.718293 1500 1448 2123905763
seq 15:36:25.718305 1500 1448 2123907211
seq 15:36:25.721157 1500 1448 2123908659
ack 15:36:25.747944 52 0 2123842051
seq 15:36:25.748393 1500 1448 2123910107
seq 15:36:25.748404 1500 1448 2123911555
seq 15:36:25.751308 1500 1448 2123913003
seq 15:36:25.751318 1500 1448 2123914451
ack 15:36:25.778086 52 0 2123843499
seq 15:36:25.778605 1500 1448 2123915899
seq 15:36:25.778620 1500 1448 2123917347
ack 15:36:25.807216 52 0 2123844947
seq 15:36:25.807686 1500 1448 2123918795
seq 15:36:25.807700 1500 1448 2123920243
seq 15:36:25.810430 1500 1448 2123921691
seq 15:36:25.810440 1500 1448 2123923139
ack 15:36:25.837361 52 0 2123846395
seq 15:36:25.837826 1500 1448 2123924587
seq 15:36:25.837836 1500 1448 2123926035
ack 15:36:25.867499 52 0 2123847843
seq 15:36:25.867985 1500 1448 2123927483
seq 15:36:25.867995 1500 1448 2123928931
seq 15:36:25.870714 1500 1448 2123930379
seq 15:36:25.870721 1500 1448 2123931827
ack 15:36:25.898612 52 0 2123849291
seq 15:36:25.899080 1500 1448 2123933275
seq 15:36:25.899105 1500 1448 2123934723
ack 15:36:25.928753 52 0 2123850739
seq 15:36:25.929230 1500 1448 2123936171
seq 15:36:25.929242 1500 1448 2123937619
seq 15:36:25.931985 1500 1448 2123939067
seq 15:36:25.931994 1500 1448 2123940515
ack 15:36:25.958925 52 0 2123852187
seq 15:36:25.959363 1500 1448 2123941963
seq 15:36:25.959375 1500 1448 2123943411
ack 15:36:25.989049 52 0 2123853635
seq 15:36:25.989764 1500 1448 2123944859
seq 15:36:25.989775 1500 1448 2123946307
seq 15:36:25.992316 1500 1448 2123947755
seq 15:36:25.992325 1500 1448 2123949203
ack 15:36:26.018226 52 0 2123855083
seq 15:36:26.018685 1500 1448 2123950651
seq 15:36:26.018704 1500 1448 2123952099
ack 15:36:26.048372 52 0 2123856531
seq 15:36:26.048935 1500 1448 2123953547
seq 15:36:26.048949 1500 1448 2123954995
seq 15:36:26.051625 1500 1448 2123956443
seq 15:36:26.051642 1500 1448 2123957891
ack 15:36:26.078524 52 0 2123857979
seq 15:36:26.078942 1500 1448 2123959339
seq 15:36:26.078961 1500 1448 2123960787
ack 15:36:26.109659 52 0 2123859427
seq 15:36:26.110152 1500 1448 2123962235
seq 15:36:26.110164 1500 1448 2123963683
seq 15:36:26.112882 1500 1448 2123965131
seq 15:36:26.112890 1500 1448 2123966579
ack 15:36:26.139131 52 0 2123860875
