Type Time Length DataLength Raw_Seq/Ack
seq 13:29:58.485194 1500 1448 1789184511
ack 13:29:58.723893 40 0 0
ack 13:30:09.908168 60 0 0
seq 13:30:09.908758 60 0 2658843745
ack 13:30:10.177583 52 0 2658843746
ack 13:30:10.177625 208 156 2658843746
seq 13:30:10.178097 52 0 2658843746
seq 13:30:10.178269 1500 1448 2658843746
seq 13:30:10.178274 1500 1448 2658845194
seq 13:30:10.178276 1500 1448 2658846642
seq 13:30:10.178312 1500 1448 2658848090
seq 13:30:10.178319 1500 1448 2658849538
seq 13:30:10.178319 1500 1448 2658850986
seq 13:30:10.178321 1500 1448 2658852434
seq 13:30:10.178345 1500 1448 2658853882
seq 13:30:10.178348 1500 1448 2658855330
seq 13:30:10.178348 1500 1448 2658856778
seq 13:30:10.184168 1500 1448 2658858226
seq 13:30:10.184178 1500 1448 2658859674
seq 13:30:10.189974 1500 1448 2658861122
seq 13:30:10.189985 1500 1448 2658862570
seq 13:30:10.195747 1500 1448 2658864018
seq 13:30:10.195756 1500 1448 2658865466
seq 13:30:10.201557 1500 1448 2658866914
seq 13:30:10.201567 1500 1448 2658868362
seq 13:30:10.207391 1500 1448 2658869810
seq 13:30:10.207402 1500 1448 2658871258
seq 13:30:10.213206 1500 1448 2658872706
seq 13:30:10.213216 1500 1448 2658874154
seq 13:30:10.219046 1500 1448 2658875602
seq 13:30:10.219058 1500 1448 2658877050
seq 13:30:10.224853 1500 1448 2658878498
seq 13:30:10.224863 1500 1448 2658879946
seq 13:30:10.230657 1500 1448 2658881394
seq 13:30:10.230672 1500 1448 2658882842
seq 13:30:10.236431 1500 1448 2658884290
seq 13:30:10.236441 1500 1448 2658885738
seq 13:30:10.242265 1500 1448 2658887186
seq 13:30:10.242274 1500 1448 2658888634
seq 13:30:10.248081 1500 1448 2658890082
seq 13:30:10.248091 1500 1448 2658891530
seq 13:30:10.253895 1500 1448 2658892978
seq 13:30:10.253929 1500 1448 2658894426
seq 13:30:10.259736 1500 1448 2658895874
seq 13:30:10.259746 1500 1448 2658897322
seq 13:30:10.265532 1500 1448 2658898770
seq 13:30:10.265540 1500 1448 2658900218
seq 13:30:10.271363 1500 1448 2658901666
seq 13:30:10.271374 1500 1448 2658903114
seq 13:30:10.277163 1500 1448 2658904562
seq 13:30:10.277173 1500 1448 2658906010
seq 13:30:10.282975 1500 1448 2658907458
ack 13:30:10.477032 52 0 2658845194
seq 13:30:10.478762 1500 1448 2658908906
seq 13:30:10.478770 1500 1448 2658910354
ack 13:30:10.506119 52 0 2658846642
seq 13:30:10.506584 1500 1448 2658911802
seq 13:30:10.506595 1500 1448 2658913250
seq 13:30:10.509500 1500 1448 2658914698
ack 13:30:10.536257 52 0 2658848090
seq 13:30:10.536703 1500 1448 2658916146
