Type Time Length DataLength Raw_Seq/Ack
ack 23:48:04.450362 60 0 0
seq 23:48:04.450982 60 0 1011639386
ack 23:48:04.719871 52 0 1011639387
ack 23:48:04.719900 208 156 1011639387
seq 23:48:04.720673 52 0 1011639387
seq 23:48:04.720904 1500 1448 1011639387
seq 23:48:04.720909 1500 1448 1011640835
seq 23:48:04.720911 1500 1448 1011642283
seq 23:48:04.720912 1500 1448 1011643731
seq 23:48:04.720914 1500 1448 1011645179
seq 23:48:04.720915 1500 1448 1011646627
seq 23:48:04.720917 1500 1448 1011648075
seq 23:48:04.720917 1500 1448 1011649523
seq 23:48:04.720946 1500 1448 1011650971
seq 23:48:04.720947 1500 1448 1011652419
ack 23:48:05.018207 52 0 1011640835
seq 23:48:05.018690 1500 1448 1011653867
seq 23:48:05.018703 1500 1448 1011655315
ack 23:48:05.048308 52 0 1011642283
seq 23:48:05.048777 1500 1448 1011656763
seq 23:48:05.048786 1500 1448 1011658211
ack 23:48:05.078433 52 0 1011643731
seq 23:48:05.078942 1500 1448 1011659659
seq 23:48:05.078956 1500 1448 1011661107
ack 23:48:05.109555 52 0 1011645179
seq 23:48:05.109968 1500 1448 1011662555
seq 23:48:05.109978 1500 1448 1011664003
ack 23:48:05.139643 52 0 1011646627
seq 23:48:05.140097 1500 1448 1011665451
seq 23:48:05.140106 1500 1448 1011666899
ack 23:48:05.169763 52 0 1011648075
seq 23:48:05.170240 1500 1448 1011668347
seq 23:48:05.170249 1500 1448 1011669795
ack 23:48:05.199868 52 0 1011649523
seq 23:48:05.200324 1500 1448 1011671243
seq 23:48:05.200335 1500 1448 1011672691
ack 23:48:05.230034 52 0 1011650971
seq 23:48:05.230469 1500 1448 1011674139
seq 23:48:05.230485 1500 1448 1011675587
ack 23:48:05.259161 52 0 1011652419
seq 23:48:05.259600 1500 1448 1011677035
seq 23:48:05.259602 1500 1448 1011678483
ack 23:48:05.289281 52 0 1011653867
seq 23:48:05.289775 1500 1448 1011679931
seq 23:48:05.289785 1500 1448 1011681379
ack 23:48:05.319414 52 0 1011655315
seq 23:48:05.319912 1500 1448 1011682827
seq 23:48:05.319914 1500 1448 1011684275
ack 23:48:05.350496 52 0 1011656763
seq 23:48:05.350983 1500 1448 1011685723
seq 23:48:05.350993 1500 1448 1011687171
ack 23:48:05.380622 52 0 1011658211
seq 23:48:05.381083 1500 1448 1011688619
seq 23:48:05.381095 1500 1448 1011690067
ack 23:48:05.410764 52 0 1011659659
seq 23:48:05.411184 1500 1448 1011691515
seq 23:48:05.411192 1500 1448 1011692963
ack 23:48:05.440856 52 0 1011661107
seq 23:48:05.441267 1500 1448 1011694411
seq 23:48:05.441284 1500 1448 1011695859
ack 23:48:05.470992 52 0 1011662555
seq 23:48:05.471441 1500 1448 1011697307
seq 23:48:05.471449 1500 1448 1011698755
ack 23:48:05.500123 52 0 1011664003
seq 23:48:05.500589 1500 1448 1011700203
