Type Time Length DataLength Raw_Seq/Ack
ack 08:46:37.939084 60 0 0
seq 08:46:37.939687 60 0 1576012253
ack 08:46:38.208604 52 0 1576012254
ack 08:46:38.208643 208 156 1576012254
seq 08:46:38.209204 52 0 1576012254
seq 08:46:38.209338 1500 1448 1576012254
seq 08:46:38.209346 1500 1448 1576013702
seq 08:46:38.209349 1500 1448 1576015150
seq 08:46:38.209350 1500 1448 1576016598
seq 08:46:38.209384 1500 1448 1576018046
seq 08:46:38.209385 1500 1448 1576019494
seq 08:46:38.209387 1500 1448 1576020942
seq 08:46:38.209388 1500 1448 1576022390
seq 08:46:38.209389 1500 1448 1576023838
seq 08:46:38.209390 1500 1448 1576025286
ack 08:46:38.508747 52 0 1576013702
seq 08:46:38.509262 1500 1448 1576026734
seq 08:46:38.509274 1500 1448 1576028182
ack 08:46:38.538881 52 0 1576015150
seq 08:46:38.539362 1500 1448 1576029630
seq 08:46:38.539374 1500 1448 1576031078
ack 08:46:38.569032 52 0 1576016598
seq 08:46:38.570729 1500 1448 1576032526
seq 08:46:38.570740 1500 1448 1576033974
ack 08:46:38.598210 52 0 1576018046
seq 08:46:38.598691 1500 1448 1576035422
seq 08:46:38.598703 1500 1448 1576036870
ack 08:46:38.628382 52 0 1576019494
seq 08:46:38.628887 1500 1448 1576038318
seq 08:46:38.628890 1500 1448 1576039766
ack 08:46:38.658545 52 0 1576020942
seq 08:46:38.659016 1500 1448 1576041214
seq 08:46:38.659020 1500 1448 1576042662
ack 08:46:38.689653 52 0 1576022390
seq 08:46:38.690141 1500 1448 1576044110
seq 08:46:38.690155 1500 1448 1576045558
ack 08:46:38.719830 52 0 1576023838
seq 08:46:38.720293 1500 1448 1576047006
seq 08:46:38.720306 1500 1448 1576048454
ack 08:46:38.749931 52 0 1576025286
seq 08:46:38.751575 1500 1448 1576049902
seq 08:46:38.751583 1500 1448 1576051350
ack 08:46:38.780082 52 0 1576026734
seq 08:46:38.780578 1500 1448 1576052798
seq 08:46:38.780588 1500 1448 1576054246
ack 08:46:38.809216 52 0 1576028182
seq 08:46:38.809726 1500 1448 1576055694
seq 08:46:38.809730 1500 1448 1576057142
ack 08:46:38.839399 52 0 1576029630
seq 08:46:38.839835 1500 1448 1576058590
seq 08:46:38.839839 1500 1448 1576060038
ack 08:46:38.869507 52 0 1576031078
seq 08:46:38.869970 1500 1448 1576061486
seq 08:46:38.869990 1500 1448 1576062934
ack 08:46:38.900670 52 0 1576032526
seq 08:46:38.901150 1500 1448 1576064382
seq 08:46:38.901167 1500 1448 1576065830
ack 08:46:38.930795 52 0 1576033974
seq 08:46:38.931222 1500 1448 1576067278
seq 08:46:38.931240 1500 1448 1576068726
ack 08:46:38.960911 52 0 1576035422
seq 08:46:38.961395 1500 1448 1576070174
seq 08:46:38.961401 1500 1448 1576071622
ack 08:46:38.991051 52 0 1576036870
seq 08:46:38.991488 1500 1448 1576073070
seq 08:46:38.991504 1500 1448 1576074518
ack 08:46:39.020211 52 0 1576038318
seq 08:46:39.020690 1500 1448 1576075966
seq 08:46:39.020693 1500 1448 1576077414
ack 08:46:39.050365 52 0 1576039766
seq 08:46:39.050839 1500 1448 1576078862
seq 08:46:39.050843 1500 1448 1576080310
ack 08:46:39.080539 52 0 1576041214
seq 08:46:39.081011 1500 1448 1576081758
seq 08:46:39.081015 1500 1448 1576083206
ack 08:46:39.111672 52 0 1576042662
seq 08:46:39.112197 1500 1448 1576084654
seq 08:46:39.112205 1500 1448 1576086102
ack 08:46:39.141840 52 0 1576044110
seq 08:46:39.142383 1500 1448 1576087550
seq 08:46:39.142396 1500 1448 1576088998
ack 08:46:39.171940 52 0 1576045558
seq 08:46:39.172412 1500 1448 1576090446
ack 08:46:39.202081 52 0 1576047006
seq 08:46:39.202550 1500 1448 1576091894
ack 08:46:39.231255 52 0 1576048454
seq 08:46:39.231708 1500 1448 1576093342
ack 08:46:39.261416 52 0 1576049902
seq 08:46:39.261879 1500 1448 1576094790
ack 08:46:39.291561 52 0 1576051350
seq 08:46:39.292021 1500 1448 1576096238
ack 08:46:39.322682 52 0 1576052798
seq 08:46:39.323180 1500 1448 1576097686
ack 08:46:39.352779 52 0 1576054246
seq 08:46:39.353205 1500 1448 1576099134
ack 08:46:39.382948 52 0 1576055694
seq 08:46:39.383483 1500 1448 1576100582
ack 08:46:39.413075 52 0 1576057142
seq 08:46:39.413580 1500 1448 1576102030
ack 08:46:39.442242 52 0 1576058590
seq 08:46:39.442707 1500 1448 1576103478
ack 08:46:39.472388 52 0 1576060038
seq 08:46:39.472886 1500 1448 1576104926
ack 08:46:39.502539 52 0 1576061486
seq 08:46:39.503051 1500 1448 1576106374
ack 08:46:39.533724 52 0 1576062934
seq 08:46:39.534206 1500 1448 1576107822
ack 08:46:39.563840 52 0 1576064382
seq 08:46:39.564368 1500 1448 1576109270
ack 08:46:39.593979 52 0 1576065830
seq 08:46:39.594420 1500 1448 1576110718
ack 08:46:39.624097 52 0 1576067278
seq 08:46:39.624675 1500 1448 1576112166
ack 08:46:39.653235 52 0 1576068726
seq 08:46:39.653712 1500 1448 1576113614
ack 08:46:39.683392 52 0 1576070174
seq 08:46:39.683875 1500 1448 1576115062
ack 08:46:39.713549 52 0 1576071622
seq 08:46:39.714078 1500 1448 1576116510
ack 08:46:39.744655 52 0 1576073070
seq 08:46:39.745174 1500 1448 1576117958
ack 08:46:39.774782 52 0 1576074518
seq 08:46:39.775309 1500 1448 1576119406
ack 08:46:39.804931 52 0 1576075966
seq 08:46:39.805410 1500 1448 1576120854
ack 08:46:39.835064 52 0 1576077414
seq 08:46:39.835520 1500 1448 1576122302
ack 08:46:39.864224 52 0 1576078862
seq 08:46:39.864693 1500 1448 1576123750
ack 08:46:39.894413 52 0 1576080310
seq 08:46:39.894959 1500 1448 1576125198
ack 08:46:39.924510 52 0 1576081758
seq 08:46:39.925040 1500 1448 1576126646
ack 08:46:39.955623 52 0 1576083206
seq 08:46:39.956112 1500 1448 1576128094
ack 08:46:39.985767 52 0 1576084654
seq 08:46:39.986229 1500 1448 1576129542
ack 08:46:40.015909 52 0 1576086102
seq 08:46:40.016352 1500 1448 1576130990
ack 08:46:40.046069 52 0 1576087550
seq 08:46:40.046505 1500 1448 1576132438
ack 08:46:40.075196 52 0 1576088998
seq 08:46:40.075691 1500 1448 1576133886
ack 08:46:40.105339 52 0 1576090446
seq 08:46:40.105847 1500 1448 1576135334
ack 08:46:40.135466 52 0 1576091894
seq 08:46:40.135943 1500 1448 1576136782
ack 08:46:40.166608 52 0 1576093342
seq 08:46:40.167175 1500 1448 1576138230
ack 08:46:40.196816 52 0 1576094790
seq 08:46:40.197304 1500 1448 1576139678
ack 08:46:40.227023 52 0 1576096238
seq 08:46:40.227466 1500 1448 1576141126
ack 08:46:40.256157 52 0 1576097686
seq 08:46:40.256608 1500 1448 1576142574
ack 08:46:40.286304 52 0 1576099134
seq 08:46:40.286763 1500 1448 1576144022
ack 08:46:40.316453 52 0 1576100582
seq 08:46:40.316931 1500 1448 1576145470
ack 08:46:40.347526 52 0 1576102030
seq 08:46:40.347989 1500 1448 1576146918
ack 08:46:40.377659 52 0 1576103478
seq 08:46:40.378295 1500 1448 1576148366
ack 08:46:40.407792 52 0 1576104926
seq 08:46:40.408310 1500 1448 1576149814
ack 08:46:40.437933 52 0 1576106374
seq 08:46:40.438389 1500 1448 1576151262
ack 08:46:40.468034 52 0 1576107822
seq 08:46:40.468508 1500 1448 1576152710
ack 08:46:40.497168 52 0 1576109270
seq 08:46:40.497650 1500 1448 1576154158
ack 08:46:40.527288 52 0 1576110718
seq 08:46:40.527737 1500 1448 1576155606
ack 08:46:40.557421 52 0 1576112166
seq 08:46:40.557890 1500 1448 1576157054
ack 08:46:40.588551 52 0 1576113614
seq 08:46:40.588999 1500 1448 1576158502
ack 08:46:40.618681 52 0 1576115062
seq 08:46:40.619150 1500 1448 1576159950
ack 08:46:40.648779 52 0 1576116510
seq 08:46:40.649279 1500 1448 1576161398
ack 08:46:40.678969 52 0 1576117958
seq 08:46:40.679449 1500 1448 1576162846
ack 08:46:40.709058 52 0 1576119406
seq 08:46:40.709532 1500 1448 1576164294
ack 08:46:40.738193 52 0 1576120854
seq 08:46:40.738671 1500 1448 1576165742
ack 08:46:40.768333 52 0 1576122302
seq 08:46:40.768786 1500 1448 1576167190
ack 08:46:40.798444 52 0 1576123750
seq 08:46:40.798859 1500 1448 1576168638
ack 08:46:40.829558 52 0 1576125198
seq 08:46:40.829981 1500 1448 1576170086
ack 08:46:40.859670 52 0 1576126646
seq 08:46:40.860149 1500 1448 1576171534
ack 08:46:40.889816 52 0 1576128094
seq 08:46:40.890272 1500 1448 1576172982
ack 08:46:40.919955 52 0 1576129542
seq 08:46:40.920454 1500 1448 1576174430
ack 08:46:40.950086 52 0 1576130990
seq 08:46:40.950533 1500 1448 1576175878
ack 08:46:40.979224 52 0 1576132438
seq 08:46:40.979685 1500 1448 1576177326
ack 08:46:41.009365 52 0 1576133886
seq 08:46:41.009863 1500 1448 1576178774
ack 08:46:41.039530 52 0 1576135334
seq 08:46:41.040023 1500 1448 1576180222
ack 08:46:41.070639 52 0 1576136782
seq 08:46:41.071116 1500 1448 1576181670
ack 08:46:41.100846 52 0 1576138230
seq 08:46:41.101361 1500 1448 1576183118
ack 08:46:41.130952 52 0 1576139678
seq 08:46:41.131361 1500 1448 1576184566
ack 08:46:41.160082 52 0 1576141126
seq 08:46:41.160565 1500 1448 1576186014
ack 08:46:41.190263 52 0 1576142574
seq 08:46:41.190747 1500 1448 1576187462
ack 08:46:41.220468 52 0 1576144022
seq 08:46:41.220943 1500 1448 1576188910
ack 08:46:41.251581 52 0 1576145470
seq 08:46:41.251996 1500 1448 1576190358
ack 08:46:41.281696 52 0 1576146918
seq 08:46:41.282140 1500 1448 1576191806
ack 08:46:41.311863 52 0 1576148366
seq 08:46:41.312335 1500 1448 1576193254
ack 08:46:41.342064 52 0 1576149814
seq 08:46:41.342513 1500 1448 1576194702
ack 08:46:41.371154 52 0 1576151262
seq 08:46:41.371626 1500 1448 1576196150
ack 08:46:41.401306 52 0 1576152710
seq 08:46:41.401770 1500 1448 1576197598
ack 08:46:41.431474 52 0 1576154158
seq 08:46:41.431962 1500 1448 1576199046
ack 08:46:41.462597 52 0 1576155606
seq 08:46:41.463029 1500 1448 1576200494
ack 08:46:41.492699 52 0 1576157054
seq 08:46:41.493168 1500 1448 1576201942
ack 08:46:41.522852 52 0 1576158502
seq 08:46:41.523327 1500 1448 1576203390
ack 08:46:41.552984 52 0 1576159950
seq 08:46:41.553483 1500 1448 1576204838
ack 08:46:41.582154 52 0 1576161398
seq 08:46:41.582627 1500 1448 1576206286
ack 08:46:41.612324 52 0 1576162846
seq 08:46:41.612831 1500 1448 1576207734
ack 08:46:41.642487 52 0 1576164294
seq 08:46:41.643044 1500 1448 1576209182
ack 08:46:41.673674 52 0 1576165742
seq 08:46:41.674221 1500 1448 1576210630
ack 08:46:41.703874 52 0 1576167190
seq 08:46:41.704334 1500 1448 1576212078
ack 08:46:41.733998 52 0 1576168638
seq 08:46:41.734493 1500 1448 1576213526
ack 08:46:41.763102 52 0 1576170086
seq 08:46:41.763542 1500 1448 1576214974
ack 08:46:41.793253 52 0 1576171534
seq 08:46:41.793783 1500 1448 1576216422
ack 08:46:41.823395 52 0 1576172982
seq 08:46:41.823878 1500 1448 1576217870
ack 08:46:41.854475 52 0 1576174430
seq 08:46:41.854912 1500 1448 1576219318
ack 08:46:41.884625 52 0 1576175878
seq 08:46:41.885083 1500 1448 1576220766
ack 08:46:41.914779 52 0 1576177326
seq 08:46:41.915278 1500 1448 1576222214
ack 08:46:41.944927 52 0 1576178774
seq 08:46:41.945398 1500 1448 1576223662
ack 08:46:41.975014 52 0 1576180222
seq 08:46:41.975453 1500 1448 1576225110
ack 08:46:42.004170 52 0 1576181670
seq 08:46:42.004656 1500 1448 1576226558
ack 08:46:42.034306 52 0 1576183118
seq 08:46:42.034852 1500 1448 1576228006
ack 08:46:42.064433 52 0 1576184566
seq 08:46:42.064903 1500 1448 1576229454
ack 08:46:42.095548 52 0 1576186014
seq 08:46:42.096012 1500 1448 1576230902
ack 08:46:42.125678 52 0 1576187462
seq 08:46:42.126170 1500 1448 1576232350
ack 08:46:42.155791 52 0 1576188910
seq 08:46:42.156267 1500 1448 1576233798
ack 08:46:42.189943 52 0 1576190358
seq 08:46:42.190459 1500 1448 1576235246
ack 08:46:42.216039 52 0 1576191806
seq 08:46:42.216477 1500 1448 1576236694
ack 08:46:42.245152 52 0 1576193254
seq 08:46:42.245610 1500 1448 1576238142
ack 08:46:42.275287 52 0 1576194702
seq 08:46:42.275755 1500 1448 1576239590
ack 08:46:42.308438 52 0 1576196150
seq 08:46:42.308905 1500 1448 1576241038
ack 08:46:42.339569 52 0 1576197598
seq 08:46:42.368854 1500 1448 1576242486
ack 08:46:42.369699 52 0 1576199046
ack 08:46:42.399850 52 0 1576200494
ack 08:46:42.429994 52 0 1576201942
seq 08:46:42.457210 1500 1448 1576243934
ack 08:46:42.459155 52 0 1576203390
ack 08:46:42.489272 52 0 1576204838
ack 08:46:42.519420 52 0 1576206286
seq 08:46:42.545593 1500 1448 1576245382
ack 08:46:42.550579 52 0 1576207734
ack 08:46:42.580713 52 0 1576209182
ack 08:46:42.610873 52 0 1576210630
seq 08:46:42.633959 1500 1448 1576246830
ack 08:46:42.641062 52 0 1576212078
ack 08:46:42.670210 52 0 1576213526
ack 08:46:42.700389 52 0 1576214974
seq 08:46:42.722297 1500 1448 1576248278
ack 08:46:42.730534 52 0 1576216422
ack 08:46:42.761715 52 0 1576217870
ack 08:46:42.791857 52 0 1576219318
seq 08:46:42.810618 1500 1448 1576249726
ack 08:46:42.822055 52 0 1576220766
ack 08:46:42.851259 52 0 1576222214
ack 08:46:42.881331 52 0 1576223662
seq 08:46:42.899027 1500 1448 1576251174
ack 08:46:42.911488 52 0 1576225110
ack 08:46:42.942595 52 0 1576226558
ack 08:46:42.972731 52 0 1576228006
seq 08:46:42.987343 1500 1448 1576252622
ack 08:46:43.002903 52 0 1576229454
ack 08:46:43.033017 52 0 1576230902
ack 08:46:43.062160 52 0 1576232350
seq 08:46:43.075737 1500 1448 1576254070
ack 08:46:43.092318 52 0 1576233798
ack 08:46:43.122457 52 0 1576235246
ack 08:46:43.153594 52 0 1576236694
seq 08:46:43.164034 1500 1448 1576255518
ack 08:46:43.183740 52 0 1576238142
ack 08:46:43.213884 52 0 1576239590
ack 08:46:43.244037 52 0 1576241038
seq 08:46:43.252378 1500 1448 1576256966
ack 08:46:43.273158 52 0 1576242486
seq 08:46:43.282733 1500 1448 1576258414
ack 08:46:43.303290 52 0 1576243934
seq 08:46:43.313170 1500 1448 1576259862
ack 08:46:43.333432 52 0 1576245382
seq 08:46:43.343497 1500 1448 1576261310
ack 08:46:43.364590 52 0 1576246830
seq 08:46:43.373879 1500 1448 1576262758
ack 08:46:43.394735 52 0 1576248278
seq 08:46:43.404210 1500 1448 1576264206
ack 08:46:43.424833 52 0 1576249726
seq 08:46:43.434606 1500 1448 1576265654
ack 08:46:43.455016 52 0 1576251174
seq 08:46:43.464940 1500 1448 1576267102
ack 08:46:43.484126 52 0 1576252622
seq 08:46:43.495322 1500 1448 1576268550
ack 08:46:43.514277 52 0 1576254070
seq 08:46:43.525672 1500 1448 1576269998
ack 08:46:43.544434 52 0 1576255518
seq 08:46:43.556073 1500 1448 1576271446
ack 08:46:43.575525 52 0 1576256966
seq 08:46:43.586437 1500 1448 1576272894
ack 08:46:43.605645 52 0 1576258414
seq 08:46:43.616821 1500 1448 1576274342
seq 08:46:43.647230 1500 1448 1576275790
