21:34:41.898935 60 0 1637924248
21:34:42.167397 52 0 1637924249
21:34:42.197540 1500 1448 1637924249
21:34:42.227694 1500 1448 1637925697
21:34:42.257839 1500 1448 1637927145
21:34:42.287986 1500 1448 1637928593
21:34:42.318127 1500 1448 1637930041
21:34:42.348271 1500 1448 1637931489
21:34:42.378414 1500 1448 1637932937
21:34:42.408547 1500 1448 1637934385
21:34:42.438675 1500 1448 1637935833
21:34:42.468802 1500 1448 1637937281
21:34:42.498925 1500 1448 1637938729
21:34:42.529051 1500 1448 1637940177
21:34:42.559174 1500 1448 1637941625
21:34:42.589304 1500 1448 1637943073
21:34:42.619433 1500 1448 1637944521
21:34:42.649561 1500 1448 1637945969
21:34:42.679684 1500 1448 1637947417
21:34:42.709806 1500 1448 1637948865
21:34:42.739929 1500 1448 1637950313
21:34:42.770051 1500 1448 1637951761
21:34:42.800179 1500 1448 1637953209
21:34:42.830307 1500 1448 1637954657
21:34:42.860433 1500 1448 1637956105
21:34:42.890569 1500 1448 1637957553
21:34:42.920701 1500 1448 1637959001
21:34:42.950828 1500 1448 1637960449
21:34:42.980954 1500 1448 1637961897
21:34:43.011133 1500 1448 1637963345
21:34:43.041274 1500 1448 1637964793
21:34:43.071410 1500 1448 1637966241
21:34:43.101539 1500 1448 1637967689
21:34:43.131668 1500 1448 1637969137
21:34:43.161796 1500 1448 1637970585
21:34:43.191922 1500 1448 1637972033
21:34:43.222051 1500 1448 1637973481
21:34:43.252185 1500 1448 1637974929
21:34:43.282339 1500 1448 1637976377
21:34:43.312478 1500 1448 1637977825
21:34:43.342606 1500 1448 1637979273
21:34:43.372732 1500 1448 1637980721
21:34:43.402856 1500 1448 1637982169
21:34:43.432988 1500 1448 1637983617
21:34:43.463114 1500 1448 1637985065
21:34:43.493241 1500 1448 1637986513
21:34:43.523405 1500 1448 1637987961
21:34:43.553532 1500 1448 1637989409
21:34:43.583656 1500 1448 1637990857
21:34:43.613780 1500 1448 1637992305
21:34:43.643906 1500 1448 1637993753
21:34:43.674057 1500 1448 1637995201
21:34:43.704185 1500 1448 1637996649
21:34:43.734319 1500 1448 1637998097
21:34:43.764451 1500 1448 1637999545
21:34:43.794579 1500 1448 1638000993
21:34:43.824702 1500 1448 1638002441
21:34:43.854826 1500 1448 1638003889
21:34:43.884955 1500 1448 1638005337
21:34:43.915091 1500 1448 1638006785
21:34:43.945217 1500 1448 1638008233
21:34:43.975365 1500 1448 1638009681
21:34:44.005494 1500 1448 1638011129
21:34:44.035627 1500 1448 1638012577
21:34:44.065748 1500 1448 1638014025
21:34:44.095869 1500 1448 1638015473
21:34:44.125988 1500 1448 1638016921
21:34:44.156109 1500 1448 1638018369
21:34:44.186230 1500 1448 1638019817
21:34:44.216396 1500 1448 1638021265
21:34:44.246520 1500 1448 1638022713
21:34:44.276649 1500 1448 1638024161
21:34:44.306772 1500 1448 1638025609
21:34:44.336884 1500 1448 1638027057
21:34:44.367005 1500 1448 1638028505
21:34:44.397128 1500 1448 1638029953
21:34:44.427270 1500 1448 1638031401
21:34:44.457399 1500 1448 1638032849
21:34:44.487519 1500 1448 1638034297
21:34:44.517643 1500 1448 1638035745
21:34:44.547764 1500 1448 1638037193
21:34:44.577897 1500 1448 1638038641
21:34:44.608026 1500 1448 1638040089
21:34:44.638180 1500 1448 1638041537
21:34:44.668317 1500 1448 1638042985
21:34:44.698469 1500 1448 1638044433
21:34:44.728603 1500 1448 1638045881
21:34:44.758755 1500 1448 1638047329
21:34:44.788895 1500 1448 1638048777
21:34:44.819026 1500 1448 1638050225
21:34:44.849172 1500 1448 1638051673
21:34:44.879317 1500 1448 1638053121
21:34:44.909452 1500 1448 1638054569
21:34:44.939585 1500 1448 1638056017
21:34:44.969717 1500 1448 1638057465
21:34:44.999849 1500 1448 1638058913
21:34:45.030001 1500 1448 1638060361
21:34:45.060146 1500 1448 1638061809
21:34:45.090297 1500 1448 1638063257
21:34:45.120436 1500 1448 1638064705
21:34:45.150583 1500 1448 1638066153
21:34:45.180715 1500 1448 1638067601
21:34:45.210859 1500 1448 1638069049
21:34:45.240995 1500 1448 1638070497
21:34:45.271133 1500 1448 1638071945
21:34:45.301378 1500 1448 1638073393
21:34:45.331525 1500 1448 1638074841
21:34:45.361661 1500 1448 1638076289
21:34:45.412689 1500 1448 1638077737
21:34:45.442861 1500 1448 1638079185
21:34:45.473033 1500 1448 1638080633
21:34:45.503226 1500 1448 1638082081
21:34:45.533392 1500 1448 1638083529
21:34:45.563552 1500 1448 1638084977
21:34:45.593695 1500 1448 1638086425
21:34:45.623855 1500 1448 1638087873
21:34:45.654004 1500 1448 1638089321
21:34:45.684140 1500 1448 1638090769
21:34:45.714307 1500 1448 1638092217
21:34:45.744476 1500 1448 1638093665
21:34:45.774623 1500 1448 1638095113
21:34:45.804760 1500 1448 1638096561
21:34:45.834903 1500 1448 1638098009
21:34:45.865056 1500 1448 1638099457
21:34:45.895197 1500 1448 1638100905
21:34:45.925387 1500 1448 1638102353
21:34:45.955534 1500 1448 1638103801
21:34:45.985664 1500 1448 1638105249
21:34:46.015806 1500 1448 1638106697
21:34:46.045979 1500 1448 1638108145
21:34:46.076143 1500 1448 1638109593
21:34:46.106298 1500 1448 1638111041
21:34:46.136445 1500 1448 1638112489
21:34:46.166585 1500 1448 1638113937
21:34:46.196717 1500 1448 1638115385
21:34:46.226853 1500 1448 1638116833
21:34:46.256992 1500 1448 1638118281
21:34:46.287130 1500 1448 1638119729
21:34:46.317273 1500 1448 1638121177
21:34:46.347417 1500 1448 1638122625
21:34:46.377566 1500 1448 1638124073
21:34:46.407699 1500 1448 1638125521
21:34:46.437838 1500 1448 1638126969
21:34:46.467977 1500 1448 1638128417
21:34:46.498125 1500 1448 1638129865
21:34:46.528284 1500 1448 1638131313
21:34:46.558431 1500 1448 1638132761
21:34:46.588564 1500 1448 1638134209
21:34:46.618707 1500 1448 1638135657
21:34:46.648845 1500 1448 1638137105
21:34:46.678984 1500 1448 1638138553
21:34:46.709126 1500 1448 1638140001
21:34:46.739269 1500 1448 1638141449
21:34:46.769407 1500 1448 1638142897
21:34:46.799540 1500 1448 1638144345
21:34:46.829670 1500 1448 1638145793
21:34:46.859795 1500 1448 1638147241
21:34:46.889933 1500 1448 1638148689
21:34:46.920065 1500 1448 1638150137
21:34:46.950207 1500 1448 1638151585
21:34:46.980369 1500 1448 1638153033
21:34:47.010523 1500 1448 1638154481
21:34:47.040662 1500 1448 1638155929
21:34:47.070809 1500 1448 1638157377
21:34:47.100951 1500 1448 1638158825
21:34:47.131106 1500 1448 1638160273
21:34:47.161278 1500 1448 1638161721
