Type Time Length DataLength Raw_Seq/Ack
ack 15:33:49.536193 60 0 0
seq 15:33:49.536766 60 0 1230971066
ack 15:33:49.805637 52 0 1230971067
ack 15:33:49.805676 208 156 1230971067
seq 15:33:49.806117 52 0 1230971067
seq 15:33:49.806286 1500 1448 1230971067
seq 15:33:49.806290 1500 1448 1230972515
seq 15:33:49.806377 1500 1448 1230973963
seq 15:33:49.806389 1500 1448 1230975411
seq 15:33:49.806392 1500 1448 1230976859
seq 15:33:49.806392 1500 1448 1230978307
seq 15:33:49.806395 1500 1448 1230979755
seq 15:33:49.806396 1500 1448 1230981203
seq 15:33:49.806399 1500 1448 1230982651
seq 15:33:49.806400 1500 1448 1230984099
ack 15:33:50.105626 52 0 1230972515
seq 15:33:50.107315 1500 1448 1230985547
seq 15:33:50.107324 1500 1448 1230986995
ack 15:33:50.135815 52 0 1230973963
seq 15:33:50.136279 1500 1448 1230988443
seq 15:33:50.136291 1500 1448 1230989891
ack 15:33:50.165943 52 0 1230975411
seq 15:33:50.166426 1500 1448 1230991339
seq 15:33:50.166437 1500 1448 1230992787
ack 15:33:50.196098 52 0 1230976859
seq 15:33:50.196543 1500 1448 1230994235
seq 15:33:50.196585 1500 1448 1230995683
ack 15:33:50.225241 52 0 1230978307
seq 15:33:50.225731 1500 1448 1230997131
seq 15:33:50.225743 1500 1448 1230998579
ack 15:33:50.255413 52 0 1230979755
seq 15:33:50.255886 1500 1448 1231000027
seq 15:33:50.255901 1500 1448 1231001475
ack 15:33:50.285547 52 0 1230981203
seq 15:33:50.286074 1500 1448 1231002923
seq 15:33:50.286078 1500 1448 1231004371
ack 15:33:50.316693 52 0 1230982651
seq 15:33:50.317176 1500 1448 1231005819
seq 15:33:50.317197 1500 1448 1231007267
ack 15:33:50.346832 52 0 1230984099
seq 15:33:50.347384 1500 1448 1231008715
seq 15:33:50.347395 1500 1448 1231010163
ack 15:33:50.376953 52 0 1230985547
seq 15:33:50.377461 1500 1448 1231011611
seq 15:33:50.377474 1500 1448 1231013059
ack 15:33:50.406104 52 0 1230986995
seq 15:33:50.406546 1500 1448 1231014507
seq 15:33:50.406575 1500 1448 1231015955
ack 15:33:50.436278 52 0 1230988443
seq 15:33:50.436742 1500 1448 1231017403
seq 15:33:50.436759 1500 1448 1231018851
ack 15:33:50.466406 52 0 1230989891
seq 15:33:50.466876 1500 1448 1231020299
seq 15:33:50.466888 1500 1448 1231021747
ack 15:33:50.497525 52 0 1230991339
seq 15:33:50.498002 1500 1448 1231023195
seq 15:33:50.498018 1500 1448 1231024643
ack 15:33:50.527719 52 0 1230992787
seq 15:33:50.528176 1500 1448 1231026091
seq 15:33:50.528188 1500 1448 1231027539
ack 15:33:50.562509 52 0 1230994235
seq 15:33:50.563070 1500 1448 1231028987
seq 15:33:50.563085 1500 1448 1231030435
ack 15:33:50.587631 52 0 1230995683
seq 15:33:50.588137 1500 1448 1231031883
seq 15:33:50.588149 1500 1448 1231033331
ack 15:33:50.617796 52 0 1230997131
seq 15:33:50.618264 1500 1448 1231034779
ack 15:33:50.647965 52 0 1230998579
seq 15:33:50.648399 1500 1448 1231036227
ack 15:33:50.681177 52 0 1231000027
seq 15:33:50.681654 1500 1448 1231037675
ack 15:33:50.711293 52 0 1231001475
seq 15:33:50.711751 1500 1448 1231039123
ack 15:33:50.741436 52 0 1231002923
seq 15:33:50.741849 1500 1448 1231040571
ack 15:33:50.772595 52 0 1231004371
seq 15:33:50.773059 1500 1448 1231042019
ack 15:33:50.802745 52 0 1231005819
seq 15:33:50.803207 1500 1448 1231043467
ack 15:33:50.832886 52 0 1231007267
seq 15:33:50.833332 1500 1448 1231044915
ack 15:33:50.863046 52 0 1231008715
seq 15:33:50.863483 1500 1448 1231046363
ack 15:33:50.892213 52 0 1231010163
seq 15:33:50.892674 1500 1448 1231047811
ack 15:33:50.922356 52 0 1231011611
seq 15:33:50.922824 1500 1448 1231049259
ack 15:33:50.952508 52 0 1231013059
seq 15:33:50.952973 1500 1448 1231050707
ack 15:33:50.983685 52 0 1231014507
seq 15:33:50.984118 1500 1448 1231052155
ack 15:33:51.013823 52 0 1231015955
seq 15:33:51.014292 1500 1448 1231053603
ack 15:33:51.043970 52 0 1231017403
seq 15:33:51.044443 1500 1448 1231055051
ack 15:33:51.074083 52 0 1231018851
seq 15:33:51.074549 1500 1448 1231056499
ack 15:33:51.103256 52 0 1231020299
seq 15:33:51.103755 1500 1448 1231057947
ack 15:33:51.133400 52 0 1231021747
seq 15:33:51.133855 1500 1448 1231059395
ack 15:33:51.163545 52 0 1231023195
seq 15:33:51.164017 1500 1448 1231060843
ack 15:33:51.194698 52 0 1231024643
seq 15:33:51.195197 1500 1448 1231062291
ack 15:33:51.224825 52 0 1231026091
