Type Time Length DataLength Raw_Seq/Ack
ack 11:04:56.223345 60 0 0
seq 11:04:56.223853 60 0 2621364347
ack 11:04:56.492811 52 0 2621364348
ack 11:04:56.492848 208 156 2621364348
seq 11:04:56.493301 52 0 2621364348
seq 11:04:56.493402 1500 1448 2621364348
seq 11:04:56.493407 1500 1448 2621365796
seq 11:04:56.493459 1500 1448 2621367244
seq 11:04:56.493464 1500 1448 2621368692
seq 11:04:56.493466 1500 1448 2621370140
seq 11:04:56.493467 1500 1448 2621371588
seq 11:04:56.493469 1500 1448 2621373036
seq 11:04:56.493469 1500 1448 2621374484
seq 11:04:56.493472 1500 1448 2621375932
seq 11:04:56.493472 1500 1448 2621377380
ack 11:04:56.792733 52 0 2621365796
seq 11:04:56.793171 1500 1448 2621378828
seq 11:04:56.793182 1500 1448 2621380276
ack 11:04:56.822871 52 0 2621367244
seq 11:04:56.823325 1500 1448 2621381724
seq 11:04:56.823337 1500 1448 2621383172
ack 11:04:56.852149 52 0 2621368692
seq 11:04:56.853760 1500 1448 2621384620
seq 11:04:56.853771 1500 1448 2621386068
ack 11:04:56.882191 52 0 2621370140
seq 11:04:56.882659 1500 1448 2621387516
seq 11:04:56.882672 1500 1448 2621388964
ack 11:04:56.912355 52 0 2621371588
seq 11:04:56.912790 1500 1448 2621390412
seq 11:04:56.912793 1500 1448 2621391860
ack 11:04:56.942481 52 0 2621373036
seq 11:04:56.942917 1500 1448 2621393308
seq 11:04:56.942920 1500 1448 2621394756
ack 11:04:56.973721 52 0 2621374484
seq 11:04:56.974172 1500 1448 2621396204
seq 11:04:56.974184 1500 1448 2621397652
ack 11:04:57.003748 52 0 2621375932
seq 11:04:57.004201 1500 1448 2621399100
seq 11:04:57.004215 1500 1448 2621400548
ack 11:04:57.033908 52 0 2621377380
seq 11:04:57.034399 1500 1448 2621401996
seq 11:04:57.034412 1500 1448 2621403444
ack 11:04:57.064035 52 0 2621378828
seq 11:04:57.064514 1500 1448 2621404892
seq 11:04:57.064527 1500 1448 2621406340
ack 11:04:57.093183 52 0 2621380276
seq 11:04:57.093632 1500 1448 2621407788
seq 11:04:57.093636 1500 1448 2621409236
ack 11:04:57.123335 52 0 2621381724
seq 11:04:57.123769 1500 1448 2621410684
seq 11:04:57.123772 1500 1448 2621412132
ack 11:04:57.153463 52 0 2621383172
seq 11:04:57.153962 1500 1448 2621413580
seq 11:04:57.153977 1500 1448 2621415028
ack 11:04:57.184639 52 0 2621384620
seq 11:04:57.185077 1500 1448 2621416476
seq 11:04:57.185089 1500 1448 2621417924
ack 11:04:57.214785 52 0 2621386068
seq 11:04:57.216443 1500 1448 2621419372
seq 11:04:57.216454 1500 1448 2621420820
ack 11:04:57.245050 52 0 2621387516
seq 11:04:57.245480 1500 1448 2621422268
seq 11:04:57.245491 1500 1448 2621423716
ack 11:04:57.274096 52 0 2621388964
seq 11:04:57.274534 1500 1448 2621425164
seq 11:04:57.274549 1500 1448 2621426612
ack 11:04:57.304253 52 0 2621390412
seq 11:04:57.304727 1500 1448 2621428060
ack 11:04:57.334393 52 0 2621391860
seq 11:04:57.334802 1500 1448 2621429508
ack 11:04:57.365487 52 0 2621393308
seq 11:04:57.365905 1500 1448 2621430956
ack 11:04:57.395645 52 0 2621394756
seq 11:04:57.396108 1500 1448 2621432404
ack 11:04:57.425784 52 0 2621396204
seq 11:04:57.426295 1500 1448 2621433852
ack 11:04:57.455922 52 0 2621397652
seq 11:04:57.456381 1500 1448 2621435300
ack 11:04:57.486094 52 0 2621399100
seq 11:04:57.486519 1500 1448 2621436748
ack 11:04:57.515241 52 0 2621400548
seq 11:04:57.515660 1500 1448 2621438196
ack 11:04:57.545399 52 0 2621401996
seq 11:04:57.545845 1500 1448 2621439644
ack 11:04:57.575555 52 0 2621403444
seq 11:04:57.576022 1500 1448 2621441092
ack 11:04:57.606685 52 0 2621404892
seq 11:04:57.607158 1500 1448 2621442540
ack 11:04:57.636824 52 0 2621406340
seq 11:04:57.637256 1500 1448 2621443988
ack 11:04:57.667044 52 0 2621407788
seq 11:04:57.667482 1500 1448 2621445436
ack 11:04:57.696110 52 0 2621409236
seq 11:04:57.696571 1500 1448 2621446884
ack 11:04:57.726276 52 0 2621410684
seq 11:04:57.726761 1500 1448 2621448332
ack 11:04:57.756405 52 0 2621412132
seq 11:04:57.756897 1500 1448 2621449780
ack 11:04:57.787541 52 0 2621413580
seq 11:04:57.787979 1500 1448 2621451228
ack 11:04:57.817670 52 0 2621415028
seq 11:04:57.818101 1500 1448 2621452676
ack 11:04:57.847819 52 0 2621416476
seq 11:04:57.848228 1500 1448 2621454124
ack 11:04:57.877973 52 0 2621417924
seq 11:04:57.878412 1500 1448 2621455572
ack 11:04:57.907124 52 0 2621419372
seq 11:04:57.907593 1500 1448 2621457020
ack 11:04:57.937292 52 0 2621420820
seq 11:04:57.937785 1500 1448 2621458468
ack 11:04:57.967422 52 0 2621422268
seq 11:04:57.967851 1500 1448 2621459916
ack 11:04:57.998564 52 0 2621423716
seq 11:04:57.999005 1500 1448 2621461364
ack 11:04:58.028697 52 0 2621425164
seq 11:04:58.029134 1500 1448 2621462812
ack 11:04:58.058818 52 0 2621426612
seq 11:04:58.059253 1500 1448 2621464260
ack 11:04:58.088999 52 0 2621428060
seq 11:04:58.089454 1500 1448 2621465708
seq 11:04:58.089468 1500 1448 2621467156
ack 11:04:58.118122 52 0 2621429508
seq 11:04:58.118604 1500 1448 2621468604
ack 11:04:58.148288 52 0 2621430956
seq 11:04:58.148732 1500 1448 2621470052
ack 11:04:58.178495 52 0 2621432404
