Type Time Length DataLength Raw_Seq/Ack
ack 06:34:34.945154 60 0 0
seq 06:34:34.945704 60 0 877579451
ack 06:34:35.214549 52 0 877579452
ack 06:34:35.214582 208 156 877579452
seq 06:34:35.215008 52 0 877579452
seq 06:34:35.215175 1500 1448 877579452
seq 06:34:35.215181 1500 1448 877580900
seq 06:34:35.215184 1500 1448 877582348
seq 06:34:35.215185 1500 1448 877583796
seq 06:34:35.215225 1500 1448 877585244
seq 06:34:35.215226 1500 1448 877586692
seq 06:34:35.215229 1500 1448 877588140
seq 06:34:35.215230 1500 1448 877589588
seq 06:34:35.215233 1500 1448 877591036
seq 06:34:35.215233 1500 1448 877592484
ack 06:34:35.513434 52 0 877580900
seq 06:34:35.513885 1500 1448 877593932
seq 06:34:35.513892 1500 1448 877595380
ack 06:34:35.544700 52 0 877582348
seq 06:34:35.545160 1500 1448 877596828
seq 06:34:35.545168 1500 1448 877598276
ack 06:34:35.602894 52 0 877583796
seq 06:34:35.603349 1500 1448 877599724
seq 06:34:35.603360 1500 1448 877601172
ack 06:34:35.633019 52 0 877585244
seq 06:34:35.633420 1500 1448 877602620
seq 06:34:35.633430 1500 1448 877604068
ack 06:34:35.662149 52 0 877586692
seq 06:34:35.662602 1500 1448 877605516
seq 06:34:35.662614 1500 1448 877606964
ack 06:34:35.692300 52 0 877588140
seq 06:34:35.692703 1500 1448 877608412
seq 06:34:35.692713 1500 1448 877609860
ack 06:34:35.722416 52 0 877589588
seq 06:34:35.722834 1500 1448 877611308
seq 06:34:35.722837 1500 1448 877612756
ack 06:34:35.753542 52 0 877591036
seq 06:34:35.753954 1500 1448 877614204
seq 06:34:35.753965 1500 1448 877615652
ack 06:34:35.783672 52 0 877592484
seq 06:34:35.784105 1500 1448 877617100
seq 06:34:35.784114 1500 1448 877618548
ack 06:34:35.813783 52 0 877593932
seq 06:34:35.814199 1500 1448 877619996
seq 06:34:35.814249 1500 1448 877621444
ack 06:34:35.843912 52 0 877595380
seq 06:34:35.844376 1500 1448 877622892
seq 06:34:35.844386 1500 1448 877624340
ack 06:34:35.874018 52 0 877596828
seq 06:34:35.874416 1500 1448 877625788
seq 06:34:35.874431 1500 1448 877627236
ack 06:34:35.903154 52 0 877598276
seq 06:34:35.903589 1500 1448 877628684
seq 06:34:35.903605 1500 1448 877630132
ack 06:34:35.933300 52 0 877599724
seq 06:34:35.933740 1500 1448 877631580
seq 06:34:35.933750 1500 1448 877633028
ack 06:34:35.963390 52 0 877601172
seq 06:34:35.963787 1500 1448 877634476
seq 06:34:35.963804 1500 1448 877635924
ack 06:34:35.994509 52 0 877602620
seq 06:34:35.994942 1500 1448 877637372
seq 06:34:35.994952 1500 1448 877638820
ack 06:34:36.024615 52 0 877604068
seq 06:34:36.025071 1500 1448 877640268
seq 06:34:36.025080 1500 1448 877641716
ack 06:34:36.054748 52 0 877605516
seq 06:34:36.055146 1500 1448 877643164
ack 06:34:36.084894 52 0 877606964
seq 06:34:36.085391 1500 1448 877644612
ack 06:34:36.114977 52 0 877608412
seq 06:34:36.115460 1500 1448 877646060
ack 06:34:36.144117 52 0 877609860
seq 06:34:36.144546 1500 1448 877647508
ack 06:34:36.174255 52 0 877611308
seq 06:34:36.174619 1500 1448 877648956
ack 06:34:36.204352 52 0 877612756
seq 06:34:36.204791 1500 1448 877650404
ack 06:34:36.235478 52 0 877614204
seq 06:34:36.235932 1500 1448 877651852
ack 06:34:36.265649 52 0 877615652
seq 06:34:36.266113 1500 1448 877653300
ack 06:34:36.295740 52 0 877617100
seq 06:34:36.296132 1500 1448 877654748
ack 06:34:36.325878 52 0 877618548
seq 06:34:36.326233 1500 1448 877656196
ack 06:34:36.355999 52 0 877619996
seq 06:34:36.356405 1500 1448 877657644
ack 06:34:36.385116 52 0 877621444
seq 06:34:36.385521 1500 1448 877659092
ack 06:34:36.415254 52 0 877622892
seq 06:34:36.415667 1500 1448 877660540
ack 06:34:36.445357 52 0 877624340
seq 06:34:36.445792 1500 1448 877661988
ack 06:34:36.476484 52 0 877625788
seq 06:34:36.476932 1500 1448 877663436
ack 06:34:36.506595 52 0 877627236
seq 06:34:36.507085 1500 1448 877664884
ack 06:34:36.536724 52 0 877628684
seq 06:34:36.537167 1500 1448 877666332
ack 06:34:36.566842 52 0 877630132
seq 06:34:36.567247 1500 1448 877667780
ack 06:34:36.596956 52 0 877631580
seq 06:34:36.597385 1500 1448 877669228
ack 06:34:36.627075 52 0 877633028
seq 06:34:36.627512 1500 1448 877670676
ack 06:34:36.656187 52 0 877634476
seq 06:34:36.656652 1500 1448 877672124
ack 06:34:36.686332 52 0 877635924
seq 06:34:36.686803 1500 1448 877673572
ack 06:34:36.716481 52 0 877637372
seq 06:34:36.716966 1500 1448 877675020
ack 06:34:36.747607 52 0 877638820
seq 06:34:36.748067 1500 1448 877676468
ack 06:34:36.777734 52 0 877640268
seq 06:34:36.778110 1500 1448 877677916
ack 06:34:36.807820 52 0 877641716
seq 06:34:36.808261 1500 1448 877679364
ack 06:34:36.837946 52 0 877643164
seq 06:34:36.838359 1500 1448 877680812
ack 06:34:36.868042 52 0 877644612
seq 06:34:36.868424 1500 1448 877682260
ack 06:34:36.897295 52 0 877646060
seq 06:34:36.897839 1500 1448 877683708
ack 06:34:36.927319 52 0 877647508
seq 06:34:36.927752 1500 1448 877685156
ack 06:34:36.957434 52 0 877648956
seq 06:34:36.957923 1500 1448 877686604
ack 06:34:36.988551 52 0 877650404
seq 06:34:36.988981 1500 1448 877688052
ack 06:34:37.018677 52 0 877651852
seq 06:34:37.019152 1500 1448 877689500
ack 06:34:37.048842 52 0 877653300
seq 06:34:37.049321 1500 1448 877690948
ack 06:34:37.078926 52 0 877654748
seq 06:34:37.079357 1500 1448 877692396
ack 06:34:37.109058 52 0 877656196
