Type Time Length DataLength Raw_Seq/Ack
ack 04:24:36.664197 60 0 0
seq 04:24:36.664781 60 0 2581777659
ack 04:24:36.933634 52 0 2581777660
ack 04:24:36.933665 208 156 2581777660
seq 04:24:36.934119 52 0 2581777660
seq 04:24:36.934197 1500 1448 2581777660
seq 04:24:36.934204 1500 1448 2581779108
seq 04:24:36.934254 1500 1448 2581780556
seq 04:24:36.934260 1500 1448 2581782004
seq 04:24:36.934263 1500 1448 2581783452
seq 04:24:36.934264 1500 1448 2581784900
seq 04:24:36.934272 1500 1448 2581786348
seq 04:24:36.934273 1500 1448 2581787796
seq 04:24:36.934275 1500 1448 2581789244
seq 04:24:36.934276 1500 1448 2581790692
ack 04:24:37.232466 52 0 2581779108
seq 04:24:37.232970 1500 1448 2581792140
seq 04:24:37.232980 1500 1448 2581793588
ack 04:24:37.263566 52 0 2581780556
seq 04:24:37.264006 1500 1448 2581795036
seq 04:24:37.264021 1500 1448 2581796484
ack 04:24:37.293676 52 0 2581782004
seq 04:24:37.294184 1500 1448 2581797932
seq 04:24:37.294196 1500 1448 2581799380
ack 04:24:37.323835 52 0 2581783452
seq 04:24:37.324294 1500 1448 2581800828
seq 04:24:37.324304 1500 1448 2581802276
ack 04:24:37.353902 52 0 2581784900
seq 04:24:37.354363 1500 1448 2581803724
seq 04:24:37.354375 1500 1448 2581805172
ack 04:24:37.384017 52 0 2581786348
seq 04:24:37.384533 1500 1448 2581806620
seq 04:24:37.384544 1500 1448 2581808068
ack 04:24:37.413189 52 0 2581787796
seq 04:24:37.413644 1500 1448 2581809516
seq 04:24:37.413659 1500 1448 2581810964
ack 04:24:37.443294 52 0 2581789244
seq 04:24:37.443776 1500 1448 2581812412
seq 04:24:37.443788 1500 1448 2581813860
ack 04:24:37.473412 52 0 2581790692
seq 04:24:37.473913 1500 1448 2581815308
seq 04:24:37.473921 1500 1448 2581816756
ack 04:24:37.504512 52 0 2581792140
seq 04:24:37.504973 1500 1448 2581818204
seq 04:24:37.504982 1500 1448 2581819652
ack 04:24:37.534645 52 0 2581793588
seq 04:24:37.535112 1500 1448 2581821100
seq 04:24:37.535128 1500 1448 2581822548
ack 04:24:37.564760 52 0 2581795036
seq 04:24:37.565218 1500 1448 2581823996
seq 04:24:37.565226 1500 1448 2581825444
ack 04:24:37.594902 52 0 2581796484
seq 04:24:37.595385 1500 1448 2581826892
seq 04:24:37.595395 1500 1448 2581828340
ack 04:24:37.624982 52 0 2581797932
seq 04:24:37.625431 1500 1448 2581829788
seq 04:24:37.625440 1500 1448 2581831236
ack 04:24:37.654150 52 0 2581799380
seq 04:24:37.654598 1500 1448 2581832684
seq 04:24:37.654602 1500 1448 2581834132
ack 04:24:37.684243 52 0 2581800828
seq 04:24:37.684724 1500 1448 2581835580
seq 04:24:37.684745 1500 1448 2581837028
ack 04:24:37.714397 52 0 2581802276
seq 04:24:37.714862 1500 1448 2581838476
seq 04:24:37.714865 1500 1448 2581839924
ack 04:24:37.745490 52 0 2581803724
seq 04:24:37.745951 1500 1448 2581841372
ack 04:24:37.775601 52 0 2581805172
seq 04:24:37.776095 1500 1448 2581842820
ack 04:24:37.805714 52 0 2581806620
seq 04:24:37.806178 1500 1448 2581844268
ack 04:24:37.835825 52 0 2581808068
seq 04:24:37.836317 1500 1448 2581845716
ack 04:24:37.865936 52 0 2581809516
seq 04:24:37.866388 1500 1448 2581847164
ack 04:24:37.896049 52 0 2581810964
seq 04:24:37.896547 1500 1448 2581848612
ack 04:24:37.925170 52 0 2581812412
seq 04:24:37.925664 1500 1448 2581850060
ack 04:24:37.955278 52 0 2581813860
seq 04:24:37.955783 1500 1448 2581851508
ack 04:24:37.985410 52 0 2581815308
seq 04:24:37.985906 1500 1448 2581852956
ack 04:24:38.016484 52 0 2581816756
seq 04:24:38.016996 1500 1448 2581854404
ack 04:24:38.046594 52 0 2581818204
seq 04:24:38.047111 1500 1448 2581855852
ack 04:24:38.076714 52 0 2581819652
seq 04:24:38.077210 1500 1448 2581857300
ack 04:24:38.106845 52 0 2581821100
seq 04:24:38.107330 1500 1448 2581858748
ack 04:24:38.136973 52 0 2581822548
seq 04:24:38.137463 1500 1448 2581860196
ack 04:24:38.167145 52 0 2581823996
seq 04:24:38.167647 1500 1448 2581861644
ack 04:24:38.196238 52 0 2581825444
seq 04:24:38.196951 1500 1448 2581863092
ack 04:24:38.226317 52 0 2581826892
seq 04:24:38.226831 1500 1448 2581864540
ack 04:24:38.256432 52 0 2581828340
seq 04:24:38.256869 1500 1448 2581865988
ack 04:24:38.287526 52 0 2581829788
seq 04:24:38.287985 1500 1448 2581867436
ack 04:24:38.317650 52 0 2581831236
