Type Time Length DataLength Raw_Seq/Ack
ack 11:02:51.261273 60 0 0
seq 11:02:51.261854 60 0 1462085570
ack 11:02:51.530709 52 0 1462085571
ack 11:02:51.530739 208 156 1462085571
seq 11:02:51.531392 52 0 1462085571
seq 11:02:51.531469 1500 1448 1462085571
seq 11:02:51.531474 1500 1448 1462087019
seq 11:02:51.531476 1500 1448 1462088467
seq 11:02:51.531630 1500 1448 1462089915
seq 11:02:51.531638 1500 1448 1462091363
seq 11:02:51.531639 1500 1448 1462092811
seq 11:02:51.531642 1500 1448 1462094259
seq 11:02:51.531643 1500 1448 1462095707
seq 11:02:51.531645 1500 1448 1462097155
seq 11:02:51.531646 1500 1448 1462098603
ack 11:02:51.830857 52 0 1462087019
seq 11:02:51.831371 1500 1448 1462100051
seq 11:02:51.831383 1500 1448 1462101499
ack 11:02:51.860980 52 0 1462088467
seq 11:02:51.861407 1500 1448 1462102947
seq 11:02:51.861419 1500 1448 1462104395
ack 11:02:51.891112 52 0 1462089915
seq 11:02:51.891582 1500 1448 1462105843
seq 11:02:51.891590 1500 1448 1462107291
ack 11:02:51.920207 52 0 1462091363
seq 11:02:51.920638 1500 1448 1462108739
seq 11:02:51.920653 1500 1448 1462110187
ack 11:02:51.950322 52 0 1462092811
seq 11:02:51.950792 1500 1448 1462111635
seq 11:02:51.950794 1500 1448 1462113083
ack 11:02:51.980442 52 0 1462094259
seq 11:02:51.980904 1500 1448 1462114531
seq 11:02:51.980907 1500 1448 1462115979
ack 11:02:52.011531 52 0 1462095707
seq 11:02:52.012008 1500 1448 1462117427
seq 11:02:52.012021 1500 1448 1462118875
ack 11:02:52.041691 52 0 1462097155
seq 11:02:52.042182 1500 1448 1462120323
seq 11:02:52.042191 1500 1448 1462121771
ack 11:02:52.071794 52 0 1462098603
seq 11:02:52.072237 1500 1448 1462123219
seq 11:02:52.072255 1500 1448 1462124667
ack 11:02:52.101939 52 0 1462100051
seq 11:02:52.102389 1500 1448 1462126115
