Type Time Length DataLength Raw_Seq/Ack
seq 16:25:24.909405 1500 1448 154947641
ack 16:25:25.147956 40 0 0
ack 16:25:34.492150 60 0 0
seq 16:25:34.492720 60 0 4219972901
ack 16:25:34.761620 52 0 4219972902
ack 16:25:34.761665 208 156 4219972902
seq 16:25:34.762148 52 0 4219972902
seq 16:25:34.762302 1500 1448 4219972902
seq 16:25:34.762304 1500 1448 4219974350
seq 16:25:34.762307 1500 1448 4219975798
seq 16:25:34.762308 1500 1448 4219977246
seq 16:25:34.762309 1500 1448 4219978694
seq 16:25:34.762336 1500 1448 4219980142
seq 16:25:34.762339 1500 1448 4219981590
seq 16:25:34.762340 1500 1448 4219983038
seq 16:25:34.762342 1500 1448 4219984486
seq 16:25:34.762342 1500 1448 4219985934
ack 16:25:35.061712 52 0 4219974350
seq 16:25:35.062205 1500 1448 4219987382
ack 16:25:35.091832 52 0 4219975798
seq 16:25:35.092298 1500 1448 4219988830
ack 16:25:35.121983 52 0 4219977246
seq 16:25:35.122425 1500 1448 4219990278
ack 16:25:35.151105 52 0 4219978694
seq 16:25:35.151612 1500 1448 4219991726
ack 16:25:35.181249 52 0 4219980142
seq 16:25:35.181675 1500 1448 4219993174
ack 16:25:35.211416 52 0 4219981590
seq 16:25:35.211873 1500 1448 4219994622
ack 16:25:35.242507 52 0 4219983038
seq 16:25:35.242972 1500 1448 4219996070
ack 16:25:35.272660 52 0 4219984486
seq 16:25:35.273134 1500 1448 4219997518
ack 16:25:35.302815 52 0 4219985934
seq 16:25:35.303248 1500 1448 4219998966
ack 16:25:35.332936 52 0 4219987382
seq 16:25:35.333407 1500 1448 4220000414
ack 16:25:35.362100 52 0 4219988830
seq 16:25:35.362572 1500 1448 4220001862
ack 16:25:35.392289 52 0 4219990278
seq 16:25:35.392722 1500 1448 4220003310
ack 16:25:35.422435 52 0 4219991726
seq 16:25:35.422933 1500 1448 4220004758
ack 16:25:35.453539 52 0 4219993174
seq 16:25:35.453991 1500 1448 4220006206
ack 16:25:35.483710 52 0 4219994622
seq 16:25:35.484217 1500 1448 4220007654
ack 16:25:35.513932 52 0 4219996070
seq 16:25:35.514382 1500 1448 4220009102
ack 16:25:35.544048 52 0 4219997518
seq 16:25:35.544521 1500 1448 4220010550
ack 16:25:35.573203 52 0 4219998966
seq 16:25:35.573632 1500 1448 4220011998
ack 16:25:35.603364 52 0 4220000414
seq 16:25:35.603834 1500 1448 4220013446
ack 16:25:35.633499 52 0 4220001862
seq 16:25:35.633935 1500 1448 4220014894
ack 16:25:35.664621 52 0 4220003310
seq 16:25:35.665040 1500 1448 4220016342
ack 16:25:35.694783 52 0 4220004758
seq 16:25:35.695321 1500 1448 4220017790
ack 16:25:35.724975 52 0 4220006206
seq 16:25:35.725408 1500 1448 4220019238
ack 16:25:35.754126 52 0 4220007654
seq 16:25:35.754611 1500 1448 4220020686
ack 16:25:35.784307 52 0 4220009102
seq 16:25:35.784773 1500 1448 4220022134
ack 16:25:35.814470 52 0 4220010550
seq 16:25:35.814981 1500 1448 4220023582
ack 16:25:35.845601 52 0 4220011998
seq 16:25:35.846034 1500 1448 4220025030
ack 16:25:35.875767 52 0 4220013446
seq 16:25:35.876213 1500 1448 4220026478
ack 16:25:35.905921 52 0 4220014894
seq 16:25:35.906294 1500 1448 4220027926
ack 16:25:35.935078 52 0 4220016342
seq 16:25:35.935522 1500 1448 4220029374
ack 16:25:35.965259 52 0 4220017790
seq 16:25:35.965724 1500 1448 4220030822
ack 16:25:35.995416 52 0 4220019238
seq 16:25:35.995929 1500 1448 4220032270
ack 16:25:36.026539 52 0 4220020686
seq 16:25:36.027067 1500 1448 4220033718
ack 16:25:36.056717 52 0 4220022134
seq 16:25:36.057182 1500 1448 4220035166
ack 16:25:36.086842 52 0 4220023582
seq 16:25:36.087327 1500 1448 4220036614
ack 16:25:36.116996 52 0 4220025030
seq 16:25:36.117511 1500 1448 4220038062
ack 16:25:36.146140 52 0 4220026478
seq 16:25:36.146612 1500 1448 4220039510
ack 16:25:36.176401 52 0 4220027926
seq 16:25:36.176928 1500 1448 4220040958
ack 16:25:36.206470 52 0 4220029374
seq 16:25:36.207004 1500 1448 4220042406
ack 16:25:36.237613 52 0 4220030822
seq 16:25:36.238356 1500 1448 4220043854
ack 16:25:36.267761 52 0 4220032270
seq 16:25:36.268246 1500 1448 4220045302
ack 16:25:36.297905 52 0 4220033718
seq 16:25:36.298359 1500 1448 4220046750
ack 16:25:36.328089 52 0 4220035166
seq 16:25:36.328616 1500 1448 4220048198
ack 16:25:36.357216 52 0 4220036614
seq 16:25:36.357770 1500 1448 4220049646
ack 16:25:36.387386 52 0 4220038062
seq 16:25:36.387845 1500 1448 4220051094
ack 16:25:36.417505 52 0 4220039510
seq 16:25:36.417995 1500 1448 4220052542
ack 16:25:36.448652 52 0 4220040958
seq 16:25:36.449081 1500 1448 4220053990
ack 16:25:36.478833 52 0 4220042406
seq 16:25:36.479300 1500 1448 4220055438
ack 16:25:36.508976 52 0 4220043854
seq 16:25:36.509414 1500 1448 4220056886
ack 16:25:36.538114 52 0 4220045302
seq 16:25:36.538578 1500 1448 4220058334
ack 16:25:36.568294 52 0 4220046750
seq 16:25:36.568771 1500 1448 4220059782
ack 16:25:36.598427 52 0 4220048198
seq 16:25:36.598879 1500 1448 4220061230
ack 16:25:36.629558 52 0 4220049646
seq 16:25:36.630068 1500 1448 4220062678
ack 16:25:36.659722 52 0 4220051094
seq 16:25:36.660207 1500 1448 4220064126
ack 16:25:36.689853 52 0 4220052542
seq 16:25:36.690344 1500 1448 4220065574
ack 16:25:36.719973 52 0 4220053990
seq 16:25:36.720451 1500 1448 4220067022
ack 16:25:36.749146 52 0 4220055438
seq 16:25:36.749690 1500 1448 4220068470
ack 16:25:36.779302 52 0 4220056886
seq 16:25:36.779779 1500 1448 4220069918
ack 16:25:36.809428 52 0 4220058334
seq 16:25:36.809946 1500 1448 4220071366
ack 16:25:36.840561 52 0 4220059782
seq 16:25:36.841020 1500 1448 4220072814
ack 16:25:36.870749 52 0 4220061230
seq 16:25:36.871229 1500 1448 4220074262
ack 16:25:36.900884 52 0 4220062678
seq 16:25:36.901353 1500 1448 4220075710
ack 16:25:36.931036 52 0 4220064126
seq 16:25:36.931523 1500 1448 4220077158
ack 16:25:36.960213 52 0 4220065574
seq 16:25:36.960637 1500 1448 4220078606
ack 16:25:36.990371 52 0 4220067022
seq 16:25:36.990875 1500 1448 4220080054
ack 16:25:37.020523 52 0 4220068470
seq 16:25:37.021013 1500 1448 4220081502
ack 16:25:37.051620 52 0 4220069918
seq 16:25:37.052073 1500 1448 4220082950
ack 16:25:37.081761 52 0 4220071366
seq 16:25:37.082232 1500 1448 4220084398
ack 16:25:37.111917 52 0 4220072814
seq 16:25:37.112367 1500 1448 4220085846
ack 16:25:37.142068 52 0 4220074262
seq 16:25:37.142584 1500 1448 4220087294
ack 16:25:37.171233 52 0 4220075710
seq 16:25:37.171708 1500 1448 4220088742
ack 16:25:37.201394 52 0 4220077158
seq 16:25:37.201830 1500 1448 4220090190
ack 16:25:37.231573 52 0 4220078606
seq 16:25:37.232043 1500 1448 4220091638
