Type Time Length DataLength Raw_Seq/Ack
ack 23:51:32.842882 60 0 0
seq 23:51:32.843371 60 0 178388031
ack 23:51:33.111379 52 0 178388032
ack 23:51:33.112476 208 156 178388032
seq 23:51:33.112904 52 0 178388032
seq 23:51:33.112976 1500 1448 178388032
seq 23:51:33.112981 1500 1448 178389480
seq 23:51:33.112983 1500 1448 178390928
seq 23:51:33.112984 1500 1448 178392376
seq 23:51:33.113022 1500 1448 178393824
seq 23:51:33.113030 1500 1448 178395272
seq 23:51:33.113032 1500 1448 178396720
seq 23:51:33.113032 1500 1448 178398168
seq 23:51:33.113034 1500 1448 178399616
seq 23:51:33.113035 1500 1448 178401064
ack 23:51:33.410193 52 0 178389480
seq 23:51:33.410649 1500 1448 178402512
seq 23:51:33.410665 1500 1448 178403960
ack 23:51:33.440297 52 0 178390928
seq 23:51:33.440710 1500 1448 178405408
seq 23:51:33.440725 1500 1448 178406856
ack 23:51:33.470434 52 0 178392376
seq 23:51:33.470841 1500 1448 178408304
seq 23:51:33.470852 1500 1448 178409752
ack 23:51:33.501543 52 0 178393824
seq 23:51:33.502010 1500 1448 178411200
seq 23:51:33.502021 1500 1448 178412648
ack 23:51:33.531643 52 0 178395272
seq 23:51:33.532152 1500 1448 178414096
seq 23:51:33.532162 1500 1448 178415544
ack 23:51:33.561774 52 0 178396720
seq 23:51:33.562181 1500 1448 178416992
seq 23:51:33.562192 1500 1448 178418440
ack 23:51:33.591885 52 0 178398168
seq 23:51:33.592337 1500 1448 178419888
seq 23:51:33.592347 1500 1448 178421336
ack 23:51:33.621991 52 0 178399616
seq 23:51:33.622406 1500 1448 178422784
seq 23:51:33.622416 1500 1448 178424232
ack 23:51:33.651154 52 0 178401064
seq 23:51:33.651590 1500 1448 178425680
seq 23:51:33.651601 1500 1448 178427128
ack 23:51:33.681281 52 0 178402512
seq 23:51:33.681751 1500 1448 178428576
seq 23:51:33.681762 1500 1448 178430024
ack 23:51:33.711414 52 0 178403960
seq 23:51:33.711844 1500 1448 178431472
seq 23:51:33.711853 1500 1448 178432920
ack 23:51:33.742510 52 0 178405408
