Type Time Length DataLength Raw_Seq/Ack
ack 23:49:27.774886 60 0 0
seq 23:49:27.775547 60 0 1541745064
ack 23:49:28.044623 52 0 1541745065
ack 23:49:28.044655 208 156 1541745065
seq 23:49:28.045120 52 0 1541745065
seq 23:49:28.045240 1500 1448 1541745065
seq 23:49:28.045242 1500 1448 1541746513
seq 23:49:28.045265 1500 1448 1541747961
seq 23:49:28.045266 1500 1448 1541749409
seq 23:49:28.045269 1500 1448 1541750857
seq 23:49:28.045270 1500 1448 1541752305
seq 23:49:28.045272 1500 1448 1541753753
seq 23:49:28.045273 1500 1448 1541755201
seq 23:49:28.045340 1500 1448 1541756649
seq 23:49:28.045341 1500 1448 1541758097
ack 23:49:28.344631 52 0 1541746513
seq 23:49:28.345067 1500 1448 1541759545
seq 23:49:28.345071 1500 1448 1541760993
ack 23:49:28.374716 52 0 1541747961
seq 23:49:28.375211 1500 1448 1541762441
seq 23:49:28.375217 1500 1448 1541763889
ack 23:49:28.404837 52 0 1541749409
seq 23:49:28.405260 1500 1448 1541765337
seq 23:49:28.405265 1500 1448 1541766785
ack 23:49:28.434970 52 0 1541750857
seq 23:49:28.435402 1500 1448 1541768233
seq 23:49:28.435426 1500 1448 1541769681
ack 23:49:28.465108 52 0 1541752305
seq 23:49:28.465533 1500 1448 1541771129
seq 23:49:28.465540 1500 1448 1541772577
ack 23:49:28.494233 52 0 1541753753
seq 23:49:28.495867 1500 1448 1541774025
seq 23:49:28.495873 1500 1448 1541775473
ack 23:49:28.524358 52 0 1541755201
seq 23:49:28.524819 1500 1448 1541776921
seq 23:49:28.524825 1500 1448 1541778369
ack 23:49:28.554491 52 0 1541756649
seq 23:49:28.554968 1500 1448 1541779817
seq 23:49:28.554970 1500 1448 1541781265
ack 23:49:28.585610 52 0 1541758097
seq 23:49:28.586066 1500 1448 1541782713
seq 23:49:28.586071 1500 1448 1541784161
ack 23:49:28.615741 52 0 1541759545
seq 23:49:28.616255 1500 1448 1541785609
seq 23:49:28.616261 1500 1448 1541787057
ack 23:49:28.645876 52 0 1541760993
seq 23:49:28.646345 1500 1448 1541788505
seq 23:49:28.646350 1500 1448 1541789953
ack 23:49:28.676007 52 0 1541762441
seq 23:49:28.676505 1500 1448 1541791401
seq 23:49:28.676511 1500 1448 1541792849
ack 23:49:28.705144 52 0 1541763889
seq 23:49:28.705539 1500 1448 1541794297
seq 23:49:28.705579 1500 1448 1541795745
ack 23:49:28.735303 52 0 1541765337
seq 23:49:28.735715 1500 1448 1541797193
seq 23:49:28.735717 1500 1448 1541798641
ack 23:49:28.765409 52 0 1541766785
seq 23:49:28.765833 1500 1448 1541800089
seq 23:49:28.765847 1500 1448 1541801537
ack 23:49:28.796524 52 0 1541768233
seq 23:49:28.796967 1500 1448 1541802985
seq 23:49:28.796975 1500 1448 1541804433
ack 23:49:28.826651 52 0 1541769681
seq 23:49:28.827126 1500 1448 1541805881
seq 23:49:28.827132 1500 1448 1541807329
ack 23:49:28.856772 52 0 1541771129
seq 23:49:28.857227 1500 1448 1541808777
ack 23:49:28.886914 52 0 1541772577
seq 23:49:28.887312 1500 1448 1541810225
ack 23:49:28.917020 52 0 1541774025
seq 23:49:28.917444 1500 1448 1541811673
ack 23:49:28.946155 52 0 1541775473
seq 23:49:28.946613 1500 1448 1541813121
ack 23:49:28.976286 52 0 1541776921
seq 23:49:28.976735 1500 1448 1541814569
ack 23:49:29.006409 52 0 1541778369
seq 23:49:29.006822 1500 1448 1541816017
ack 23:49:29.037521 52 0 1541779817
seq 23:49:29.037954 1500 1448 1541817465
ack 23:49:29.067651 52 0 1541781265
seq 23:49:29.068074 1500 1448 1541818913
ack 23:49:29.097795 52 0 1541782713
seq 23:49:29.098245 1500 1448 1541820361
ack 23:49:29.127966 52 0 1541784161
seq 23:49:29.128394 1500 1448 1541821809
ack 23:49:29.157156 52 0 1541785609
seq 23:49:29.157606 1500 1448 1541823257
ack 23:49:29.187330 52 0 1541787057
seq 23:49:29.187751 1500 1448 1541824705
ack 23:49:29.217460 52 0 1541788505
seq 23:49:29.217940 1500 1448 1541826153
ack 23:49:29.248566 52 0 1541789953
seq 23:49:29.249023 1500 1448 1541827601
ack 23:49:29.278728 52 0 1541791401
seq 23:49:29.279129 1500 1448 1541829049
ack 23:49:29.308926 52 0 1541792849
seq 23:49:29.309402 1500 1448 1541830497
ack 23:49:29.339047 52 0 1541794297
seq 23:49:29.339482 1500 1448 1541831945
ack 23:49:29.368225 52 0 1541795745
seq 23:49:29.368682 1500 1448 1541833393
ack 23:49:29.398414 52 0 1541797193
seq 23:49:29.398877 1500 1448 1541834841
ack 23:49:29.428543 52 0 1541798641
seq 23:49:29.428936 1500 1448 1541836289
ack 23:49:29.459714 52 0 1541800089
seq 23:49:29.460118 1500 1448 1541837737
ack 23:49:29.489837 52 0 1541801537
seq 23:49:29.490261 1500 1448 1541839185
ack 23:49:29.520023 52 0 1541802985
seq 23:49:29.520477 1500 1448 1541840633
ack 23:49:29.549180 52 0 1541804433
seq 23:49:29.549637 1500 1448 1541842081
ack 23:49:29.579325 52 0 1541805881
seq 23:49:29.579803 1500 1448 1541843529
ack 23:49:29.609481 52 0 1541807329
seq 23:49:29.609907 1500 1448 1541844977
ack 23:49:29.640617 52 0 1541808777
seq 23:49:29.641076 1500 1448 1541846425
ack 23:49:29.670793 52 0 1541810225
seq 23:49:29.671209 1500 1448 1541847873
seq 23:49:29.671282 1500 1448 1541849321
ack 23:49:29.700892 52 0 1541811673
seq 23:49:29.701348 1500 1448 1541850769
ack 23:49:29.731008 52 0 1541813121
seq 23:49:29.731422 1500 1448 1541852217
ack 23:49:29.760158 52 0 1541814569
seq 23:49:29.760590 1500 1448 1541853665
seq 23:49:29.760592 1500 1448 1541855113
ack 23:49:29.790346 52 0 1541816017
seq 23:49:29.790801 1500 1448 1541856561
ack 23:49:29.820485 52 0 1541817465
seq 23:49:29.820921 1500 1448 1541858009
ack 23:49:29.851620 52 0 1541818913
seq 23:49:29.852107 1500 1448 1541859457
seq 23:49:29.852113 1500 1448 1541860905
ack 23:49:29.881737 52 0 1541820361
seq 23:49:29.882134 1500 1448 1541862353
ack 23:49:29.911864 52 0 1541821809
seq 23:49:29.912295 1500 1448 1541863801
ack 23:49:29.941992 52 0 1541823257
seq 23:49:29.942456 1500 1448 1541865249
seq 23:49:29.942463 1500 1448 1541866697
ack 23:49:29.971128 52 0 1541824705
seq 23:49:29.971558 1500 1448 1541868145
ack 23:49:30.001304 52 0 1541826153
seq 23:49:30.001768 1500 1448 1541869593
ack 23:49:30.031417 52 0 1541827601
seq 23:49:30.031938 1500 1448 1541871041
seq 23:49:30.031941 1500 1448 1541872489
ack 23:49:30.062553 52 0 1541829049
seq 23:49:30.062999 1500 1448 1541873937
ack 23:49:30.092695 52 0 1541830497
seq 23:49:30.093091 1500 1448 1541875385
ack 23:49:30.122782 52 0 1541831945
seq 23:49:30.123299 1500 1448 1541876833
seq 23:49:30.123307 1500 1448 1541878281
ack 23:49:30.152914 52 0 1541833393
seq 23:49:30.153361 1500 1448 1541879729
ack 23:49:30.183049 52 0 1541834841
seq 23:49:30.183508 1500 1448 1541881177
ack 23:49:30.212213 52 0 1541836289
seq 23:49:30.212650 1500 1448 1541882625
seq 23:49:30.212653 1500 1448 1541884073
ack 23:49:30.242327 52 0 1541837737
seq 23:49:30.242736 1500 1448 1541885521
ack 23:49:30.272468 52 0 1541839185
seq 23:49:30.272934 1500 1448 1541886969
ack 23:49:30.303584 52 0 1541840633
seq 23:49:30.304040 1500 1448 1541888417
seq 23:49:30.304046 1500 1448 1541889865
ack 23:49:30.333731 52 0 1541842081
seq 23:49:30.334173 1500 1448 1541891313
ack 23:49:30.363894 52 0 1541843529
seq 23:49:30.364327 1500 1448 1541892761
ack 23:49:30.394050 52 0 1541844977
seq 23:49:30.394545 1500 1448 1541894209
seq 23:49:30.394552 1500 1448 1541895657
ack 23:49:30.423211 52 0 1541846425
seq 23:49:30.423686 1500 1448 1541897105
ack 23:49:30.453350 52 0 1541847873
seq 23:49:30.453834 1500 1448 1541898553
ack 23:49:30.483466 52 0 1541849321
seq 23:49:30.483997 1500 1448 1541900001
seq 23:49:30.484001 1500 1448 1541901449
ack 23:49:30.514601 52 0 1541850769
seq 23:49:30.515065 1500 1448 1541902897
ack 23:49:30.544707 52 0 1541852217
seq 23:49:30.545146 1500 1448 1541904345
ack 23:49:30.574846 52 0 1541853665
seq 23:49:30.575308 1500 1448 1541905793
seq 23:49:30.575334 1500 1448 1541907241
ack 23:49:30.609334 52 0 1541855113
seq 23:49:30.609751 1500 1448 1541908689
ack 23:49:30.634484 52 0 1541856561
seq 23:49:30.634922 1500 1448 1541910137
ack 23:49:30.664685 52 0 1541858009
seq 23:49:30.665165 1500 1448 1541911585
seq 23:49:30.665170 1500 1448 1541913033
ack 23:49:30.694795 52 0 1541859457
seq 23:49:30.695205 1500 1448 1541914481
ack 23:49:30.728991 52 0 1541860905
seq 23:49:30.729454 1500 1448 1541915929
ack 23:49:30.758148 52 0 1541862353
seq 23:49:30.758613 1500 1448 1541917377
seq 23:49:30.758616 1500 1448 1541918825
ack 23:49:30.788376 52 0 1541863801
seq 23:49:30.788828 1500 1448 1541920273
ack 23:49:30.818486 52 0 1541865249
seq 23:49:30.818928 1500 1448 1541921721
ack 23:49:30.849644 52 0 1541866697
seq 23:49:30.850085 1500 1448 1541923169
seq 23:49:30.850088 1500 1448 1541924617
ack 23:49:30.879750 52 0 1541868145
seq 23:49:30.880207 1500 1448 1541926065
ack 23:49:30.909907 52 0 1541869593
seq 23:49:30.910329 1500 1448 1541927513
ack 23:49:30.940085 52 0 1541871041
seq 23:49:30.940499 1500 1448 1541928961
seq 23:49:30.940501 1500 1448 1541930409
ack 23:49:30.969275 52 0 1541872489
seq 23:49:30.969704 1500 1448 1541931857
ack 23:49:30.999455 52 0 1541873937
seq 23:49:30.999914 1500 1448 1541933305
ack 23:49:31.029651 52 0 1541875385
seq 23:49:31.030115 1500 1448 1541934753
seq 23:49:31.030118 1500 1448 1541936201
ack 23:49:31.060790 52 0 1541876833
seq 23:49:31.061255 1500 1448 1541937649
ack 23:49:31.091039 52 0 1541878281
seq 23:49:31.091553 1500 1448 1541939097
ack 23:49:31.120091 52 0 1541879729
seq 23:49:31.120541 1500 1448 1541940545
seq 23:49:31.120544 1500 1448 1541941993
ack 23:49:31.150260 52 0 1541881177
seq 23:49:31.150684 1500 1448 1541943441
ack 23:49:31.181419 52 0 1541882625
seq 23:49:31.181831 1500 1448 1541944889
seq 23:49:31.181833 1500 1448 1541946337
ack 23:49:31.211543 52 0 1541884073
seq 23:49:31.211991 1500 1448 1541947785
ack 23:49:31.241691 52 0 1541885521
seq 23:49:31.242067 1500 1448 1541949233
seq 23:49:31.242121 1500 1448 1541950681
ack 23:49:31.271831 52 0 1541886969
seq 23:49:31.272267 1500 1448 1541952129
ack 23:49:31.301982 52 0 1541888417
seq 23:49:31.302357 1500 1448 1541953577
seq 23:49:31.302359 1500 1448 1541955025
ack 23:49:31.331141 52 0 1541889865
seq 23:49:31.331532 1500 1448 1541956473
ack 23:49:31.361284 52 0 1541891313
seq 23:49:31.361727 1500 1448 1541957921
seq 23:49:31.361729 1500 1448 1541959369
ack 23:49:31.391499 52 0 1541892761
seq 23:49:31.391942 1500 1448 1541960817
ack 23:49:31.422604 52 0 1541894209
seq 23:49:31.423082 1500 1448 1541962265
seq 23:49:31.423086 1500 1448 1541963713
ack 23:49:31.452747 52 0 1541895657
seq 23:49:31.453158 1500 1448 1541965161
ack 23:49:31.482892 52 0 1541897105
seq 23:49:31.483301 1500 1448 1541966609
seq 23:49:31.483304 1500 1448 1541968057
ack 23:49:31.513078 52 0 1541898553
seq 23:49:31.513594 1500 1448 1541969505
ack 23:49:31.542249 52 0 1541900001
seq 23:49:31.542660 1500 1448 1541970953
seq 23:49:31.542702 1500 1448 1541972401
ack 23:49:31.572377 52 0 1541901449
seq 23:49:31.572853 1500 1448 1541973849
ack 23:49:31.602536 52 0 1541902897
seq 23:49:31.602963 1500 1448 1541975297
seq 23:49:31.602967 1500 1448 1541976745
ack 23:49:31.633631 52 0 1541904345
seq 23:49:31.634038 1500 1448 1541978193
ack 23:49:31.663782 52 0 1541905793
seq 23:49:31.664200 1500 1448 1541979641
ack 23:49:31.693906 52 0 1541907241
seq 23:49:31.694357 1500 1448 1541981089
seq 23:49:31.694360 1500 1448 1541982537
ack 23:49:31.724045 52 0 1541908689
seq 23:49:31.724476 1500 1448 1541983985
seq 23:49:31.724479 1500 1448 1541985433
ack 23:49:31.753207 52 0 1541910137
seq 23:49:31.753707 1500 1448 1541986881
ack 23:49:31.783285 52 0 1541911585
seq 23:49:31.783740 1500 1448 1541988329
seq 23:49:31.783743 1500 1448 1541989777
ack 23:49:31.813445 52 0 1541913033
seq 23:49:31.813878 1500 1448 1541991225
ack 23:49:31.844557 52 0 1541914481
seq 23:49:31.844965 1500 1448 1541992673
seq 23:49:31.844975 1500 1448 1541994121
ack 23:49:31.875687 52 0 1541915929
seq 23:49:31.876150 1500 1448 1541995569
ack 23:49:31.905827 52 0 1541917377
seq 23:49:31.906292 1500 1448 1541997017
seq 23:49:31.906306 1500 1448 1541998465
ack 23:49:31.935963 52 0 1541918825
seq 23:49:31.937620 1500 1448 1541999913
ack 23:49:31.965114 52 0 1541920273
seq 23:49:31.965517 1500 1448 1542001361
seq 23:49:31.965538 1500 1448 1542002809
ack 23:49:31.995281 52 0 1541921721
seq 23:49:31.995723 1500 1448 1542004257
ack 23:49:32.025425 52 0 1541923169
seq 23:49:32.025876 1500 1448 1542005705
seq 23:49:32.025878 1500 1448 1542007153
ack 23:49:32.056603 52 0 1541924617
seq 23:49:32.057070 1500 1448 1542008601
ack 23:49:32.086700 52 0 1541926065
seq 23:49:32.087122 1500 1448 1542010049
seq 23:49:32.087158 1500 1448 1542011497
ack 23:49:32.116849 52 0 1541927513
seq 23:49:32.117328 1500 1448 1542012945
ack 23:49:32.147004 52 0 1541928961
seq 23:49:32.147421 1500 1448 1542014393
seq 23:49:32.147424 1500 1448 1542015841
ack 23:49:32.176146 52 0 1541930409
seq 23:49:32.176589 1500 1448 1542017289
ack 23:49:32.206294 52 0 1541931857
seq 23:49:32.206691 1500 1448 1542018737
seq 23:49:32.206693 1500 1448 1542020185
ack 23:49:32.236426 52 0 1541933305
seq 23:49:32.236840 1500 1448 1542021633
ack 23:49:32.267531 52 0 1541934753
seq 23:49:32.267961 1500 1448 1542023081
seq 23:49:32.267976 1500 1448 1542024529
ack 23:49:32.297693 52 0 1541936201
seq 23:49:32.298144 1500 1448 1542025977
ack 23:49:32.327816 52 0 1541937649
seq 23:49:32.328197 1500 1448 1542027425
seq 23:49:32.328200 1500 1448 1542028873
ack 23:49:32.357949 52 0 1541939097
seq 23:49:32.358598 1500 1448 1542030321
ack 23:49:32.387091 52 0 1541940545
seq 23:49:32.387532 1500 1448 1542031769
seq 23:49:32.387534 1500 1448 1542033217
ack 23:49:32.417280 52 0 1541941993
seq 23:49:32.417697 1500 1448 1542034665
ack 23:49:32.447425 52 0 1541943441
seq 23:49:32.447866 1500 1448 1542036113
seq 23:49:32.447886 1500 1448 1542037561
ack 23:49:32.477557 52 0 1541944889
seq 23:49:32.477974 1500 1448 1542039009
ack 23:49:32.508709 52 0 1541946337
seq 23:49:32.509209 1500 1448 1542040457
seq 23:49:32.509214 1500 1448 1542041905
ack 23:49:32.538863 52 0 1541947785
seq 23:49:32.539327 1500 1448 1542043353
ack 23:49:32.568972 52 0 1541949233
seq 23:49:32.569405 1500 1448 1542044801
ack 23:49:32.598083 52 0 1541950681
seq 23:49:32.598483 1500 1448 1542046249
seq 23:49:32.598486 1500 1448 1542047697
ack 23:49:32.628262 52 0 1541952129
seq 23:49:32.628695 1500 1448 1542049145
seq 23:49:32.628698 1500 1448 1542050593
ack 23:49:32.658402 52 0 1541953577
seq 23:49:32.658876 1500 1448 1542052041
ack 23:49:32.689500 52 0 1541955025
seq 23:49:32.689909 1500 1448 1542053489
seq 23:49:32.689922 1500 1448 1542054937
ack 23:49:32.719649 52 0 1541956473
seq 23:49:32.720079 1500 1448 1542056385
ack 23:49:32.749790 52 0 1541957921
seq 23:49:32.750260 1500 1448 1542057833
seq 23:49:32.750265 1500 1448 1542059281
ack 23:49:32.779926 52 0 1541959369
seq 23:49:32.780362 1500 1448 1542060729
ack 23:49:32.810080 52 0 1541960817
seq 23:49:32.810505 1500 1448 1542062177
seq 23:49:32.810508 1500 1448 1542063625
ack 23:49:32.839244 52 0 1541962265
seq 23:49:32.839711 1500 1448 1542065073
ack 23:49:32.869392 52 0 1541963713
seq 23:49:32.869808 1500 1448 1542066521
seq 23:49:32.869851 1500 1448 1542067969
ack 23:49:32.899516 52 0 1541965161
seq 23:49:32.899978 1500 1448 1542069417
ack 23:49:32.930631 52 0 1541966609
seq 23:49:32.931108 1500 1448 1542070865
seq 23:49:32.931110 1500 1448 1542072313
ack 23:49:32.960780 52 0 1541968057
seq 23:49:32.961213 1500 1448 1542073761
ack 23:49:32.990924 52 0 1541969505
seq 23:49:32.991335 1500 1448 1542075209
seq 23:49:32.991338 1500 1448 1542076657
ack 23:49:33.021061 52 0 1541970953
seq 23:49:33.021531 1500 1448 1542078105
ack 23:49:33.050241 52 0 1541972401
seq 23:49:33.050649 1500 1448 1542079553
seq 23:49:33.050651 1500 1448 1542081001
ack 23:49:33.080386 52 0 1541973849
seq 23:49:33.080853 1500 1448 1542082449
ack 23:49:33.110525 52 0 1541975297
seq 23:49:33.110949 1500 1448 1542083897
seq 23:49:33.110950 1500 1448 1542085345
ack 23:49:33.141642 52 0 1541976745
seq 23:49:33.142075 1500 1448 1542086793
ack 23:49:33.171803 52 0 1541978193
seq 23:49:33.172274 1500 1448 1542088241
seq 23:49:33.172279 1500 1448 1542089689
ack 23:49:33.201977 52 0 1541979641
seq 23:49:33.202443 1500 1448 1542091137
ack 23:49:33.231182 52 0 1541981089
seq 23:49:33.231607 1500 1448 1542092585
seq 23:49:33.231618 1500 1448 1542094033
ack 23:49:33.261384 52 0 1541982537
seq 23:49:33.261837 1500 1448 1542095481
ack 23:49:33.291555 52 0 1541983985
seq 23:49:33.292021 1500 1448 1542096929
seq 23:49:33.292024 1500 1448 1542098377
ack 23:49:33.322719 52 0 1541985433
seq 23:49:33.323147 1500 1448 1542099825
ack 23:49:33.352869 52 0 1541986881
seq 23:49:33.353278 1500 1448 1542101273
seq 23:49:33.353288 1500 1448 1542102721
ack 23:49:33.382973 52 0 1541988329
seq 23:49:33.383411 1500 1448 1542104169
ack 23:49:33.412246 52 0 1541989777
seq 23:49:33.412704 1500 1448 1542105617
seq 23:49:33.412710 1500 1448 1542107065
ack 23:49:33.442404 52 0 1541991225
seq 23:49:33.442846 1500 1448 1542108513
ack 23:49:33.503641 52 0 1541994121
seq 23:49:33.504126 1500 1448 1542109961
seq 23:49:33.504131 1500 1448 1542111409
seq 23:49:33.504142 1500 1448 1542112857
ack 23:49:33.533775 52 0 1541995569
seq 23:49:33.534174 1500 1448 1542114305
ack 23:49:33.594041 52 0 1541998465
seq 23:49:33.594478 1500 1448 1542115753
seq 23:49:33.594493 1500 1448 1542117201
ack 23:49:33.623200 52 0 1541999913
seq 23:49:33.623631 1500 1448 1542118649
seq 23:49:33.623633 1500 1448 1542120097
ack 23:49:33.683448 52 0 1542002809
seq 23:49:33.683898 1500 1448 1542121545
seq 23:49:33.683906 1500 1448 1542122993
ack 23:49:33.714593 52 0 1542004257
seq 23:49:33.715074 1500 1448 1542124441
seq 23:49:33.715079 1500 1448 1542125889
ack 23:49:33.774837 52 0 1542007153
seq 23:49:33.775293 1500 1448 1542127337
seq 23:49:33.775317 1500 1448 1542128785
ack 23:49:33.805002 52 0 1542008601
seq 23:49:33.805428 1500 1448 1542130233
seq 23:49:33.805444 1500 1448 1542131681
ack 23:49:33.864255 52 0 1542011497
seq 23:49:33.864716 1500 1448 1542133129
seq 23:49:33.864725 1500 1448 1542134577
ack 23:49:33.894422 52 0 1542012945
seq 23:49:33.894874 1500 1448 1542136025
seq 23:49:33.894877 1500 1448 1542137473
ack 23:49:33.955651 52 0 1542015841
seq 23:49:33.956140 1500 1448 1542138921
seq 23:49:33.956147 1500 1448 1542140369
ack 23:49:33.985812 52 0 1542017289
seq 23:49:33.986280 1500 1448 1542141817
seq 23:49:33.986287 1500 1448 1542143265
