Type Time Length DataLength Raw_Seq/Ack
seq 15:36:37.805357 1500 1448 2124147579
ack 15:36:38.043823 40 0 0
ack 15:36:48.010102 60 0 0
seq 15:36:48.010702 60 0 3776730435
ack 15:36:48.279580 52 0 3776730436
ack 15:36:48.279611 208 156 3776730436
seq 15:36:48.280035 52 0 3776730436
seq 15:36:48.280190 1500 1448 3776730436
seq 15:36:48.280196 1500 1448 3776731884
seq 15:36:48.280199 1500 1448 3776733332
seq 15:36:48.280200 1500 1448 3776734780
seq 15:36:48.280202 1500 1448 3776736228
seq 15:36:48.280203 1500 1448 3776737676
seq 15:36:48.280219 1500 1448 3776739124
seq 15:36:48.280220 1500 1448 3776740572
seq 15:36:48.280222 1500 1448 3776742020
seq 15:36:48.280223 1500 1448 3776743468
ack 15:36:48.578537 52 0 3776731884
seq 15:36:48.579018 1500 1448 3776744916
ack 15:36:48.609677 52 0 3776733332
seq 15:36:48.610101 1500 1448 3776746364
ack 15:36:48.639807 52 0 3776734780
seq 15:36:48.640254 1500 1448 3776747812
ack 15:36:48.669919 52 0 3776736228
seq 15:36:48.670420 1500 1448 3776749260
ack 15:36:48.700062 52 0 3776737676
seq 15:36:48.700487 1500 1448 3776750708
ack 15:36:48.730003 52 0 3776739124
seq 15:36:48.730469 1500 1448 3776752156
ack 15:36:48.759138 52 0 3776740572
seq 15:36:48.759578 1500 1448 3776753604
ack 15:36:48.789878 52 0 3776742020
seq 15:36:48.790307 1500 1448 3776755052
ack 15:36:48.847223 52 0 3776742020
seq 15:36:48.847707 1500 1448 3776756500
ack 15:36:48.878356 52 0 3776742020
seq 15:36:48.878809 1500 1448 3776757948
ack 15:36:48.908499 52 0 3776742020
seq 15:36:48.908893 1500 1448 3776742020
ack 15:36:48.939673 52 0 3776742020
seq 15:36:48.940145 1500 1448 3776759396
ack 15:36:48.969759 52 0 3776742020
seq 15:36:48.970232 1500 1448 3776760844
ack 15:36:48.999662 52 0 3776742020
seq 15:36:49.000083 1500 1448 3776762292
ack 15:36:49.029684 52 0 3776742020
seq 15:36:49.030194 1500 1448 3776763740
ack 15:36:49.059845 52 0 3776742020
seq 15:36:49.060278 1500 1448 3776765188
ack 15:36:49.115681 52 0 3776742020
seq 15:36:49.116142 1500 1448 3776766636
ack 15:36:49.146828 52 0 3776742020
seq 15:36:49.147281 1500 1448 3776768084
ack 15:36:49.176988 52 0 3776743468
seq 15:36:49.177487 1500 1448 3776743468
seq 15:36:49.185736 1500 1448 3776769532
ack 15:36:49.209090 52 0 3776743468
seq 15:36:49.209532 1500 1448 3776770980
ack 15:36:49.238214 52 0 3776743468
seq 15:36:49.238685 1500 1448 3776772428
ack 15:36:49.269044 52 0 3776743468
seq 15:36:49.269477 1500 1448 3776773876
ack 15:36:49.298148 52 0 3776743468
seq 15:36:49.298566 1500 1448 3776775324
ack 15:36:49.329347 52 0 3776743468
seq 15:36:49.329798 1500 1448 3776776772
