Type Time Length DataLength Raw_Seq/Ack
ack 08:52:53.469946 60 0 0
seq 08:52:53.470532 60 0 1157038629
ack 08:52:53.739219 52 0 1157038630
ack 08:52:53.739248 208 156 1157038630
seq 08:52:53.739684 52 0 1157038630
seq 08:52:53.739825 1500 1448 1157038630
seq 08:52:53.739872 1500 1448 1157040078
seq 08:52:53.739885 1500 1448 1157041526
seq 08:52:53.739886 1500 1448 1157042974
seq 08:52:53.739889 1500 1448 1157044422
seq 08:52:53.739890 1500 1448 1157045870
seq 08:52:53.739893 1500 1448 1157047318
seq 08:52:53.739894 1500 1448 1157048766
seq 08:52:53.739895 1500 1448 1157050214
seq 08:52:53.739900 1500 1448 1157051662
ack 08:52:54.038166 52 0 1157040078
seq 08:52:54.038684 1500 1448 1157053110
seq 08:52:54.038696 1500 1448 1157054558
ack 08:52:54.068271 52 0 1157041526
seq 08:52:54.068773 1500 1448 1157056006
seq 08:52:54.068786 1500 1448 1157057454
ack 08:52:54.098416 52 0 1157042974
seq 08:52:54.098909 1500 1448 1157058902
seq 08:52:54.098921 1500 1448 1157060350
ack 08:52:54.129570 52 0 1157044422
seq 08:52:54.130072 1500 1448 1157061798
seq 08:52:54.130083 1500 1448 1157063246
ack 08:52:54.159662 52 0 1157045870
seq 08:52:54.160136 1500 1448 1157064694
seq 08:52:54.160147 1500 1448 1157066142
ack 08:52:54.189805 52 0 1157047318
seq 08:52:54.190243 1500 1448 1157067590
seq 08:52:54.190254 1500 1448 1157069038
ack 08:52:54.219997 52 0 1157048766
seq 08:52:54.220488 1500 1448 1157070486
seq 08:52:54.220498 1500 1448 1157071934
ack 08:52:54.249158 52 0 1157050214
seq 08:52:54.249614 1500 1448 1157073382
seq 08:52:54.249625 1500 1448 1157074830
ack 08:52:54.279344 52 0 1157051662
seq 08:52:54.279774 1500 1448 1157076278
seq 08:52:54.279790 1500 1448 1157077726
ack 08:52:54.309459 52 0 1157053110
seq 08:52:54.309895 1500 1448 1157079174
seq 08:52:54.309904 1500 1448 1157080622
ack 08:52:54.340571 52 0 1157054558
seq 08:52:54.341064 1500 1448 1157082070
