Type Time Length DataLength Raw_Seq/Ack
ack 08:54:16.830255 60 0 0
seq 08:54:16.830813 60 0 515200053
ack 08:54:17.099904 52 0 515200054
ack 08:54:17.099934 208 156 515200054
seq 08:54:17.100391 52 0 515200054
seq 08:54:17.100521 1500 1448 515200054
seq 08:54:17.100528 1500 1448 515201502
seq 08:54:17.100531 1500 1448 515202950
seq 08:54:17.100576 1500 1448 515204398
seq 08:54:17.100580 1500 1448 515205846
seq 08:54:17.100581 1500 1448 515207294
seq 08:54:17.100583 1500 1448 515208742
seq 08:54:17.100584 1500 1448 515210190
seq 08:54:17.100586 1500 1448 515211638
seq 08:54:17.100587 1500 1448 515213086
ack 08:54:17.399963 52 0 515201502
seq 08:54:17.400433 1500 1448 515214534
seq 08:54:17.400451 1500 1448 515215982
ack 08:54:17.430029 52 0 515202950
seq 08:54:17.430515 1500 1448 515217430
seq 08:54:17.430532 1500 1448 515218878
ack 08:54:17.459161 52 0 515204398
seq 08:54:17.459694 1500 1448 515220326
seq 08:54:17.459705 1500 1448 515221774
ack 08:54:17.489338 52 0 515205846
seq 08:54:17.489826 1500 1448 515223222
seq 08:54:17.489834 1500 1448 515224670
ack 08:54:17.519476 52 0 515207294
seq 08:54:17.519918 1500 1448 515226118
seq 08:54:17.519937 1500 1448 515227566
ack 08:54:17.550217 52 0 515208742
seq 08:54:17.550679 1500 1448 515229014
seq 08:54:17.550689 1500 1448 515230462
ack 08:54:17.580327 52 0 515210190
seq 08:54:17.580751 1500 1448 515231910
seq 08:54:17.580779 1500 1448 515233358
ack 08:54:17.610457 52 0 515211638
seq 08:54:17.610895 1500 1448 515234806
seq 08:54:17.610899 1500 1448 515236254
ack 08:54:17.669802 52 0 515211638
seq 08:54:17.670247 1500 1448 515237702
ack 08:54:17.699924 52 0 515211638
seq 08:54:17.700377 1500 1448 515239150
ack 08:54:17.730087 52 0 515211638
seq 08:54:17.730538 1500 1448 515211638
ack 08:54:17.759193 52 0 515211638
seq 08:54:17.759694 1500 1448 515240598
ack 08:54:17.789330 52 0 515211638
ack 08:54:17.819453 52 0 515211638
seq 08:54:17.819958 1500 1448 515242046
ack 08:54:17.850585 52 0 515211638
seq 08:54:17.851050 1500 1448 515243494
ack 08:54:17.880707 52 0 515211638
ack 08:54:17.910888 52 0 515211638
seq 08:54:17.911344 1500 1448 515244942
ack 08:54:17.941036 52 0 515211638
seq 08:54:17.941512 1500 1448 515246390
ack 08:54:17.970185 52 0 515211638
ack 08:54:18.000329 52 0 515211638
seq 08:54:18.000852 1500 1448 515247838
ack 08:54:18.030483 52 0 515211638
seq 08:54:18.030894 1500 1448 515249286
ack 08:54:18.061597 52 0 515211638
ack 08:54:18.091773 52 0 515211638
ack 08:54:18.121896 52 0 515211638
seq 08:54:18.122288 1500 1448 515250734
ack 08:54:18.152010 52 0 515211638
seq 08:54:18.152455 1500 1448 515252182
ack 08:54:18.181167 52 0 515211638
seq 08:54:18.181575 1500 1448 515253630
ack 08:54:18.211296 52 0 515213086
seq 08:54:18.211753 1500 1448 515213086
seq 08:54:18.211774 1500 1448 515255078
ack 08:54:18.241395 52 0 515213086
seq 08:54:18.241819 1500 1448 515256526
ack 08:54:18.272561 52 0 515213086
seq 08:54:18.273026 1500 1448 515257974
ack 08:54:18.302720 52 0 515213086
seq 08:54:18.303151 1500 1448 515259422
ack 08:54:18.332868 52 0 515213086
seq 08:54:18.333266 1500 1448 515260870
ack 08:54:18.362994 52 0 515213086
seq 08:54:18.363433 1500 1448 515262318
ack 08:54:18.392155 52 0 515213086
seq 08:54:18.392577 1500 1448 515263766
ack 08:54:18.422298 52 0 515213086
seq 08:54:18.422736 1500 1448 515265214
ack 08:54:18.452444 52 0 515213086
seq 08:54:18.452879 1500 1448 515266662
ack 08:54:18.483580 52 0 515213086
seq 08:54:18.484003 1500 1448 515268110
ack 08:54:18.513704 52 0 515213086
seq 08:54:18.514188 1500 1448 515269558
ack 08:54:18.543842 52 0 515255078
seq 08:54:18.544305 1500 1448 515271006
ack 08:54:18.573985 52 0 515256526
seq 08:54:18.574403 1500 1448 515272454
ack 08:54:18.603148 52 0 515257974
seq 08:54:18.603545 1500 1448 515273902
ack 08:54:18.633284 52 0 515259422
seq 08:54:18.633735 1500 1448 515275350
seq 08:54:18.633737 1500 1448 515276798
ack 08:54:18.663402 52 0 515260870
seq 08:54:18.663841 1500 1448 515278246
ack 08:54:18.694528 52 0 515262318
seq 08:54:18.694967 1500 1448 515279694
ack 08:54:18.724657 52 0 515263766
seq 08:54:18.725059 1500 1448 515281142
ack 08:54:18.754806 52 0 515265214
seq 08:54:18.755261 1500 1448 515282590
seq 08:54:18.755268 1500 1448 515284038
ack 08:54:18.784955 52 0 515266662
seq 08:54:18.785420 1500 1448 515285486
ack 08:54:18.815078 52 0 515268110
seq 08:54:18.815585 1500 1448 515286934
ack 08:54:18.844199 52 0 515269558
seq 08:54:18.844619 1500 1448 515288382
ack 08:54:18.874367 52 0 515271006
seq 08:54:18.874813 1500 1448 515289830
ack 08:54:18.904511 52 0 515272454
seq 08:54:18.904974 1500 1448 515291278
ack 08:54:18.935666 52 0 515273902
seq 08:54:18.936123 1500 1448 515292726
ack 08:54:18.965808 52 0 515275350
seq 08:54:18.966282 1500 1448 515294174
seq 08:54:18.966291 1500 1448 515295622
ack 08:54:18.995960 52 0 515276798
seq 08:54:18.996421 1500 1448 515297070
ack 08:54:19.026090 52 0 515278246
seq 08:54:19.026533 1500 1448 515298518
ack 08:54:19.055190 52 0 515279694
seq 08:54:19.055605 1500 1448 515299966
ack 08:54:19.085330 52 0 515281142
seq 08:54:19.085776 1500 1448 515301414
ack 08:54:19.115462 52 0 515282590
seq 08:54:19.115917 1500 1448 515302862
