Type Time Length DataLength Raw_Seq/Ack
ack 23:52:56.201683 60 0 0
seq 23:52:56.202238 60 0 859535633
ack 23:52:56.471141 52 0 859535634
ack 23:52:56.471171 208 156 859535634
seq 23:52:56.471619 52 0 859535634
seq 23:52:56.471771 1500 1448 859535634
seq 23:52:56.471826 1500 1448 859537082
seq 23:52:56.471833 1500 1448 859538530
seq 23:52:56.471834 1500 1448 859539978
seq 23:52:56.471837 1500 1448 859541426
seq 23:52:56.471838 1500 1448 859542874
seq 23:52:56.471841 1500 1448 859544322
seq 23:52:56.471842 1500 1448 859545770
seq 23:52:56.471845 1500 1448 859547218
seq 23:52:56.471846 1500 1448 859548666
ack 23:52:56.770141 52 0 859537082
seq 23:52:56.770628 1500 1448 859550114
seq 23:52:56.770633 1500 1448 859551562
ack 23:52:56.800301 52 0 859538530
seq 23:52:56.800747 1500 1448 859553010
seq 23:52:56.800770 1500 1448 859554458
ack 23:52:56.830438 52 0 859539978
seq 23:52:56.830862 1500 1448 859555906
seq 23:52:56.830867 1500 1448 859557354
ack 23:52:56.861573 52 0 859541426
seq 23:52:56.862003 1500 1448 859558802
seq 23:52:56.862020 1500 1448 859560250
ack 23:52:56.891683 52 0 859542874
seq 23:52:56.892088 1500 1448 859561698
seq 23:52:56.892092 1500 1448 859563146
ack 23:52:56.921880 52 0 859544322
seq 23:52:56.922397 1500 1448 859564594
seq 23:52:56.922415 1500 1448 859566042
ack 23:52:56.951973 52 0 859545770
seq 23:52:56.953618 1500 1448 859567490
seq 23:52:56.953623 1500 1448 859568938
ack 23:52:56.981194 52 0 859547218
seq 23:52:56.981619 1500 1448 859570386
seq 23:52:56.981627 1500 1448 859571834
ack 23:52:57.011288 52 0 859548666
seq 23:52:57.011729 1500 1448 859573282
seq 23:52:57.011736 1500 1448 859574730
ack 23:52:57.041421 52 0 859548666
seq 23:52:57.041889 1500 1448 859576178
ack 23:52:57.072544 52 0 859548666
seq 23:52:57.073033 1500 1448 859577626
ack 23:52:57.102684 52 0 859548666
seq 23:52:57.103093 1500 1448 859548666
ack 23:52:57.132818 52 0 859548666
ack 23:52:57.162961 52 0 859548666
seq 23:52:57.163391 1500 1448 859579074
ack 23:52:57.192135 52 0 859548666
ack 23:52:57.222290 52 0 859548666
seq 23:52:57.222802 1500 1448 859580522
ack 23:52:57.252431 52 0 859548666
ack 23:52:57.283572 52 0 859548666
seq 23:52:57.284019 1500 1448 859581970
ack 23:52:57.313761 52 0 859548666
ack 23:52:57.343887 52 0 859548666
seq 23:52:57.344356 1500 1448 859583418
ack 23:52:57.374054 52 0 859548666
ack 23:52:57.403214 52 0 859548666
seq 23:52:57.403666 1500 1448 859584866
ack 23:52:57.433411 52 0 859548666
ack 23:52:57.463500 52 0 859548666
seq 23:52:57.463925 1500 1448 859586314
ack 23:52:57.494636 52 0 859548666
ack 23:52:57.524752 52 0 859548666
seq 23:52:57.525178 1500 1448 859587762
ack 23:52:57.554938 52 0 859548666
ack 23:52:57.585093 52 0 859548666
ack 23:52:57.614241 52 0 859548666
