Type Time Length DataLength Raw_Seq/Ack
ack 15:35:54.665956 60 0 0
seq 15:35:54.666502 60 0 1127798531
ack 15:35:54.935390 52 0 1127798532
ack 15:35:54.935420 208 156 1127798532
seq 15:35:54.935884 52 0 1127798532
seq 15:35:54.935988 1500 1448 1127798532
seq 15:35:54.935990 1500 1448 1127799980
seq 15:35:54.936026 1500 1448 1127801428
seq 15:35:54.936027 1500 1448 1127802876
seq 15:35:54.936063 1500 1448 1127804324
seq 15:35:54.936065 1500 1448 1127805772
seq 15:35:54.936067 1500 1448 1127807220
seq 15:35:54.936068 1500 1448 1127808668
seq 15:35:54.936070 1500 1448 1127810116
seq 15:35:54.936071 1500 1448 1127811564
ack 15:35:55.233433 52 0 1127799980
seq 15:35:55.235078 1500 1448 1127813012
seq 15:35:55.235084 1500 1448 1127814460
ack 15:35:55.263590 52 0 1127801428
seq 15:35:55.264073 1500 1448 1127815908
seq 15:35:55.264078 1500 1448 1127817356
ack 15:35:55.294744 52 0 1127802876
seq 15:35:55.295188 1500 1448 1127818804
seq 15:35:55.295193 1500 1448 1127820252
ack 15:35:55.324891 52 0 1127804324
seq 15:35:55.325338 1500 1448 1127821700
seq 15:35:55.325367 1500 1448 1127823148
ack 15:35:55.355023 52 0 1127805772
seq 15:35:55.355466 1500 1448 1127824596
seq 15:35:55.355469 1500 1448 1127826044
ack 15:35:55.384152 52 0 1127807220
seq 15:35:55.384638 1500 1448 1127827492
seq 15:35:55.384641 1500 1448 1127828940
ack 15:35:55.414363 52 0 1127808668
seq 15:35:55.414859 1500 1448 1127830388
seq 15:35:55.414862 1500 1448 1127831836
ack 15:35:55.444519 52 0 1127810116
seq 15:35:55.444986 1500 1448 1127833284
seq 15:35:55.444989 1500 1448 1127834732
ack 15:35:55.475651 52 0 1127811564
seq 15:35:55.476106 1500 1448 1127836180
seq 15:35:55.476111 1500 1448 1127837628
ack 15:35:55.505832 52 0 1127813012
seq 15:35:55.506270 1500 1448 1127839076
seq 15:35:55.506274 1500 1448 1127840524
ack 15:35:55.536013 52 0 1127814460
seq 15:35:55.536529 1500 1448 1127841972
seq 15:35:55.536534 1500 1448 1127843420
ack 15:35:55.565233 52 0 1127815908
seq 15:35:55.565723 1500 1448 1127844868
seq 15:35:55.565727 1500 1448 1127846316
ack 15:35:55.595436 52 0 1127817356
seq 15:35:55.595893 1500 1448 1127847764
seq 15:35:55.595896 1500 1448 1127849212
ack 15:35:55.625624 52 0 1127818804
seq 15:35:55.626134 1500 1448 1127850660
seq 15:35:55.626138 1500 1448 1127852108
ack 15:35:55.656740 52 0 1127820252
seq 15:35:55.657222 1500 1448 1127853556
seq 15:35:55.657231 1500 1448 1127855004
ack 15:35:55.686944 52 0 1127821700
seq 15:35:55.687444 1500 1448 1127856452
seq 15:35:55.687454 1500 1448 1127857900
ack 15:35:55.717101 52 0 1127823148
seq 15:35:55.717672 1500 1448 1127859348
seq 15:35:55.717680 1500 1448 1127860796
ack 15:35:55.746234 52 0 1127824596
seq 15:35:55.746741 1500 1448 1127862244
ack 15:35:55.776433 52 0 1127826044
seq 15:35:55.776880 1500 1448 1127863692
ack 15:35:55.806559 52 0 1127827492
