Type Time Length DataLength Raw_Seq/Ack
seq 08:53:24.158146 1500 1448 1157971142
ack 08:53:24.396667 40 0 0
ack 08:53:35.180197 60 0 0
seq 08:53:35.180752 60 0 2630283006
ack 08:53:35.449650 52 0 2630283007
ack 08:53:35.449716 208 156 2630283007
seq 08:53:35.450189 52 0 2630283007
seq 08:53:35.450408 1500 1448 2630283007
seq 08:53:35.450413 1500 1448 2630284455
seq 08:53:35.450416 1500 1448 2630285903
seq 08:53:35.450417 1500 1448 2630287351
seq 08:53:35.450419 1500 1448 2630288799
seq 08:53:35.450420 1500 1448 2630290247
seq 08:53:35.450421 1500 1448 2630291695
seq 08:53:35.450433 1500 1448 2630293143
seq 08:53:35.450436 1500 1448 2630294591
seq 08:53:35.450437 1500 1448 2630296039
ack 08:53:35.749843 52 0 2630284455
seq 08:53:35.750317 1500 1448 2630297487
seq 08:53:35.750323 1500 1448 2630298935
ack 08:53:35.779976 52 0 2630285903
seq 08:53:35.780428 1500 1448 2630300383
seq 08:53:35.780447 1500 1448 2630301831
ack 08:53:35.810120 52 0 2630287351
seq 08:53:35.810588 1500 1448 2630303279
seq 08:53:35.810597 1500 1448 2630304727
ack 08:53:35.839262 52 0 2630288799
seq 08:53:35.839725 1500 1448 2630306175
seq 08:53:35.839733 1500 1448 2630307623
ack 08:53:35.869435 52 0 2630290247
seq 08:53:35.869920 1500 1448 2630309071
seq 08:53:35.869922 1500 1448 2630310519
ack 08:53:35.899567 52 0 2630291695
seq 08:53:35.900035 1500 1448 2630311967
seq 08:53:35.900038 1500 1448 2630313415
ack 08:53:35.930164 52 0 2630293143
seq 08:53:35.930624 1500 1448 2630314863
seq 08:53:35.930638 1500 1448 2630316311
ack 08:53:35.960299 52 0 2630294591
seq 08:53:35.960729 1500 1448 2630317759
seq 08:53:35.960732 1500 1448 2630319207
ack 08:53:36.019667 52 0 2630294591
seq 08:53:36.020157 1500 1448 2630320655
ack 08:53:36.049790 52 0 2630294591
seq 08:53:36.050211 1500 1448 2630322103
ack 08:53:36.079936 52 0 2630294591
seq 08:53:36.080383 1500 1448 2630294591
ack 08:53:36.110113 52 0 2630294591
ack 08:53:36.139267 52 0 2630294591
seq 08:53:36.139712 1500 1448 2630323551
ack 08:53:36.169403 52 0 2630294591
seq 08:53:36.169867 1500 1448 2630324999
ack 08:53:36.199544 52 0 2630294591
seq 08:53:36.200061 1500 1448 2630326447
ack 08:53:36.230701 52 0 2630294591
seq 08:53:36.231166 1500 1448 2630327895
ack 08:53:36.260862 52 0 2630294591
seq 08:53:36.261376 1500 1448 2630329343
ack 08:53:36.290975 52 0 2630294591
seq 08:53:36.291422 1500 1448 2630330791
ack 08:53:36.320096 52 0 2630294591
seq 08:53:36.320544 1500 1448 2630332239
ack 08:53:36.350309 52 0 2630294591
seq 08:53:36.350792 1500 1448 2630333687
ack 08:53:36.380478 52 0 2630294591
seq 08:53:36.380934 1500 1448 2630335135
ack 08:53:36.411566 52 0 2630294591
seq 08:53:36.412023 1500 1448 2630336583
ack 08:53:36.441664 52 0 2630294591
seq 08:53:36.442105 1500 1448 2630338031
ack 08:53:36.471830 52 0 2630294591
seq 08:53:36.472270 1500 1448 2630339479
ack 08:53:36.501978 52 0 2630294591
seq 08:53:36.502437 1500 1448 2630340927
ack 08:53:36.531153 52 0 2630294591
seq 08:53:36.531621 1500 1448 2630342375
ack 08:53:36.561261 52 0 2630296039
seq 08:53:36.561671 1500 1448 2630296039
seq 08:53:36.561693 1500 1448 2630343823
ack 08:53:36.591445 52 0 2630296039
seq 08:53:36.591935 1500 1448 2630345271
ack 08:53:36.622549 52 0 2630296039
seq 08:53:36.622977 1500 1448 2630346719
ack 08:53:36.652750 52 0 2630296039
seq 08:53:36.653221 1500 1448 2630348167
ack 08:53:36.682896 52 0 2630296039
seq 08:53:36.683380 1500 1448 2630349615
ack 08:53:36.712986 52 0 2630296039
