23:52:14.659884 60 0 3935069435
23:52:14.928557 52 0 3935069436
23:52:14.958706 1500 1448 3935069436
23:52:14.988873 1500 1448 3935070884
23:52:15.019042 1500 1448 3935072332
23:52:15.049232 1500 1448 3935073780
23:52:15.079402 1500 1448 3935075228
23:52:15.109552 1500 1448 3935076676
23:52:15.139698 1500 1448 3935078124
23:52:15.169859 1500 1448 3935079572
23:52:15.226588 1500 1448 3935083916
23:52:15.256757 1500 1448 3935085364
23:52:15.286938 1500 1448 3935086812
23:52:15.317107 1500 1448 3935088260
23:52:15.347274 1500 1448 3935089708
23:52:15.377433 1500 1448 3935091156
23:52:15.407577 1500 1448 3935092604
23:52:15.437724 1500 1448 3935094052
23:52:15.467882 1500 1448 3935095500
23:52:15.498032 1500 1448 3935096948
23:52:15.528208 1500 1448 3935098396
23:52:15.558343 1500 1448 3935099844
23:52:15.588512 1500 1448 3935101292
23:52:15.618638 1500 1448 3935102740
23:52:15.648782 1500 1448 3935104188
23:52:15.678918 1500 1448 3935105636
23:52:15.709081 1500 1448 3935107084
23:52:15.739216 1500 1448 3935108532
23:52:15.769367 1500 1448 3935081020
23:52:15.799529 1500 1448 3935109980
23:52:15.829685 1500 1448 3935111428
23:52:15.859828 1500 1448 3935112876
23:52:15.889970 1500 1448 3935114324
23:52:15.920137 1500 1448 3935115772
23:52:15.950289 1500 1448 3935117220
23:52:16.008930 1500 1448 3935118668
23:52:16.039196 1500 1448 3935082468
23:52:16.069344 1500 1448 3935120116
23:52:16.099494 1500 1448 3935121564
23:52:16.129630 1500 1448 3935123012
23:52:16.159765 1500 1448 3935124460
23:52:16.189895 1500 1448 3935125908
23:52:16.220039 1500 1448 3935127356
23:52:16.250191 1500 1448 3935128804
23:52:16.280336 1500 1448 3935130252
23:52:16.310492 1500 1448 3935131700
23:52:16.340641 1500 1448 3935133148
23:52:16.370767 1500 1448 3935134596
23:52:16.400901 1500 1448 3935136044
23:52:16.431049 1500 1448 3935137492
23:52:16.461195 1500 1448 3935138940
23:52:16.491336 1500 1448 3935140388
23:52:16.521475 1500 1448 3935141836
23:52:16.551606 1500 1448 3935143284
23:52:16.581765 1500 1448 3935144732
23:52:16.611905 1500 1448 3935146180
23:52:16.642047 1500 1448 3935147628
23:52:16.672208 1500 1448 3935149076
23:52:16.702366 1500 1448 3935150524
23:52:16.732560 1500 1448 3935151972
23:52:16.762698 1500 1448 3935153420
23:52:16.792824 1500 1448 3935154868
23:52:16.822957 1500 1448 3935156316
23:52:16.853092 1500 1448 3935157764
23:52:16.883252 1500 1448 3935159212
23:52:16.913392 1500 1448 3935160660
23:52:16.943547 1500 1448 3935162108
23:52:16.973697 1500 1448 3935163556
23:52:17.003827 1500 1448 3935165004
23:52:17.033986 1500 1448 3935166452
23:52:17.064135 1500 1448 3935167900
23:52:17.094283 1500 1448 3935169348
23:52:17.124439 1500 1448 3935170796
23:52:17.154576 1500 1448 3935172244
23:52:17.184709 1500 1448 3935173692
23:52:17.214839 1500 1448 3935175140
23:52:17.244985 1500 1448 3935176588
23:52:17.275136 1500 1448 3935178036
23:52:17.305276 1500 1448 3935179484
23:52:17.335415 1500 1448 3935180932
23:52:17.365549 1500 1448 3935182380
23:52:17.395676 1500 1448 3935183828
23:52:17.425829 1500 1448 3935185276
23:52:17.455970 1500 1448 3935186724
23:52:17.486097 1500 1448 3935188172
23:52:17.516227 1500 1448 3935189620
23:52:17.546376 1500 1448 3935191068
23:52:17.576497 1500 1448 3935192516
23:52:17.606619 1500 1448 3935193964
23:52:17.636744 1500 1448 3935195412
23:52:17.666869 1500 1448 3935196860
23:52:17.697010 1500 1448 3935198308
23:52:17.727178 1500 1448 3935199756
23:52:17.757324 1500 1448 3935201204
23:52:17.787460 1500 1448 3935202652
23:52:17.817596 1500 1448 3935204100
