Type Time Length DataLength Raw_Seq/Ack
ack 11:05:37.874369 60 0 0
seq 11:05:37.874902 60 0 3258285224
ack 11:05:38.142826 52 0 3258285225
ack 11:05:38.142879 208 156 3258285225
seq 11:05:38.143340 52 0 3258285225
seq 11:05:38.143484 1500 1448 3258285225
seq 11:05:38.143487 1500 1448 3258286673
seq 11:05:38.143518 1500 1448 3258288121
seq 11:05:38.143558 1500 1448 3258289569
seq 11:05:38.143562 1500 1448 3258291017
seq 11:05:38.143563 1500 1448 3258292465
seq 11:05:38.143565 1500 1448 3258293913
seq 11:05:38.143566 1500 1448 3258295361
seq 11:05:38.143568 1500 1448 3258296809
seq 11:05:38.143569 1500 1448 3258298257
ack 11:05:38.442927 52 0 3258286673
seq 11:05:38.443379 1500 1448 3258299705
seq 11:05:38.443384 1500 1448 3258301153
ack 11:05:38.473055 52 0 3258288121
seq 11:05:38.473549 1500 1448 3258302601
seq 11:05:38.473558 1500 1448 3258304049
ack 11:05:38.502201 52 0 3258289569
seq 11:05:38.502630 1500 1448 3258305497
seq 11:05:38.502634 1500 1448 3258306945
ack 11:05:38.532362 52 0 3258291017
seq 11:05:38.532892 1500 1448 3258308393
seq 11:05:38.532898 1500 1448 3258309841
ack 11:05:38.562481 52 0 3258292465
seq 11:05:38.562908 1500 1448 3258311289
seq 11:05:38.562911 1500 1448 3258312737
ack 11:05:38.593670 52 0 3258293913
seq 11:05:38.594123 1500 1448 3258314185
seq 11:05:38.594163 1500 1448 3258315633
ack 11:05:38.623825 52 0 3258295361
seq 11:05:38.624259 1500 1448 3258317081
seq 11:05:38.624263 1500 1448 3258318529
ack 11:05:38.654033 52 0 3258296809
seq 11:05:38.654540 1500 1448 3258319977
seq 11:05:38.654554 1500 1448 3258321425
ack 11:05:38.683209 52 0 3258298257
seq 11:05:38.683693 1500 1448 3258322873
seq 11:05:38.683698 1500 1448 3258324321
ack 11:05:38.723523 52 0 3258299705
seq 11:05:38.724023 1500 1448 3258325769
seq 11:05:38.724027 1500 1448 3258327217
ack 11:05:38.743641 52 0 3258301153
seq 11:05:38.744069 1500 1448 3258328665
seq 11:05:38.744083 1500 1448 3258330113
ack 11:05:38.774778 52 0 3258302601
seq 11:05:38.775272 1500 1448 3258331561
seq 11:05:38.775284 1500 1448 3258333009
ack 11:05:38.804929 52 0 3258304049
seq 11:05:38.805465 1500 1448 3258334457
seq 11:05:38.805477 1500 1448 3258335905
