_ws.col.Time,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq_raw,tcp.ack_raw,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr
"02:00:12.016742","52","47.74.8.123","80","100.64.0.5","49454","0","2633792581","810982412","2351275663","3294255652"
"02:00:12.036871","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633792581","810982412","2351275663","3294255652"
"02:00:12.057000","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633794029","810982412","2351275663","3294255652"
"02:00:12.076148","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633795477","810982412","2351275663","3294255652"
"02:00:12.096305","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633796925","810982412","2351275663","3294255652"
"02:00:12.116453","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633798373","810982412","2351275663","3294255652"
"02:00:12.136590","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633799821","810982412","2351275663","3294255652"
"02:00:12.156724","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633801269","810982412","2351275663","3294255652"
"02:00:12.176880","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633802717","810982412","2351275663","3294255652"
"02:00:12.197043","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633804165","810982412","2351275663","3294255652"
"02:00:12.216178","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633805613","810982412","2351275663","3294255652"
"02:00:12.396359","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633807061","810982412","2351276043","3294256033"
"02:00:12.416469","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633808509","810982412","2351276043","3294256033"
"02:00:12.436779","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633809957","810982412","2351276062","3294256053"
"02:00:12.456871","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633811405","810982412","2351276062","3294256053"
"02:00:12.477040","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633812853","810982412","2351276082","3294256072"
"02:00:12.496185","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633814301","810982412","2351276082","3294256072"
"02:00:12.516224","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633815749","810982412","2351276102","3294256092"
"02:00:12.536338","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633817197","810982412","2351276102","3294256092"
"02:00:12.556645","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633818645","810982412","2351276122","3294256112"
"02:00:12.576825","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633820093","810982412","2351276122","3294256112"
"02:00:12.596945","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633821541","810982412","2351276142","3294256132"
"02:00:12.617059","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633822989","810982412","2351276142","3294256132"
"02:00:12.636183","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633824437","810982412","2351276163","3294256152"
"02:00:12.656296","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633825885","810982412","2351276163","3294256152"
"02:00:12.676430","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633827333","810982412","2351276183","3294256173"
"02:00:12.696574","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633828781","810982412","2351276183","3294256173"
"02:00:12.716724","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633830229","810982412","2351276202","3294256193"
"02:00:12.736945","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633831677","810982412","2351276202","3294256193"
"02:00:12.756165","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633833125","810982412","2351276222","3294256212"
"02:00:12.776289","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633834573","810982412","2351276222","3294256212"
"02:00:12.796528","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633836021","810982412","2351276402","3294256392"
"02:00:12.816518","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633837469","810982412","2351276402","3294256392"
"02:00:12.836662","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633838917","810982412","2351276423","3294256412"
"02:00:12.856881","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633840365","810982412","2351276423","3294256412"
"02:00:12.876999","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633841813","810982412","2351276442","3294256433"
"02:00:12.896141","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633843261","810982412","2351276442","3294256433"
"02:00:12.916253","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633844709","810982412","2351276463","3294256453"
"02:00:12.936441","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633846157","810982412","2351276463","3294256453"
"02:00:12.956553","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633847605","810982412","2351276482","3294256473"
"02:00:12.976705","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633849053","810982412","2351276482","3294256473"
"02:00:12.996845","1500","47.74.8.123","80","100.64.0.5","49454","1448","2633850501","810982412","2351276502","3294256492"
