1	0	0	0.0
1	0	1	0.004598866581916809
1	0	2	0.023805969202890992
1	0	3	0.00748706397600472
1	0	4	0.009594374436885118
1	0	5	0.005312153799459338
1	0	6	0.06292979256808758
1	0	7	0.059752235005609694
1	0	8	0.06424790983833373
1	0	9	0.05701724888384342
1	0	10	0.05829225952830166
1	0	11	0.0612619241878565
1	0	12	0.062097519244067374
1	0	13	0.06277547476929612
1	0	14	0.19536384052678477
1	1	1	0.0
1	1	2	0.027150159217882903
1	1	3	0.007363267382141203
1	1	4	0.011564310545567422
1	1	5	0.007173148459289223
1	1	6	0.06590874734940007
1	1	7	0.06113441337319091
1	1	8	0.06575781400781125
1	1	9	0.0583943509128876
1	1	10	0.05984356261743232
1	1	11	0.06303836186017725
1	1	12	0.06351203510584309
1	1	13	0.06457915765163488
1	1	14	0.19730640350165776
1	2	2	0.0
1	2	3	0.026662325669080018
1	2	4	0.016764656024053692
1	2	5	0.02113680049031973
1	2	6	0.0600710117816925
1	2	7	0.056572929225862024
1	2	8	0.06299609473720193
1	2	9	0.05373601221852004
1	2	10	0.05676178873609752
1	2	11	0.06078418143212912
1	2	12	0.061526290480047464
1	2	13	0.06203115995670669
1	2	14	0.20200717589247505
1	3	3	0.0
1	3	4	0.0121380870398134
1	3	5	0.008115258892066777
1	3	6	0.05122327486611903
1	3	7	0.0599251916538924
1	3	8	0.06501613987330347
1	3	9	0.05926270146667957
1	3	10	0.06203252358920872
1	3	11	0.06287824057342369
1	3	12	0.06354603561293334
1	3	13	0.06498996307724156
1	3	14	0.16871615614823532
1	4	4	0.0
1	4	5	0.006759218350052834
1	4	6	0.054640300907194614
1	4	7	0.05981842641532421
1	4	8	0.06326206577802077
1	4	9	0.05782087304443121
1	4	10	0.05918093628901988
1	4	11	0.0606374766130175
1	4	12	0.061940068129450084
1	4	13	0.06222047375072725
1	4	14	0.168436855806096
1	5	5	0.0
1	5	6	0.057742397068068385
1	5	7	0.058372838916257025
1	5	8	0.06453158861072734
1	5	9	0.056298847271129486
1	5	10	0.058521910614334045
1	5	11	0.06203630225660163
1	5	12	0.06298002309724689
1	5	13	0.06387509642459918
1	5	14	0.17897319324011915
1	6	6	0.0
1	6	7	0.06467589413560927
1	6	8	0.07253080735495314
1	6	9	0.05708528915978968
1	6	10	0.059967050242237745
1	6	11	0.0634544861656468
1	6	12	0.06507402350660413
1	6	13	0.06740969134599437
1	6	14	0.16895628071657848
1	7	7	0.0
1	7	8	0.0149968301076442
1	7	9	0.0064167807940393685
1	7	10	0.007960306202061474
1	7	11	0.012280515156249748
1	7	12	0.012838521899655462
1	7	13	0.013366932268021629
1	7	14	0.061457731893635355
1	8	8	0.0
1	8	9	0.013637843696400523
1	8	10	0.01699481698125601
1	8	11	0.008429515890282346
1	8	12	0.008576782413758338
1	8	13	0.009983104873681441
1	8	14	0.05698979789717123
1	9	9	0.0
1	9	10	0.0049436921989545225
1	9	11	0.010947611644427525
1	9	12	0.012029477845877408
1	9	13	0.01048214199836366
1	9	14	0.06105731980717974
1	10	10	0.0
1	10	11	0.014273670950642555
1	10	12	0.012143633387051522
1	10	13	0.01292895200033672
1	10	14	0.0660094924614532
1	11	11	0.0
1	11	12	0.007175937003892614
1	11	13	0.0067817872003361115
1	11	14	0.05767579301426304
1	12	12	0.0
1	12	13	0.006505545027786865
1	12	14	0.057990837698162066
1	13	13	0.0
1	13	14	0.058655816190235785
1	14	14	0.0
2	0	0	0.0
2	0	1	0.006565596481086686
2	0	2	0.007994713353458792
2	0	3	0.006946200924983713
2	0	4	0.006238751027034596
2	0	5	0.005394843666814268
2	0	6	0.03422206477005966
2	0	7	0.1324347442293074
2	0	8	0.23948595302482137
2	0	9	0.22839217981300317
2	0	10	0.21732667477249926
2	0	11	0.20664130108593964
2	0	12	0.22328273854381406
2	0	13	0.2802665844568983
2	0	14	0.590242701995885
2	1	1	0.0
2	1	2	0.008363774487748742
2	1	3	0.008950883701589191
2	1	4	0.006268142305314541
2	1	5	0.006498390086460858
2	1	6	0.033051744427531955
2	1	7	0.13278350076638162
2	1	8	0.24023357401043177
2	1	9	0.23180407486576587
2	1	10	0.22084941429756874
2	1	11	0.2061746281585656
2	1	12	0.2250512571427971
2	1	13	0.2903028983247932
2	1	14	0.5933732840698213
2	2	2	0.0
2	2	3	0.011340426860988373
2	2	4	0.010089480135589838
2	2	5	0.008923565954901277
2	2	6	0.03391032524174079
2	2	7	0.13239755767164751
2	2	8	0.23766530293552204
2	2	9	0.2053241381146945
2	2	10	0.20201562922012817
2	2	11	0.20778501837328076
2	2	12	0.1993952335412614
2	2	13	0.25797689946275204
2	2	14	0.5922819842905738
2	3	3	0.0
2	3	4	0.008092765387118561
2	3	5	0.007485200946975965
2	3	6	0.03615715494737378
2	3	7	0.13110291246059932
2	3	8	0.24046210797238746
2	3	9	0.20493281711559394
2	3	10	0.19506966197300063
2	3	11	0.204056241782062
2	3	12	0.19888555576946237
2	3	13	0.2578854568664974
2	3	14	0.5935571694214304
2	4	4	0.0
2	4	5	0.005175963924033567
2	4	6	0.03369269662955776
2	4	7	0.1337026774431579
2	4	8	0.23925172993121668
2	4	9	0.2313656053529121
2	4	10	0.2210869627234788
2	4	11	0.20625837836973368
2	4	12	0.2269948305427097
2	4	13	0.2860036291622091
2	4	14	0.5963652343112044
2	5	5	0.0
2	5	6	0.034955251324921846
2	5	7	0.1299378204420209
2	5	8	0.24059401121083648
2	5	9	0.22831857722159474
2	5	10	0.21882455736848352
2	5	11	0.2036863309876062
2	5	12	0.22514918917417526
2	5	13	0.2873786529896315
2	5	14	0.5922632726700976
2	6	6	0.0
2	6	7	0.12661054395511748
2	6	8	0.235077666785568
2	6	9	0.19998450843337923
2	6	10	0.19568941276350232
2	6	11	0.20863867015438153
2	6	12	0.1979331866223365
2	6	13	0.25957466336293145
2	6	14	0.5946746864542365
2	7	7	0.0
2	7	8	0.07340577357262373
2	7	9	0.06016773119289428
2	7	10	0.08636631901019427
2	7	11	0.11495688721770421
2	7	12	0.08711368370987475
2	7	13	0.10469369542202912
2	7	14	0.18185862262547017
2	8	8	0.0
2	8	9	0.027535756993107497
2	8	10	0.03781648866071191
2	8	11	0.028134257161524148
2	8	12	0.02833428934402764
2	8	13	0.09159107531025075
2	8	14	0.08968846908584237
2	9	9	0.0
2	9	10	0.02287912184202287
2	9	11	0.0376813519843854
2	9	12	0.017343525066040456
2	9	13	0.0747523646724876
2	9	14	0.09484223091322928
2	10	10	0.0
2	10	11	0.03363203820430499
2	10	12	0.021037001274366047
2	10	13	0.055820958022566626
2	10	14	0.08109506719947968
2	11	11	0.0
2	11	12	0.025319537489209325
2	11	13	0.09663500817515887
2	11	14	0.07356302023353055
2	12	12	0.0
2	12	13	0.06534551356057637
2	12	14	0.08286931467615068
2	13	13	0.0
2	13	14	0.1149873096162919
2	14	14	0.0
3	0	0	0.0
3	0	1	0.008682135234121233
3	0	2	0.00987865212923316
3	0	3	0.007235052332282066
3	0	4	0.0058381453137844805
3	0	5	0.029843183955177665
3	0	6	0.004955238246358931
3	0	7	0.06813168267579749
3	0	8	0.06049568231403828
3	0	9	0.06027043339237571
3	0	10	0.05932193773239851
3	0	11	0.05978379017580301
3	0	12	0.060274983375624286
3	0	13	0.06016172163630108
3	0	14	0.19298995229380672
3	1	1	0.0
3	1	2	0.008793420056914194
3	1	3	0.011464091512966717
3	1	4	0.009081882849043679
3	1	5	0.037289025421769824
3	1	6	0.0078056570122865465
3	1	7	0.06753882649471052
3	1	8	0.059457310245139526
3	1	9	0.05941487826011144
3	1	10	0.05831271551805548
3	1	11	0.05885760936117731
3	1	12	0.05919928168138722
3	1	13	0.059625196220287766
3	1	14	0.15463100492558443
3	2	2	0.0
3	2	3	0.014073511382613094
3	2	4	0.01026212235189789
3	2	5	0.03918514896362834
3	2	6	0.008664538865887228
3	2	7	0.06779435211248165
3	2	8	0.059199662795899714
3	2	9	0.06021267359299054
3	2	10	0.05903392051035007
3	2	11	0.05990385901523223
3	2	12	0.059930762518166376
3	2	13	0.06023206138117712
3	2	14	0.1819714300203177
3	3	3	0.0
3	3	4	0.007439083667838427
3	3	5	0.024301673737910305
3	3	6	0.007318524432027474
3	3	7	0.06655658126017079
3	3	8	0.059537736684083936
3	3	9	0.05882387377042323
3	3	10	0.05811554291471839
3	3	11	0.05853483194392174
3	3	12	0.059151147148862944
3	3	13	0.059500018114100384
3	3	14	0.18523310082184616
3	4	4	0.0
3	4	5	0.03116057502663099
3	4	6	0.00461162351640552
3	4	7	0.06703050868818536
3	4	8	0.06007256928086281
3	4	9	0.05940063803549856
3	4	10	0.058533949417993426
3	4	11	0.05908970932941884
3	4	12	0.05964057521458017
3	4	13	0.059791387048717295
3	4	14	0.1842756157615222
3	5	5	0.0
3	5	6	0.033080445919684114
3	5	7	0.06965520604536869
3	5	8	0.0605673000710085
3	5	9	0.06175338956713677
3	5	10	0.060369404583238064
3	5	11	0.06150111264642328
3	5	12	0.061304108115058625
3	5	13	0.062001945024352606
3	5	14	0.18534205892903263
3	6	6	0.0
3	6	7	0.066643316230271
3	6	8	0.05978194031585008
3	6	9	0.05892101062647998
3	6	10	0.05809314216021448
3	6	11	0.058563787277787924
3	6	12	0.05908536579489009
3	6	13	0.05928123029774724
3	6	14	0.1835106038984377
3	7	7	0.0
3	7	8	0.022846405655611305
3	7	9	0.021232854603324084
3	7	10	0.019744371112901716
3	7	11	0.020947182065341623
3	7	12	0.0208963616246474
3	7	13	0.02468811495025511
3	7	14	0.04945926595164928
3	8	8	0.0
3	8	9	0.004701483104377985
3	8	10	0.006834185272455215
3	8	11	0.00450846292078495
3	8	12	0.003735754015564453
3	8	13	0.009248361016685521
3	8	14	0.04209151173813734
3	9	9	0.0
3	9	10	0.005503221726045012
3	9	11	0.0030526587888598444
3	9	12	0.0040552014161949045
3	9	13	0.007855834616519132
3	9	14	0.04561850977223367
3	10	10	0.0
3	10	11	0.005566809013485908
3	10	12	0.006281192385300528
3	10	13	0.005679943944389379
3	10	14	0.03896689477784093
3	11	11	0.0
3	11	12	0.0032077400677953845
3	11	13	0.008042479070249102
3	11	14	0.043961691546137445
3	12	12	0.0
3	12	13	0.008536414030819287
3	12	14	0.04111974296910921
3	13	13	0.0
3	13	14	0.04411043192247962
3	14	14	0.0
4	0	0	0.0
4	0	1	0.01532288415171206
4	0	2	0.014119562325999141
4	0	3	0.01488764172885567
4	0	4	0.014394088966073469
4	0	5	0.014002431596862153
4	0	6	0.014009466638788581
4	0	7	0.053919290712845395
4	0	8	0.06237761261907872
4	0	9	0.051886601084377613
4	0	10	0.06118135321326554
4	0	11	0.05435465532704256
4	0	12	0.05389947822783142
4	0	13	0.06506643592077307
4	0	14	0.17884446759242564
4	1	1	0.0
4	1	2	0.005792374070268124
4	1	3	0.0072876152489334345
4	1	4	0.0044491571835242215
4	1	5	0.0040789525774307545
4	1	6	0.026093644632026552
4	1	7	0.052967733251702155
4	1	8	0.05560009267568239
4	1	9	0.05066865301970393
4	1	10	0.05851694278931245
4	1	11	0.049643549615400843
4	1	12	0.057826678823214024
4	1	13	0.06315245580417105
4	1	14	0.1816389493900351
4	2	2	0.0
4	2	3	0.004554077800363302
4	2	4	0.0043972870821598915
4	2	5	0.005181637004250661
4	2	6	0.029506129559129478
4	2	7	0.05587020869999833
4	2	8	0.06153069304177188
4	2	9	0.052530728951096534
4	2	10	0.061306455848738554
4	2	11	0.05182670827396214
4	2	12	0.06486089816689491
4	2	13	0.06643319692695514
4	2	14	0.18397178430762143
4	3	3	0.0
4	3	4	0.0069272849152330306
4	3	5	0.00668029366643168
4	3	6	0.029911494703032077
4	3	7	0.05674625515870867
4	3	8	0.0614915464312362
4	3	9	0.053664818234276025
4	3	10	0.06254715851135552
4	3	11	0.053026913640322165
4	3	12	0.062415038409642874
4	3	13	0.06779612738732249
4	3	14	0.18501865789294242
4	4	4	0.0
4	4	5	0.0039012350351549686
4	4	6	0.02777929674484767
4	4	7	0.05421695034604636
4	4	8	0.05633637455376447
4	4	9	0.050720590073848146
4	4	10	0.058482382003683595
4	4	11	0.05058672232774552
4	4	12	0.061343973534880206
4	4	13	0.06308695410424843
4	4	14	0.1827245032202918
4	5	5	0.0
4	5	6	0.025548153958516194
4	5	7	0.05319176671517198
4	5	8	0.0549422583085543
4	5	9	0.05104797558556311
4	5	10	0.058863348247716205
4	5	11	0.05034580573439598
4	5	12	0.059424973861081525
4	5	13	0.06355181738687679
4	5	14	0.18212831998826004
4	6	6	0.0
4	6	7	0.051025449020569796
4	6	8	0.055537105258903464
4	6	9	0.04881131259119138
4	6	10	0.05790403802320361
4	6	11	0.04793404562876094
4	6	12	0.05070295442920178
4	6	13	0.05909153081988916
4	6	14	0.19606406446825714
4	7	7	0.0
4	7	8	0.019425873862776423
4	7	9	0.004481775618495344
4	7	10	0.031522842873361254
4	7	11	0.004285311769010888
4	7	12	0.023036622429597545
4	7	13	0.017897909875928025
4	7	14	0.10547828689222331
4	8	8	0.0
4	8	9	0.019050794624524504
4	8	10	0.04027763186648105
4	8	11	0.016861140944498476
4	8	12	0.01823825874155371
4	8	13	0.025767742175518176
4	8	14	0.10368227553747687
4	9	9	0.0
4	9	10	0.030857754392237532
4	9	11	0.004559630539090145
4	9	12	0.021384294801608247
4	9	13	0.016451206871275898
4	9	14	0.10542288141151798
4	10	10	0.0
4	10	11	0.02835740906922275
4	10	12	0.0403001848245125
4	10	13	0.03930549875143147
4	10	14	0.11766398416293342
4	11	11	0.0
4	11	12	0.021146986692417456
4	11	13	0.016418245187016366
4	11	14	0.10513980437559284
4	12	12	0.0
4	12	13	0.016482765104643308
4	12	14	0.10526058267417777
4	13	13	0.0
4	13	14	0.10388620796320008
4	14	14	0.0
5	0	0	0.0
5	0	1	0.003982150342664682
5	0	2	0.007322397089796141
5	0	3	0.006980104652931913
5	0	4	0.01982848608843051
5	0	5	0.0072059082286432385
5	0	6	0.0072590798307210205
5	0	7	0.058957721526254316
5	0	8	0.0523839029854862
5	0	9	0.05398993384675123
5	0	10	0.0584690925849136
5	0	11	0.05976415522932075
5	0	12	0.05899523291341029
5	0	13	0.05724415428959764
5	0	14	0.19883109743031674
5	1	1	0.0
5	1	2	0.006567909662495367
5	1	3	0.01040808866394218
5	1	4	0.02224452584760729
5	1	5	0.007800203621038236
5	1	6	0.006346635212539695
5	1	7	0.059405912365866245
5	1	8	0.05350447414023802
5	1	9	0.055287495371769184
5	1	10	0.058592393569997514
5	1	11	0.06046237826196011
5	1	12	0.05964140773692634
5	1	13	0.05802455991308671
5	1	14	0.19705893564166035
5	2	2	0.0
5	2	3	0.00878810151712969
5	2	4	0.020067192271351814
5	2	5	0.007725218912702985
5	2	6	0.00549600028526038
5	2	7	0.06058403272995201
5	2	8	0.05469119189505
5	2	9	0.05629252392612398
5	2	10	0.059741766900755465
5	2	11	0.061701766561716796
5	2	12	0.06115306713990867
5	2	13	0.05857232390576973
5	2	14	0.16561622665915637
5	3	3	0.0
5	3	4	0.010897720916196703
5	3	5	0.012234175101853907
