_ws.col.Time,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq_raw,tcp.ack_raw,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr
"21:58:49.661903","52","47.74.8.123","80","100.64.0.5","37306","0","1401995585","1131407074","2336793355","3279773380"
"21:58:49.674000","1500","47.74.8.123","80","100.64.0.5","37306","1448","1401995585","1131407074","2336793355","3279773380"
"21:58:49.685107","1500","47.74.8.123","80","100.64.0.5","37306","1448","1401997033","1131407074","2336793355","3279773380"
"21:58:49.697214","1500","47.74.8.123","80","100.64.0.5","37306","1448","1401998481","1131407074","2336793355","3279773380"
"21:58:49.709316","1500","47.74.8.123","80","100.64.0.5","37306","1448","1401999929","1131407074","2336793355","3279773380"
"21:58:49.721425","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402001377","1131407074","2336793355","3279773380"
"21:58:49.733528","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402002825","1131407074","2336793355","3279773380"
"21:58:49.745630","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402004273","1131407074","2336793355","3279773380"
"21:58:49.757736","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402005721","1131407074","2336793355","3279773380"
"21:58:49.769832","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402007169","1131407074","2336793355","3279773380"
"21:58:49.781929","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402008617","1131407074","2336793355","3279773380"
"21:58:49.950877","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402010065","1131407074","2336793645","3279773670"
"21:58:49.962987","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402011513","1131407074","2336793645","3279773670"
"21:58:49.974084","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402012961","1131407074","2336793656","3279773681"
"21:58:49.986177","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402014409","1131407074","2336793656","3279773681"
"21:58:49.998260","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402015857","1131407074","2336793668","3279773693"
"21:58:50.010401","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402017305","1131407074","2336793668","3279773693"
"21:58:50.022438","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402018753","1131407074","2336793680","3279773705"
"21:58:50.035572","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402020201","1131407074","2336793680","3279773705"
"21:58:50.047636","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402021649","1131407074","2336793692","3279773717"
"21:58:50.059715","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402023097","1131407074","2336793692","3279773717"
"21:58:50.071812","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402024545","1131407074","2336793704","3279773729"
"21:58:50.083912","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402025993","1131407074","2336793704","3279773729"
"21:58:50.096047","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402027441","1131407074","2336793716","3279773741"
"21:58:50.107181","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402028889","1131407074","2336793716","3279773741"
"21:58:50.119293","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402030337","1131407074","2336793728","3279773753"
"21:58:50.131398","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402031785","1131407074","2336793728","3279773753"
"21:58:50.143511","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402033233","1131407074","2336793740","3279773766"
"21:58:50.155609","1500","47.74.8.123","80","100.64.0.5","37306","1448","1402034681","1131407074","2336793740","3279773766"
