Type Time Length DataLength Raw_Seq/Ack
ack 15:55:34.599572 60 0 0
seq 15:55:34.600084 60 0 1177089329
ack 15:55:34.730107 52 0 1177089330
ack 15:55:34.730137 208 156 1177089330
seq 15:55:34.730635 52 0 1177089330
seq 15:55:34.730719 1500 1448 1177089330
seq 15:55:34.730720 1500 1448 1177090778
seq 15:55:34.730724 1500 1448 1177092226
seq 15:55:34.730725 1500 1448 1177093674
seq 15:55:34.730737 1500 1448 1177095122
seq 15:55:34.730738 1500 1448 1177096570
seq 15:55:34.730740 1500 1448 1177098018
seq 15:55:34.730741 1500 1448 1177099466
seq 15:55:34.730762 1500 1448 1177100914
seq 15:55:34.730763 1500 1448 1177102362
ack 15:55:34.861455 52 0 1177090778
seq 15:55:34.861956 1500 1448 1177103810
seq 15:55:34.861960 1500 1448 1177105258
ack 15:55:34.862550 52 0 1177092226
seq 15:55:34.862927 1500 1448 1177106706
seq 15:55:34.862996 1500 1448 1177108154
ack 15:55:34.864692 52 0 1177093674
seq 15:55:34.865514 1500 1448 1177109602
seq 15:55:34.865530 1500 1448 1177111050
ack 15:55:34.865824 52 0 1177095122
seq 15:55:34.866400 1500 1448 1177112498
seq 15:55:34.866418 1500 1448 1177113946
ack 15:55:34.866918 52 0 1177096570
seq 15:55:34.867340 1500 1448 1177115394
seq 15:55:34.867343 1500 1448 1177116842
ack 15:55:34.869007 52 0 1177098018
ack 15:55:34.869018 52 0 1177099466
seq 15:55:34.869405 1500 1448 1177118290
seq 15:55:34.869409 1500 1448 1177119738
seq 15:55:34.869426 1500 1448 1177121186
seq 15:55:34.869427 1500 1448 1177122634
ack 15:55:34.870093 52 0 1177100914
seq 15:55:34.870478 1500 1448 1177124082
seq 15:55:34.870500 1500 1448 1177125530
ack 15:55:34.872176 52 0 1177102362
seq 15:55:34.872632 1500 1448 1177126978
seq 15:55:34.872634 1500 1448 1177128426
ack 15:55:34.873258 52 0 1177103810
seq 15:55:34.873680 1500 1448 1177129874
seq 15:55:34.873682 1500 1448 1177131322
ack 15:55:34.992109 52 0 1177105258
ack 15:55:34.992143 52 0 1177106706
seq 15:55:34.992566 1500 1448 1177132770
seq 15:55:34.992574 1500 1448 1177134218
seq 15:55:34.992600 1500 1448 1177135666
seq 15:55:34.992601 1500 1448 1177137114
ack 15:55:34.993244 52 0 1177108154
seq 15:55:34.993751 1500 1448 1177138562
seq 15:55:34.993756 1500 1448 1177140010
ack 15:55:34.995337 52 0 1177109602
seq 15:55:34.995803 1500 1448 1177141458
seq 15:55:34.995809 1500 1448 1177142906
ack 15:55:34.996424 52 0 1177111050
seq 15:55:34.996873 1500 1448 1177144354
seq 15:55:34.996877 1500 1448 1177145802
ack 15:55:34.997534 52 0 1177112498
seq 15:55:34.997955 1500 1448 1177147250
seq 15:55:34.997960 1500 1448 1177148698
ack 15:55:34.999627 52 0 1177113946
seq 15:55:35.000021 1500 1448 1177150146
seq 15:55:35.000025 1500 1448 1177151594
ack 15:55:35.000716 52 0 1177115394
seq 15:55:35.001141 1500 1448 1177153042
seq 15:55:35.001202 1500 1448 1177154490
ack 15:55:35.001804 52 0 1177116842
seq 15:55:35.002269 1500 1448 1177155938
seq 15:55:35.002272 1500 1448 1177157386
ack 15:55:35.002896 52 0 1177118290
seq 15:55:35.003398 1500 1448 1177158834
seq 15:55:35.003401 1500 1448 1177160282
ack 15:55:35.004984 52 0 1177119738
seq 15:55:35.005383 1500 1448 1177161730
seq 15:55:35.005416 1500 1448 1177163178
ack 15:55:35.006064 52 0 1177121186
ack 15:55:35.006074 52 0 1177122634
seq 15:55:35.006516 1500 1448 1177164626
seq 15:55:35.006521 1500 1448 1177166074
seq 15:55:35.006525 1500 1448 1177167522
seq 15:55:35.006526 1500 1448 1177168970
ack 15:55:35.008151 52 0 1177124082
seq 15:55:35.008590 1500 1448 1177170418
seq 15:55:35.008594 1500 1448 1177171866
ack 15:55:35.009229 52 0 1177125530
seq 15:55:35.009696 1500 1448 1177173314
seq 15:55:35.009699 1500 1448 1177174762
ack 15:55:35.010308 52 0 1177126978
seq 15:55:35.010713 1500 1448 1177176210
seq 15:55:35.010717 1500 1448 1177177658
ack 15:55:35.012396 52 0 1177128426
seq 15:55:35.012853 1500 1448 1177179106
seq 15:55:35.012856 1500 1448 1177180554
ack 15:55:35.013480 52 0 1177129874
seq 15:55:35.013881 1500 1448 1177182002
seq 15:55:35.013885 1500 1448 1177183450
ack 15:55:35.014563 52 0 1177131322
seq 15:55:35.015045 1500 1448 1177184898
seq 15:55:35.015049 1500 1448 1177186346
ack 15:55:35.015678 52 0 1177132770
seq 15:55:35.016117 1500 1448 1177187794
seq 15:55:35.016125 1500 1448 1177189242
ack 15:55:35.121738 52 0 1177134218
seq 15:55:35.122246 1500 1448 1177190690
seq 15:55:35.122262 1500 1448 1177192138
ack 15:55:35.123845 52 0 1177135666
seq 15:55:35.124345 1500 1448 1177193586
seq 15:55:35.124347 1500 1448 1177195034
ack 15:55:35.124922 52 0 1177137114
seq 15:55:35.125365 1500 1448 1177196482
seq 15:55:35.125367 1500 1448 1177197930
ack 15:55:35.125995 52 0 1177138562
seq 15:55:35.126353 1500 1448 1177199378
seq 15:55:35.126399 1500 1448 1177200826
ack 15:55:35.127077 52 0 1177140010
seq 15:55:35.127505 1500 1448 1177202274
seq 15:55:35.127508 1500 1448 1177203722
ack 15:55:35.128154 52 0 1177141458
seq 15:55:35.128620 1500 1448 1177205170
ack 15:55:35.129228 52 0 1177142906
seq 15:55:35.129677 1500 1448 1177206618
ack 15:55:35.130302 52 0 1177144354
seq 15:55:35.130755 1500 1448 1177208066
ack 15:55:35.132392 52 0 1177145802
seq 15:55:35.132853 1500 1448 1177209514
ack 15:55:35.133473 52 0 1177147250
seq 15:55:35.133875 1500 1448 1177210962
ack 15:55:35.134545 52 0 1177148698
seq 15:55:35.134976 1500 1448 1177212410
ack 15:55:35.136618 52 0 1177150146
seq 15:55:35.136998 1500 1448 1177213858
ack 15:55:35.137691 52 0 1177151594
seq 15:55:35.138118 1500 1448 1177215306
ack 15:55:35.138760 52 0 1177153042
seq 15:55:35.139170 1500 1448 1177216754
ack 15:55:35.139839 52 0 1177154490
seq 15:55:35.140252 1500 1448 1177218202
ack 15:55:35.141922 52 0 1177155938
seq 15:55:35.142375 1500 1448 1177219650
ack 15:55:35.142996 52 0 1177157386
ack 15:55:35.143001 52 0 1177158834
seq 15:55:35.143379 1500 1448 1177221098
ack 15:55:35.145076 52 0 1177160282
seq 15:55:35.145495 1500 1448 1177222546
seq 15:55:35.145521 1500 1448 1177223994
ack 15:55:35.146151 52 0 1177161730
seq 15:55:35.146613 1500 1448 1177225442
ack 15:55:35.147222 52 0 1177163178
seq 15:55:35.147665 1500 1448 1177226890
ack 15:55:35.149295 52 0 1177164626
seq 15:55:35.149737 1500 1448 1177228338
ack 15:55:35.150378 52 0 1177166074
seq 15:55:35.150810 1500 1448 1177229786
ack 15:55:35.151462 52 0 1177167522
seq 15:55:35.151868 1500 1448 1177231234
ack 15:55:35.153544 52 0 1177168970
seq 15:55:35.153999 1500 1448 1177232682
ack 15:55:35.154622 52 0 1177170418
seq 15:55:35.155075 1500 1448 1177234130
ack 15:55:35.155696 52 0 1177171866
seq 15:55:35.156105 1500 1448 1177235578
ack 15:55:35.157773 52 0 1177173314
seq 15:55:35.158189 1500 1448 1177237026
ack 15:55:35.158845 52 0 1177174762
seq 15:55:35.159266 1500 1448 1177238474
ack 15:55:35.159919 52 0 1177176210
seq 15:55:35.160371 1500 1448 1177239922
ack 15:55:35.160994 52 0 1177177658
seq 15:55:35.161435 1500 1448 1177241370
ack 15:55:35.162066 52 0 1177179106
seq 15:55:35.162470 1500 1448 1177242818
ack 15:55:35.163141 52 0 1177180554
seq 15:55:35.163576 1500 1448 1177244266
ack 15:55:35.164219 52 0 1177182002
seq 15:55:35.164694 1500 1448 1177245714
