Type Time Length DataLength Raw_Seq/Ack
ack 08:15:50.544742 60 0 0
seq 08:15:50.545367 60 0 1007252563
ack 08:15:50.675306 52 0 1007252564
ack 08:15:50.675336 208 156 1007252564
seq 08:15:50.675778 52 0 1007252564
seq 08:15:50.675961 1500 1448 1007252564
seq 08:15:50.675965 1500 1448 1007254012
seq 08:15:50.675969 1500 1448 1007255460
seq 08:15:50.675970 1500 1448 1007256908
seq 08:15:50.675973 1500 1448 1007258356
seq 08:15:50.675974 1500 1448 1007259804
seq 08:15:50.675977 1500 1448 1007261252
seq 08:15:50.675978 1500 1448 1007262700
seq 08:15:50.675986 1500 1448 1007264148
seq 08:15:50.675987 1500 1448 1007265596
ack 08:15:50.806122 52 0 1007254012
seq 08:15:50.806547 1500 1448 1007267044
seq 08:15:50.806552 1500 1448 1007268492
ack 08:15:50.807231 52 0 1007255460
seq 08:15:50.807687 1500 1448 1007269940
seq 08:15:50.807693 1500 1448 1007271388
ack 08:15:50.808320 52 0 1007256908
seq 08:15:50.808746 1500 1448 1007272836
seq 08:15:50.808750 1500 1448 1007274284
ack 08:15:50.811410 52 0 1007258356
seq 08:15:50.811765 1500 1448 1007275732
seq 08:15:50.811770 1500 1448 1007277180
ack 08:15:50.812491 52 0 1007259804
seq 08:15:50.812911 1500 1448 1007278628
seq 08:15:50.812917 1500 1448 1007280076
ack 08:15:50.813579 52 0 1007261252
seq 08:15:50.813973 1500 1448 1007281524
seq 08:15:50.813977 1500 1448 1007282972
ack 08:15:50.815671 52 0 1007262700
seq 08:15:50.816057 1500 1448 1007284420
seq 08:15:50.816063 1500 1448 1007285868
ack 08:15:50.816765 52 0 1007264148
seq 08:15:50.817211 1500 1448 1007287316
seq 08:15:50.817216 1500 1448 1007288764
ack 08:15:50.817853 52 0 1007265596
seq 08:15:50.818259 1500 1448 1007290212
seq 08:15:50.818274 1500 1448 1007291660
ack 08:15:50.818933 52 0 1007267044
seq 08:15:50.819342 1500 1448 1007293108
seq 08:15:50.819347 1500 1448 1007294556
ack 08:15:50.935790 52 0 1007268492
seq 08:15:50.936324 1500 1448 1007296004
seq 08:15:50.936328 1500 1448 1007297452
ack 08:15:50.937897 52 0 1007269940
seq 08:15:50.938288 1500 1448 1007298900
seq 08:15:50.938292 1500 1448 1007300348
ack 08:15:50.938976 52 0 1007271388
seq 08:15:50.939354 1500 1448 1007301796
seq 08:15:50.939357 1500 1448 1007303244
ack 08:15:50.940052 52 0 1007272836
seq 08:15:50.940430 1500 1448 1007304692
seq 08:15:50.940435 1500 1448 1007306140
ack 08:15:50.941138 52 0 1007274284
seq 08:15:50.941821 1500 1448 1007307588
seq 08:15:50.941827 1500 1448 1007309036
ack 08:15:50.942220 52 0 1007275732
seq 08:15:50.942593 1500 1448 1007310484
seq 08:15:50.942595 1500 1448 1007311932
ack 08:15:50.943309 52 0 1007277180
seq 08:15:50.943738 1500 1448 1007313380
seq 08:15:50.943742 1500 1448 1007314828
ack 08:15:50.945397 52 0 1007278628
seq 08:15:50.945778 1500 1448 1007316276
