Type Time Length DataLength Raw_Seq/Ack
ack 14:38:18.207094 60 0 0
seq 14:38:18.207660 60 0 762701178
ack 14:38:18.337591 52 0 762701179
ack 14:38:18.337623 208 156 762701179
seq 14:38:18.338021 52 0 762701179
seq 14:38:18.338171 1500 1448 762701179
seq 14:38:18.338183 1500 1448 762702627
seq 14:38:18.338258 1500 1448 762704075
seq 14:38:18.338265 1500 1448 762705523
seq 14:38:18.338268 1500 1448 762706971
seq 14:38:18.338269 1500 1448 762708419
seq 14:38:18.338272 1500 1448 762709867
seq 14:38:18.338273 1500 1448 762711315
seq 14:38:18.338276 1500 1448 762712763
seq 14:38:18.338276 1500 1448 762714211
ack 14:38:18.470114 52 0 762702627
ack 14:38:18.470144 52 0 762704075
seq 14:38:18.470592 1500 1448 762715659
seq 14:38:18.470608 1500 1448 762717107
seq 14:38:18.470620 1500 1448 762718555
seq 14:38:18.470622 1500 1448 762720003
ack 14:38:18.471231 52 0 762705523
seq 14:38:18.471671 1500 1448 762721451
seq 14:38:18.471681 1500 1448 762722899
ack 14:38:18.473338 52 0 762706971
seq 14:38:18.473719 1500 1448 762724347
seq 14:38:18.473746 1500 1448 762725795
ack 14:38:18.474432 52 0 762708419
seq 14:38:18.474843 1500 1448 762727243
seq 14:38:18.474851 1500 1448 762728691
ack 14:38:18.475522 52 0 762709867
seq 14:38:18.475916 1500 1448 762730139
seq 14:38:18.475923 1500 1448 762731587
ack 14:38:18.477612 52 0 762711315
seq 14:38:18.478004 1500 1448 762733035
seq 14:38:18.478011 1500 1448 762734483
ack 14:38:18.478709 52 0 762712763
seq 14:38:18.479092 1500 1448 762735931
seq 14:38:18.479098 1500 1448 762737379
ack 14:38:18.479798 52 0 762714211
seq 14:38:18.480202 1500 1448 762738827
seq 14:38:18.480211 1500 1448 762740275
ack 14:38:18.480901 52 0 762715659
seq 14:38:18.481303 1500 1448 762741723
seq 14:38:18.481313 1500 1448 762743171
ack 14:38:18.599817 52 0 762717107
seq 14:38:18.600289 1500 1448 762744619
seq 14:38:18.600304 1500 1448 762746067
ack 14:38:18.601957 52 0 762718555
seq 14:38:18.602442 1500 1448 762747515
seq 14:38:18.602463 1500 1448 762748963
ack 14:38:18.603056 52 0 762720003
ack 14:38:18.603069 52 0 762721451
seq 14:38:18.603464 1500 1448 762750411
seq 14:38:18.603472 1500 1448 762751859
seq 14:38:18.603479 1500 1448 762753307
seq 14:38:18.603480 1500 1448 762754755
ack 14:38:18.605160 52 0 762722899
seq 14:38:18.605578 1500 1448 762756203
seq 14:38:18.605587 1500 1448 762757651
ack 14:38:18.606252 52 0 762724347
seq 14:38:18.606657 1500 1448 762759099
seq 14:38:18.606663 1500 1448 762760547
ack 14:38:18.607338 52 0 762725795
seq 14:38:18.607754 1500 1448 762761995
seq 14:38:18.607762 1500 1448 762763443
ack 14:38:18.609422 52 0 762727243
seq 14:38:18.609816 1500 1448 762764891
seq 14:38:18.609821 1500 1448 762766339
ack 14:38:18.610520 52 0 762728691
seq 14:38:18.610882 1500 1448 762767787
seq 14:38:18.610889 1500 1448 762769235
ack 14:38:18.611610 52 0 762730139
seq 14:38:18.612073 1500 1448 762770683
seq 14:38:18.612081 1500 1448 762772131
ack 14:38:18.612694 52 0 762731587
seq 14:38:18.613137 1500 1448 762773579
seq 14:38:18.613145 1500 1448 762775027
ack 14:38:18.614800 52 0 762733035
seq 14:38:18.615187 1500 1448 762776475
seq 14:38:18.615196 1500 1448 762777923
ack 14:38:18.615897 52 0 762734483
seq 14:38:18.616274 1500 1448 762779371
seq 14:38:18.616282 1500 1448 762780819
ack 14:38:18.616988 52 0 762735931
seq 14:38:18.617399 1500 1448 762782267
seq 14:38:18.617406 1500 1448 762783715
ack 14:38:18.618076 52 0 762737379
seq 14:38:18.618450 1500 1448 762785163
seq 14:38:18.618458 1500 1448 762786611
ack 14:38:18.619176 52 0 762738827
seq 14:38:18.619599 1500 1448 762788059
seq 14:38:18.619607 1500 1448 762789507
ack 14:38:18.620260 52 0 762740275
seq 14:38:18.620659 1500 1448 762790955
seq 14:38:18.620667 1500 1448 762792403
ack 14:38:18.622356 52 0 762741723
seq 14:38:18.622818 1500 1448 762793851
seq 14:38:18.622826 1500 1448 762795299
ack 14:38:18.623443 52 0 762743171
seq 14:38:18.623845 1500 1448 762796747
seq 14:38:18.623867 1500 1448 762798195
ack 14:38:18.624564 52 0 762744619
seq 14:38:18.624995 1500 1448 762799643
seq 14:38:18.625004 1500 1448 762801091
ack 14:38:18.729517 52 0 762746067
seq 14:38:18.729973 1500 1448 762802539
seq 14:38:18.729988 1500 1448 762803987
ack 14:38:18.730618 52 0 762747515
seq 14:38:18.731066 1500 1448 762805435
seq 14:38:18.731073 1500 1448 762806883
ack 14:38:18.732702 52 0 762748963
seq 14:38:18.733121 1500 1448 762808331
seq 14:38:18.733130 1500 1448 762809779
ack 14:38:18.733782 52 0 762750411
seq 14:38:18.734213 1500 1448 762811227
seq 14:38:18.734221 1500 1448 762812675
ack 14:38:18.734866 52 0 762751859
seq 14:38:18.735264 1500 1448 762814123
seq 14:38:18.735271 1500 1448 762815571
ack 14:38:18.736955 52 0 762753307
seq 14:38:18.737341 1500 1448 762817019
ack 14:38:18.738044 52 0 762754755
ack 14:38:18.738054 52 0 762756203
seq 14:38:18.738429 1500 1448 762818467
ack 14:38:18.740129 52 0 762757651
seq 14:38:18.740481 1500 1448 762819915
seq 14:38:18.740501 1500 1448 762821363
ack 14:38:18.741206 52 0 762759099
seq 14:38:18.741629 1500 1448 762822811
ack 14:38:18.742279 52 0 762760547
seq 14:38:18.742662 1500 1448 762824259
ack 14:38:18.743353 52 0 762761995
seq 14:38:18.743796 1500 1448 762825707
ack 14:38:18.745432 52 0 762763443
seq 14:38:18.745833 1500 1448 762827155
ack 14:38:18.746510 52 0 762764891
seq 14:38:18.746893 1500 1448 762828603
ack 14:38:18.747586 52 0 762766339
seq 14:38:18.747969 1500 1448 762830051
ack 14:38:18.749665 52 0 762767787
seq 14:38:18.750057 1500 1448 762831499
ack 14:38:18.750744 52 0 762769235
seq 14:38:18.751179 1500 1448 762832947
ack 14:38:18.751822 52 0 762770683
seq 14:38:18.752205 1500 1448 762834395
ack 14:38:18.753917 52 0 762772131
seq 14:38:18.754314 1500 1448 762835843
ack 14:38:18.755003 52 0 762773579
ack 14:38:18.755015 52 0 762775027
seq 14:38:18.755462 1500 1448 762837291
ack 14:38:18.757097 52 0 762776475
seq 14:38:18.757476 1500 1448 762838739
seq 14:38:18.757484 1500 1448 762840187
