Type Time Length DataLength Raw_Seq/Ack
ack 13:19:38.079907 60 0 0
seq 13:19:38.080496 60 0 2630769855
ack 13:19:38.210358 52 0 2630769856
ack 13:19:38.210388 208 156 2630769856
seq 13:19:38.210929 52 0 2630769856
seq 13:19:38.211039 1500 1448 2630769856
seq 13:19:38.211042 1500 1448 2630771304
seq 13:19:38.211044 1500 1448 2630772752
seq 13:19:38.211045 1500 1448 2630774200
seq 13:19:38.211060 1500 1448 2630775648
seq 13:19:38.211060 1500 1448 2630777096
seq 13:19:38.211063 1500 1448 2630778544
seq 13:19:38.211064 1500 1448 2630779992
seq 13:19:38.211081 1500 1448 2630781440
seq 13:19:38.211082 1500 1448 2630782888
ack 13:19:38.340662 52 0 2630771304
seq 13:19:38.341132 1500 1448 2630784336
seq 13:19:38.341140 1500 1448 2630785784
ack 13:19:38.342772 52 0 2630772752
seq 13:19:38.343180 1500 1448 2630787232
seq 13:19:38.343202 1500 1448 2630788680
ack 13:19:38.343855 52 0 2630774200
seq 13:19:38.344270 1500 1448 2630790128
seq 13:19:38.344286 1500 1448 2630791576
ack 13:19:38.344937 52 0 2630775648
seq 13:19:38.345386 1500 1448 2630793024
seq 13:19:38.345389 1500 1448 2630794472
ack 13:19:38.347024 52 0 2630777096
ack 13:19:38.347035 52 0 2630778544
seq 13:19:38.347451 1500 1448 2630795920
seq 13:19:38.347454 1500 1448 2630797368
seq 13:19:38.347475 1500 1448 2630798816
seq 13:19:38.347476 1500 1448 2630800264
ack 13:19:38.348116 52 0 2630779992
seq 13:19:38.348574 1500 1448 2630801712
seq 13:19:38.348579 1500 1448 2630803160
ack 13:19:38.349198 52 0 2630781440
seq 13:19:38.349623 1500 1448 2630804608
seq 13:19:38.349627 1500 1448 2630806056
ack 13:19:38.351295 52 0 2630782888
seq 13:19:38.351706 1500 1448 2630807504
seq 13:19:38.351709 1500 1448 2630808952
ack 13:19:38.352388 52 0 2630784336
seq 13:19:38.352791 1500 1448 2630810400
seq 13:19:38.352808 1500 1448 2630811848
ack 13:19:38.471798 52 0 2630785784
seq 13:19:38.472244 1500 1448 2630813296
seq 13:19:38.472251 1500 1448 2630814744
ack 13:19:38.472914 52 0 2630787232
seq 13:19:38.473296 1500 1448 2630816192
seq 13:19:38.473305 1500 1448 2630817640
ack 13:19:38.474017 52 0 2630788680
seq 13:19:38.474422 1500 1448 2630819088
seq 13:19:38.474427 1500 1448 2630820536
ack 13:19:38.475112 52 0 2630790128
seq 13:19:38.475496 1500 1448 2630821984
seq 13:19:38.475500 1500 1448 2630823432
ack 13:19:38.476196 52 0 2630791576
seq 13:19:38.476608 1500 1448 2630824880
seq 13:19:38.476612 1500 1448 2630826328
ack 13:19:38.477294 52 0 2630793024
seq 13:19:38.477712 1500 1448 2630827776
seq 13:19:38.477716 1500 1448 2630829224
ack 13:19:38.478399 52 0 2630794472
seq 13:19:38.478794 1500 1448 2630830672
seq 13:19:38.478798 1500 1448 2630832120
ack 13:19:38.480495 52 0 2630795920
seq 13:19:38.480887 1500 1448 2630833568
seq 13:19:38.480892 1500 1448 2630835016
ack 13:19:38.481585 52 0 2630797368
seq 13:19:38.481970 1500 1448 2630836464
seq 13:19:38.481974 1500 1448 2630837912
ack 13:19:38.482673 52 0 2630798816
seq 13:19:38.483063 1500 1448 2630839360
seq 13:19:38.483078 1500 1448 2630840808
ack 13:19:38.484761 52 0 2630800264
seq 13:19:38.485160 1500 1448 2630842256
seq 13:19:38.485164 1500 1448 2630843704
ack 13:19:38.485850 52 0 2630801712
seq 13:19:38.486304 1500 1448 2630845152
seq 13:19:38.486308 1500 1448 2630846600
ack 13:19:38.486949 52 0 2630803160
seq 13:19:38.487400 1500 1448 2630848048
seq 13:19:38.487405 1500 1448 2630849496
ack 13:19:38.488047 52 0 2630804608
seq 13:19:38.488441 1500 1448 2630850944
seq 13:19:38.488445 1500 1448 2630852392
ack 13:19:38.489145 52 0 2630806056
seq 13:19:38.489561 1500 1448 2630853840
seq 13:19:38.489566 1500 1448 2630855288
ack 13:19:38.490234 52 0 2630807504
seq 13:19:38.490639 1500 1448 2630856736
seq 13:19:38.490642 1500 1448 2630858184
ack 13:19:38.491336 52 0 2630808952
seq 13:19:38.491718 1500 1448 2630859632
seq 13:19:38.491721 1500 1448 2630861080
ack 13:19:38.493423 52 0 2630810400
seq 13:19:38.493783 1500 1448 2630862528
seq 13:19:38.493786 1500 1448 2630863976
ack 13:19:38.494503 52 0 2630811848
seq 13:19:38.494930 1500 1448 2630865424
seq 13:19:38.494933 1500 1448 2630866872
ack 13:19:38.495581 52 0 2630813296
seq 13:19:38.496001 1500 1448 2630868320
seq 13:19:38.496003 1500 1448 2630869768
ack 13:19:38.601780 52 0 2630814744
seq 13:19:38.602273 1500 1448 2630871216
seq 13:19:38.602282 1500 1448 2630872664
ack 13:19:38.602884 52 0 2630816192
seq 13:19:38.603358 1500 1448 2630874112
seq 13:19:38.603363 1500 1448 2630875560
ack 13:19:38.604962 52 0 2630817640
seq 13:19:38.605425 1500 1448 2630877008
seq 13:19:38.605431 1500 1448 2630878456
ack 13:19:38.606044 52 0 2630819088
ack 13:19:38.606048 52 0 2630820536
seq 13:19:38.606475 1500 1448 2630879904
seq 13:19:38.606480 1500 1448 2630881352
seq 13:19:38.606506 1500 1448 2630882800
seq 13:19:38.606507 1500 1448 2630884248
ack 13:19:38.607115 52 0 2630821984
seq 13:19:38.607523 1500 1448 2630885696
ack 13:19:38.609186 52 0 2630823432
seq 13:19:38.609649 1500 1448 2630887144
ack 13:19:38.610259 52 0 2630824880
seq 13:19:38.610645 1500 1448 2630888592
ack 13:19:38.611327 52 0 2630826328
seq 13:19:38.611735 1500 1448 2630890040
ack 13:19:38.613394 52 0 2630827776
seq 13:19:38.613818 1500 1448 2630891488
ack 13:19:38.614461 52 0 2630829224
seq 13:19:38.614905 1500 1448 2630892936
ack 13:19:38.615530 52 0 2630830672
seq 13:19:38.615901 1500 1448 2630894384
ack 13:19:38.616598 52 0 2630832120
seq 13:19:38.617070 1500 1448 2630895832
ack 13:19:38.618666 52 0 2630833568
seq 13:19:38.619090 1500 1448 2630897280
ack 13:19:38.619734 52 0 2630835016
seq 13:19:38.620117 1500 1448 2630898728
ack 13:19:38.620810 52 0 2630836464
seq 13:19:38.621231 1500 1448 2630900176
ack 13:19:38.622885 52 0 2630837912
seq 13:19:38.623319 1500 1448 2630901624
ack 13:19:38.623955 52 0 2630839360
seq 13:19:38.624438 1500 1448 2630903072
ack 13:19:38.625031 52 0 2630840808
ack 13:19:38.625039 52 0 2630842256
seq 13:19:38.625439 1500 1448 2630904520
ack 13:19:38.627107 52 0 2630843704
seq 13:19:38.627480 1500 1448 2630905968
seq 13:19:38.627486 1500 1448 2630907416
ack 13:19:38.628175 52 0 2630845152
seq 13:19:38.628539 1500 1448 2630908864
ack 13:19:38.629241 52 0 2630846600
seq 13:19:38.629618 1500 1448 2630910312
ack 13:19:38.631316 52 0 2630848048
seq 13:19:38.631727 1500 1448 2630911760
ack 13:19:38.632383 52 0 2630849496
seq 13:19:38.632792 1500 1448 2630913208
ack 13:19:38.633451 52 0 2630850944
seq 13:19:38.633865 1500 1448 2630914656
ack 13:19:38.634519 52 0 2630852392
seq 13:19:38.634912 1500 1448 2630916104
ack 13:19:38.636587 52 0 2630853840
seq 13:19:38.636998 1500 1448 2630917552
ack 13:19:38.637655 52 0 2630855288
seq 13:19:38.638126 1500 1448 2630919000
ack 13:19:38.638721 52 0 2630856736
seq 13:19:38.639134 1500 1448 2630920448
ack 13:19:38.639788 52 0 2630858184
seq 13:19:38.640178 1500 1448 2630921896
ack 13:19:38.641866 52 0 2630859632
seq 13:19:38.642295 1500 1448 2630923344
ack 13:19:38.642941 52 0 2630861080
seq 13:19:38.643331 1500 1448 2630924792
ack 13:19:38.644010 52 0 2630862528
seq 13:19:38.644415 1500 1448 2630926240
ack 13:19:38.645078 52 0 2630863976
seq 13:19:38.645417 1500 1448 2630927688
ack 13:19:38.646146 52 0 2630865424
seq 13:19:38.646529 1500 1448 2630929136
ack 13:19:38.647213 52 0 2630866872
seq 13:19:38.647616 1500 1448 2630930584
ack 13:19:38.649281 52 0 2630868320
seq 13:19:38.649706 1500 1448 2630932032
ack 13:19:38.650357 52 0 2630869768
seq 13:19:38.650761 1500 1448 2630933480
ack 13:19:38.651427 52 0 2630871216
seq 13:19:38.651791 1500 1448 2630934928
ack 13:19:38.732794 52 0 2630872664
seq 13:19:38.733326 1500 1448 2630936376
ack 13:19:38.733892 52 0 2630874112
seq 13:19:38.734291 1500 1448 2630937824
ack 13:19:38.734970 52 0 2630875560
seq 13:19:38.735395 1500 1448 2630939272
ack 13:19:38.737055 52 0 2630877008
ack 13:19:38.737066 52 0 2630878456
seq 13:19:38.737480 1500 1448 2630940720
ack 13:19:38.738162 52 0 2630879904
seq 13:19:38.738612 1500 1448 2630942168
seq 13:19:38.738617 1500 1448 2630943616
