Type Time Length DataLength Raw_Seq/Ack
ack 13:23:15.365178 60 0 0
seq 13:23:15.365724 60 0 2739419537
ack 13:23:15.495672 52 0 2739419538
ack 13:23:15.495715 208 156 2739419538
seq 13:23:15.496168 52 0 2739419538
seq 13:23:15.496311 1500 1448 2739419538
seq 13:23:15.496363 1500 1448 2739420986
seq 13:23:15.496372 1500 1448 2739422434
seq 13:23:15.496376 1500 1448 2739423882
seq 13:23:15.496379 1500 1448 2739425330
seq 13:23:15.496381 1500 1448 2739426778
seq 13:23:15.496384 1500 1448 2739428226
seq 13:23:15.496385 1500 1448 2739429674
seq 13:23:15.496392 1500 1448 2739431122
seq 13:23:15.496393 1500 1448 2739432570
ack 13:23:15.627102 52 0 2739420986
seq 13:23:15.627594 1500 1448 2739434018
seq 13:23:15.627600 1500 1448 2739435466
ack 13:23:15.628217 52 0 2739422434
seq 13:23:15.628646 1500 1448 2739436914
seq 13:23:15.628650 1500 1448 2739438362
ack 13:23:15.629299 52 0 2739423882
seq 13:23:15.629685 1500 1448 2739439810
seq 13:23:15.629697 1500 1448 2739441258
ack 13:23:15.631391 52 0 2739425330
seq 13:23:15.631832 1500 1448 2739442706
seq 13:23:15.631837 1500 1448 2739444154
ack 13:23:15.632482 52 0 2739426778
seq 13:23:15.632913 1500 1448 2739445602
seq 13:23:15.632918 1500 1448 2739447050
ack 13:23:15.633567 52 0 2739428226
seq 13:23:15.634003 1500 1448 2739448498
seq 13:23:15.634007 1500 1448 2739449946
ack 13:23:15.635663 52 0 2739429674
seq 13:23:15.636042 1500 1448 2739451394
seq 13:23:15.636057 1500 1448 2739452842
ack 13:23:15.636743 52 0 2739431122
seq 13:23:15.637136 1500 1448 2739454290
seq 13:23:15.637187 1500 1448 2739455738
ack 13:23:15.637831 52 0 2739432570
seq 13:23:15.638243 1500 1448 2739457186
seq 13:23:15.638247 1500 1448 2739458634
ack 13:23:15.639917 52 0 2739434018
seq 13:23:15.640343 1500 1448 2739460082
seq 13:23:15.640351 1500 1448 2739461530
ack 13:23:15.756619 52 0 2739435466
seq 13:23:15.757053 1500 1448 2739462978
seq 13:23:15.757064 1500 1448 2739464426
ack 13:23:15.758729 52 0 2739436914
seq 13:23:15.759141 1500 1448 2739465874
seq 13:23:15.759144 1500 1448 2739467322
ack 13:23:15.759821 52 0 2739438362
seq 13:23:15.760205 1500 1448 2739468770
seq 13:23:15.760217 1500 1448 2739470218
ack 13:23:15.760905 52 0 2739439810
seq 13:23:15.761330 1500 1448 2739471666
seq 13:23:15.761337 1500 1448 2739473114
ack 13:23:15.762998 52 0 2739441258
ack 13:23:15.763011 52 0 2739442706
seq 13:23:15.763369 1500 1448 2739474562
seq 13:23:15.763372 1500 1448 2739476010
seq 13:23:15.763376 1500 1448 2739477458
seq 13:23:15.763383 1500 1448 2739478906
ack 13:23:15.764087 52 0 2739444154
seq 13:23:15.764581 1500 1448 2739480354
seq 13:23:15.764586 1500 1448 2739481802
ack 13:23:15.766182 52 0 2739445602
seq 13:23:15.766593 1500 1448 2739483250
seq 13:23:15.766597 1500 1448 2739484698
ack 13:23:15.767294 52 0 2739447050
seq 13:23:15.767725 1500 1448 2739486146
seq 13:23:15.767729 1500 1448 2739487594
ack 13:23:15.768384 52 0 2739448498
seq 13:23:15.768829 1500 1448 2739489042
seq 13:23:15.768833 1500 1448 2739490490
ack 13:23:15.769467 52 0 2739449946
seq 13:23:15.769878 1500 1448 2739491938
seq 13:23:15.769881 1500 1448 2739493386
ack 13:23:15.771551 52 0 2739451394
seq 13:23:15.771963 1500 1448 2739494834
seq 13:23:15.771967 1500 1448 2739496282
ack 13:23:15.772648 52 0 2739452842
seq 13:23:15.773089 1500 1448 2739497730
seq 13:23:15.773094 1500 1448 2739499178
ack 13:23:15.773743 52 0 2739454290
seq 13:23:15.774185 1500 1448 2739500626
seq 13:23:15.774190 1500 1448 2739502074
ack 13:23:15.775842 52 0 2739455738
seq 13:23:15.776224 1500 1448 2739503522
seq 13:23:15.776228 1500 1448 2739504970
ack 13:23:15.776937 52 0 2739457186
seq 13:23:15.777367 1500 1448 2739506418
