Type Time Length DataLength Raw_Seq/Ack
ack 08:08:33.297181 60 0 0
seq 08:08:33.297761 60 0 3582038556
ack 08:08:33.427671 52 0 3582038557
ack 08:08:33.427703 208 156 3582038557
seq 08:08:33.428181 52 0 3582038557
seq 08:08:33.428346 1500 1448 3582038557
seq 08:08:33.428352 1500 1448 3582040005
seq 08:08:33.428392 1500 1448 3582041453
seq 08:08:33.428398 1500 1448 3582042901
seq 08:08:33.428401 1500 1448 3582044349
seq 08:08:33.428402 1500 1448 3582045797
seq 08:08:33.428405 1500 1448 3582047245
seq 08:08:33.428406 1500 1448 3582048693
seq 08:08:33.428408 1500 1448 3582050141
seq 08:08:33.428408 1500 1448 3582051589
ack 08:08:33.559125 52 0 3582040005
seq 08:08:33.559625 1500 1448 3582053037
seq 08:08:33.559633 1500 1448 3582054485
ack 08:08:33.560220 52 0 3582041453
seq 08:08:33.560585 1500 1448 3582055933
seq 08:08:33.560591 1500 1448 3582057381
ack 08:08:33.561293 52 0 3582042901
seq 08:08:33.561677 1500 1448 3582058829
seq 08:08:33.561689 1500 1448 3582060277
ack 08:08:33.563369 52 0 3582044349
seq 08:08:33.563776 1500 1448 3582061725
seq 08:08:33.563793 1500 1448 3582063173
ack 08:08:33.564447 52 0 3582045797
seq 08:08:33.564865 1500 1448 3582064621
seq 08:08:33.564878 1500 1448 3582066069
ack 08:08:33.565525 52 0 3582047245
seq 08:08:33.565926 1500 1448 3582067517
seq 08:08:33.565942 1500 1448 3582068965
ack 08:08:33.567618 52 0 3582048693
seq 08:08:33.568094 1500 1448 3582070413
seq 08:08:33.568102 1500 1448 3582071861
ack 08:08:33.568706 52 0 3582050141
seq 08:08:33.569189 1500 1448 3582073309
seq 08:08:33.569196 1500 1448 3582074757
ack 08:08:33.569783 52 0 3582051589
seq 08:08:33.570189 1500 1448 3582076205
seq 08:08:33.570195 1500 1448 3582077653
ack 08:08:33.571863 52 0 3582053037
seq 08:08:33.572286 1500 1448 3582079101
seq 08:08:33.572291 1500 1448 3582080549
ack 08:08:33.688483 52 0 3582054485
seq 08:08:33.688923 1500 1448 3582081997
seq 08:08:33.688927 1500 1448 3582083445
ack 08:08:33.690591 52 0 3582055933
seq 08:08:33.690989 1500 1448 3582084893
seq 08:08:33.690991 1500 1448 3582086341
ack 08:08:33.691687 52 0 3582057381
seq 08:08:33.692105 1500 1448 3582087789
seq 08:08:33.692108 1500 1448 3582089237
ack 08:08:33.692766 52 0 3582058829
seq 08:08:33.693203 1500 1448 3582090685
seq 08:08:33.693205 1500 1448 3582092133
ack 08:08:33.694837 52 0 3582060277
seq 08:08:33.695224 1500 1448 3582093581
seq 08:08:33.695226 1500 1448 3582095029
ack 08:08:33.695908 52 0 3582061725
seq 08:08:33.696244 1500 1448 3582096477
seq 08:08:33.696267 1500 1448 3582097925
ack 08:08:33.696979 52 0 3582063173
seq 08:08:33.697366 1500 1448 3582099373
seq 08:08:33.697368 1500 1448 3582100821
ack 08:08:33.698073 52 0 3582064621
seq 08:08:33.698439 1500 1448 3582102269
seq 08:08:33.698449 1500 1448 3582103717
ack 08:08:33.699152 52 0 3582066069
seq 08:08:33.699566 1500 1448 3582105165
seq 08:08:33.699570 1500 1448 3582106613
ack 08:08:33.700231 52 0 3582067517
seq 08:08:33.700578 1500 1448 3582108061
seq 08:08:33.700583 1500 1448 3582109509
ack 08:08:33.701309 52 0 3582068965
seq 08:08:33.701650 1500 1448 3582110957
seq 08:08:33.701668 1500 1448 3582112405
ack 08:08:33.703385 52 0 3582070413
seq 08:08:33.703767 1500 1448 3582113853
seq 08:08:33.703772 1500 1448 3582115301
ack 08:08:33.704458 52 0 3582071861
seq 08:08:33.704897 1500 1448 3582116749
seq 08:08:33.704902 1500 1448 3582118197
ack 08:08:33.705535 52 0 3582073309
seq 08:08:33.705955 1500 1448 3582119645
seq 08:08:33.705961 1500 1448 3582121093
ack 08:08:33.706611 52 0 3582074757
seq 08:08:33.707037 1500 1448 3582122541
seq 08:08:33.707080 1500 1448 3582123989
ack 08:08:33.708694 52 0 3582076205
seq 08:08:33.709114 1500 1448 3582125437
seq 08:08:33.709122 1500 1448 3582126885
ack 08:08:33.709772 52 0 3582077653
seq 08:08:33.710126 1500 1448 3582128333
seq 08:08:33.710131 1500 1448 3582129781
ack 08:08:33.710850 52 0 3582079101
seq 08:08:33.711246 1500 1448 3582131229
seq 08:08:33.711251 1500 1448 3582132677
ack 08:08:33.712929 52 0 3582080549
seq 08:08:33.713330 1500 1448 3582134125
seq 08:08:33.713335 1500 1448 3582135573
ack 08:08:33.714000 52 0 3582081997
seq 08:08:33.714359 1500 1448 3582137021
seq 08:08:33.714364 1500 1448 3582138469
ack 08:08:33.817749 52 0 3582083445
seq 08:08:33.818233 1500 1448 3582139917
seq 08:08:33.818242 1500 1448 3582141365
ack 08:08:33.819857 52 0 3582084893
seq 08:08:33.820328 1500 1448 3582142813
seq 08:08:33.820344 1500 1448 3582144261
ack 08:08:33.820947 52 0 3582086341
seq 08:08:33.821334 1500 1448 3582145709
seq 08:08:33.821345 1500 1448 3582147157
ack 08:08:33.823078 52 0 3582087789
ack 08:08:33.823095 52 0 3582089237
seq 08:08:33.823507 1500 1448 3582148605
seq 08:08:33.823515 1500 1448 3582150053
seq 08:08:33.823522 1500 1448 3582151501
seq 08:08:33.823523 1500 1448 3582152949
ack 08:08:33.824182 52 0 3582090685
seq 08:08:33.824536 1500 1448 3582154397
seq 08:08:33.824543 1500 1448 3582155845
ack 08:08:33.826273 52 0 3582092133
seq 08:08:33.826663 1500 1448 3582157293
seq 08:08:33.826671 1500 1448 3582158741
ack 08:08:33.827370 52 0 3582093581
seq 08:08:33.827747 1500 1448 3582160189
seq 08:08:33.827754 1500 1448 3582161637
ack 08:08:33.828474 52 0 3582095029
seq 08:08:33.828866 1500 1448 3582163085
seq 08:08:33.828873 1500 1448 3582164533
ack 08:08:33.830572 52 0 3582096477
seq 08:08:33.831011 1500 1448 3582165981
seq 08:08:33.831019 1500 1448 3582167429
ack 08:08:33.831668 52 0 3582097925
seq 08:08:33.832015 1500 1448 3582168877
seq 08:08:33.832028 1500 1448 3582170325
ack 08:08:33.832755 52 0 3582099373
seq 08:08:33.833166 1500 1448 3582171773
seq 08:08:33.833175 1500 1448 3582173221
ack 08:08:33.833847 52 0 3582100821
seq 08:08:33.834262 1500 1448 3582174669
seq 08:08:33.834269 1500 1448 3582176117
ack 08:08:33.835946 52 0 3582102269
seq 08:08:33.836399 1500 1448 3582177565
seq 08:08:33.836409 1500 1448 3582179013
ack 08:08:33.837041 52 0 3582103717
ack 08:08:33.837070 52 0 3582105165
seq 08:08:33.837444 1500 1448 3582180461
seq 08:08:33.837452 1500 1448 3582181909
seq 08:08:33.837454 1500 1448 3582183357
seq 08:08:33.837455 1500 1448 3582184805
ack 08:08:33.839151 52 0 3582106613
