Type Time Length DataLength Raw_Seq/Ack
ack 13:17:30.205110 60 0 0
seq 13:17:30.205668 60 0 3322993059
ack 13:17:30.334948 52 0 3322993060
ack 13:17:30.334984 208 156 3322993060
seq 13:17:30.335488 52 0 3322993060
seq 13:17:30.335617 1500 1448 3322993060
seq 13:17:30.335621 1500 1448 3322994508
seq 13:17:30.335623 1500 1448 3322995956
seq 13:17:30.335624 1500 1448 3322997404
seq 13:17:30.335650 1500 1448 3322998852
seq 13:17:30.335650 1500 1448 3323000300
seq 13:17:30.335653 1500 1448 3323001748
seq 13:17:30.335654 1500 1448 3323003196
seq 13:17:30.335657 1500 1448 3323004644
seq 13:17:30.335657 1500 1448 3323006092
ack 13:17:30.466498 52 0 3322994508
seq 13:17:30.466967 1500 1448 3323007540
seq 13:17:30.466972 1500 1448 3323008988
ack 13:17:30.467615 52 0 3322995956
ack 13:17:30.469709 52 0 3322997404
ack 13:17:30.470798 52 0 3322998852
seq 13:17:30.471530 1500 1448 3323010436
seq 13:17:30.471535 1500 1448 3323011884
ack 13:17:30.471878 52 0 3323000300
ack 13:17:30.473966 52 0 3323001748
ack 13:17:30.475055 52 0 3323003196
ack 13:17:30.475066 52 0 3323004644
ack 13:17:30.477152 52 0 3323006092
ack 13:17:30.478246 52 0 3323007540
seq 13:17:30.480586 1500 1448 3323013332
seq 13:17:30.480595 1500 1448 3323014780
seq 13:17:30.489709 1500 1448 3323016228
seq 13:17:30.489721 1500 1448 3323017676
seq 13:17:30.498804 1500 1448 3323019124
seq 13:17:30.498823 1500 1448 3323020572
seq 13:17:30.507884 1500 1448 3323022020
seq 13:17:30.507895 1500 1448 3323023468
seq 13:17:30.516953 1500 1448 3323024916
seq 13:17:30.516964 1500 1448 3323026364
seq 13:17:30.526041 1500 1448 3323027812
seq 13:17:30.526052 1500 1448 3323029260
seq 13:17:30.535111 1500 1448 3323030708
seq 13:17:30.535131 1500 1448 3323032156
seq 13:17:30.544209 1500 1448 3323033604
seq 13:17:30.544219 1500 1448 3323035052
ack 13:17:30.595650 52 0 3323008988
ack 13:17:30.596759 52 0 3323010436
seq 13:17:30.597286 1500 1448 3323036500
seq 13:17:30.597291 1500 1448 3323037948
seq 13:17:30.600647 1500 1448 3323039396
seq 13:17:30.600658 1500 1448 3323040844
ack 13:17:30.600766 52 0 3323011884
ack 13:17:30.601857 52 0 3323013332
seq 13:17:30.609027 1500 1448 3323042292
seq 13:17:30.609032 1500 1448 3323043740
ack 13:17:30.609119 52 0 3323014780
ack 13:17:30.610152 52 0 3323016228
seq 13:17:30.617388 1500 1448 3323045188
seq 13:17:30.617397 1500 1448 3323046636
ack 13:17:30.618561 52 0 3323017676
ack 13:17:30.620676 52 0 3323019124
seq 13:17:30.625744 1500 1448 3323048084
seq 13:17:30.625753 1500 1448 3323049532
ack 13:17:30.627791 52 0 3323020572
ack 13:17:30.629901 52 0 3323022020
seq 13:17:30.634110 1500 1448 3323050980
seq 13:17:30.634118 1500 1448 3323052428
ack 13:17:30.638008 52 0 3323023468
ack 13:17:30.638029 52 0 3323024916
seq 13:17:30.642449 1500 1448 3323053876
seq 13:17:30.642457 1500 1448 3323055324
ack 13:17:30.647138 52 0 3323026364
ack 13:17:30.648238 52 0 3323027812
seq 13:17:30.650828 1500 1448 3323056772
seq 13:17:30.650835 1500 1448 3323058220
ack 13:17:30.656375 52 0 3323029260
ack 13:17:30.657494 52 0 3323030708
seq 13:17:30.659150 1500 1448 3323059668
seq 13:17:30.659166 1500 1448 3323061116
ack 13:17:30.664020 52 0 3323032156
ack 13:17:30.666862 52 0 3323033604
seq 13:17:30.667463 1500 1448 3323062564
seq 13:17:30.667468 1500 1448 3323064012
ack 13:17:30.674143 52 0 3323035052
seq 13:17:30.675218 1500 1448 3323065460
seq 13:17:30.675222 1500 1448 3323066908
ack 13:17:30.676018 52 0 3323036500
seq 13:17:30.682955 1500 1448 3323068356
seq 13:17:30.682960 1500 1448 3323069804
seq 13:17:30.690199 1500 1448 3323071252
seq 13:17:30.690211 1500 1448 3323072700
seq 13:17:30.697515 1500 1448 3323074148
seq 13:17:30.697520 1500 1448 3323075596
seq 13:17:30.704832 1500 1448 3323077044
seq 13:17:30.704840 1500 1448 3323078492
seq 13:17:30.712120 1500 1448 3323079940
seq 13:17:30.712143 1500 1448 3323081388
seq 13:17:30.719433 1500 1448 3323082836
seq 13:17:30.719442 1500 1448 3323084284
