Type Time Length DataLength Raw_Seq/Ack
ack 09:25:09.508310 60 0 0
seq 09:25:09.508868 60 0 1333406334
ack 09:25:09.638832 52 0 1333406335
ack 09:25:09.638871 208 156 1333406335
seq 09:25:09.639380 52 0 1333406335
seq 09:25:09.639603 1500 1448 1333406335
seq 09:25:09.639613 1500 1448 1333407783
seq 09:25:09.639617 1500 1448 1333409231
seq 09:25:09.639617 1500 1448 1333410679
seq 09:25:09.639620 1500 1448 1333412127
seq 09:25:09.639621 1500 1448 1333413575
seq 09:25:09.639623 1500 1448 1333415023
seq 09:25:09.639623 1500 1448 1333416471
seq 09:25:09.639629 1500 1448 1333417919
seq 09:25:09.639630 1500 1448 1333419367
ack 09:25:09.770577 52 0 1333407783
seq 09:25:09.771119 1500 1448 1333420815
seq 09:25:09.771131 1500 1448 1333422263
ack 09:25:09.771675 52 0 1333409231
ack 09:25:09.773755 52 0 1333410679
ack 09:25:09.774835 52 0 1333412127
seq 09:25:09.775628 1500 1448 1333423711
seq 09:25:09.775640 1500 1448 1333425159
ack 09:25:09.775917 52 0 1333413575
ack 09:25:09.778004 52 0 1333415023
ack 09:25:09.778016 52 0 1333416471
ack 09:25:09.779120 52 0 1333417919
ack 09:25:09.781205 52 0 1333419367
ack 09:25:09.782283 52 0 1333420815
seq 09:25:09.784821 1500 1448 1333426607
seq 09:25:09.784834 1500 1448 1333428055
seq 09:25:09.793932 1500 1448 1333429503
seq 09:25:09.793946 1500 1448 1333430951
seq 09:25:09.803056 1500 1448 1333432399
seq 09:25:09.803069 1500 1448 1333433847
seq 09:25:09.812194 1500 1448 1333435295
seq 09:25:09.812209 1500 1448 1333436743
seq 09:25:09.821364 1500 1448 1333438191
seq 09:25:09.821386 1500 1448 1333439639
seq 09:25:09.830482 1500 1448 1333441087
seq 09:25:09.830498 1500 1448 1333442535
seq 09:25:09.839582 1500 1448 1333443983
seq 09:25:09.839591 1500 1448 1333445431
seq 09:25:09.848747 1500 1448 1333446879
seq 09:25:09.848774 1500 1448 1333448327
ack 09:25:09.902027 52 0 1333422263
ack 09:25:09.902050 52 0 1333423711
seq 09:25:09.902517 1500 1448 1333449775
seq 09:25:09.902533 1500 1448 1333451223
ack 09:25:09.904118 52 0 1333425159
ack 09:25:09.906068 52 0 1333426607
seq 09:25:09.907101 1500 1448 1333452671
seq 09:25:09.907112 1500 1448 1333454119
ack 09:25:09.914700 52 0 1333428055
seq 09:25:09.915404 1500 1448 1333455567
seq 09:25:09.915415 1500 1448 1333457015
ack 09:25:09.915993 52 0 1333429503
ack 09:25:09.923109 52 0 1333430951
seq 09:25:09.923835 1500 1448 1333458463
seq 09:25:09.923845 1500 1448 1333459911
ack 09:25:09.924196 52 0 1333432399
seq 09:25:09.932197 1500 1448 1333461359
seq 09:25:09.932210 1500 1448 1333462807
ack 09:25:09.933279 52 0 1333433847
ack 09:25:09.934363 52 0 1333435295
seq 09:25:09.940524 1500 1448 1333464255
seq 09:25:09.940536 1500 1448 1333465703
ack 09:25:09.942446 52 0 1333436743
