Type Time Length DataLength Raw_Seq/Ack
ack 10:49:53.275131 60 0 0
seq 10:49:53.275685 60 0 2394445196
ack 10:49:53.405589 52 0 2394445197
ack 10:49:53.405625 208 156 2394445197
seq 10:49:53.406033 52 0 2394445197
seq 10:49:53.406198 1500 1448 2394445197
seq 10:49:53.406200 1500 1448 2394446645
seq 10:49:53.406205 1500 1448 2394448093
seq 10:49:53.406206 1500 1448 2394449541
seq 10:49:53.406220 1500 1448 2394450989
seq 10:49:53.406221 1500 1448 2394452437
seq 10:49:53.406223 1500 1448 2394453885
seq 10:49:53.406224 1500 1448 2394455333
seq 10:49:53.406283 1500 1448 2394456781
seq 10:49:53.406284 1500 1448 2394458229
ack 10:49:53.538026 52 0 2394446645
ack 10:49:53.538083 52 0 2394448093
seq 10:49:53.538489 1500 1448 2394459677
seq 10:49:53.538494 1500 1448 2394461125
seq 10:49:53.538497 1500 1448 2394462573
seq 10:49:53.538498 1500 1448 2394464021
ack 10:49:53.539165 52 0 2394449541
seq 10:49:53.539542 1500 1448 2394465469
seq 10:49:53.539546 1500 1448 2394466917
ack 10:49:53.541268 52 0 2394450989
seq 10:49:53.541632 1500 1448 2394468365
seq 10:49:53.541637 1500 1448 2394469813
ack 10:49:53.542356 52 0 2394452437
seq 10:49:53.542766 1500 1448 2394471261
seq 10:49:53.542771 1500 1448 2394472709
ack 10:49:53.543443 52 0 2394453885
seq 10:49:53.543836 1500 1448 2394474157
seq 10:49:53.543840 1500 1448 2394475605
ack 10:49:53.544532 52 0 2394455333
seq 10:49:53.544978 1500 1448 2394477053
seq 10:49:53.544981 1500 1448 2394478501
ack 10:49:53.546624 52 0 2394456781
seq 10:49:53.546966 1500 1448 2394479949
seq 10:49:53.546998 1500 1448 2394481397
ack 10:49:53.547720 52 0 2394458229
seq 10:49:53.548327 1500 1448 2394482845
seq 10:49:53.548340 1500 1448 2394484293
ack 10:49:53.548807 52 0 2394459677
seq 10:49:53.549226 1500 1448 2394485741
seq 10:49:53.549230 1500 1448 2394487189
ack 10:49:53.667911 52 0 2394461125
seq 10:49:53.668441 1500 1448 2394488637
