Type Time Length DataLength Raw_Seq/Ack
ack 10:45:11.814204 60 0 0
seq 10:45:11.814776 60 0 598380517
ack 10:45:11.944674 52 0 598380518
ack 10:45:11.944704 208 156 598380518
seq 10:45:11.945268 52 0 598380518
seq 10:45:11.945365 1500 1448 598380518
seq 10:45:11.945382 1500 1448 598381966
seq 10:45:11.945390 1500 1448 598383414
seq 10:45:11.945391 1500 1448 598384862
seq 10:45:11.945424 1500 1448 598386310
seq 10:45:11.945425 1500 1448 598387758
seq 10:45:11.945428 1500 1448 598389206
seq 10:45:11.945429 1500 1448 598390654
seq 10:45:11.945432 1500 1448 598392102
seq 10:45:11.945433 1500 1448 598393550
ack 10:45:12.077119 52 0 598381966
ack 10:45:12.077150 52 0 598383414
seq 10:45:12.077617 1500 1448 598394998
seq 10:45:12.077625 1500 1448 598396446
seq 10:45:12.077629 1500 1448 598397894
seq 10:45:12.077640 1500 1448 598399342
ack 10:45:12.078236 52 0 598384862
seq 10:45:12.078650 1500 1448 598400790
seq 10:45:12.078655 1500 1448 598402238
ack 10:45:12.080333 52 0 598386310
seq 10:45:12.080728 1500 1448 598403686
seq 10:45:12.080731 1500 1448 598405134
ack 10:45:12.081421 52 0 598387758
seq 10:45:12.081796 1500 1448 598406582
seq 10:45:12.081799 1500 1448 598408030
ack 10:45:12.082509 52 0 598389206
seq 10:45:12.082889 1500 1448 598409478
seq 10:45:12.082894 1500 1448 598410926
ack 10:45:12.084599 52 0 598390654
seq 10:45:12.084962 1500 1448 598412374
seq 10:45:12.084998 1500 1448 598413822
ack 10:45:12.085684 52 0 598392102
seq 10:45:12.086027 1500 1448 598415270
seq 10:45:12.086064 1500 1448 598416718
ack 10:45:12.086767 52 0 598393550
seq 10:45:12.087153 1500 1448 598418166
seq 10:45:12.087177 1500 1448 598419614
ack 10:45:12.087852 52 0 598394998
seq 10:45:12.088170 1500 1448 598421062
seq 10:45:12.088213 1500 1448 598422510
ack 10:45:12.206250 52 0 598396446
seq 10:45:12.206731 1500 1448 598423958
seq 10:45:12.206737 1500 1448 598425406
ack 10:45:12.208370 52 0 598397894
seq 10:45:12.208795 1500 1448 598426854
seq 10:45:12.208801 1500 1448 598428302
ack 10:45:12.209464 52 0 598399342
seq 10:45:12.209880 1500 1448 598429750
seq 10:45:12.209886 1500 1448 598431198
ack 10:45:12.210556 52 0 598400790
seq 10:45:12.210948 1500 1448 598432646
seq 10:45:12.210953 1500 1448 598434094
ack 10:45:12.211645 52 0 598402238
seq 10:45:12.212049 1500 1448 598435542
seq 10:45:12.212055 1500 1448 598436990
ack 10:45:12.213755 52 0 598403686
seq 10:45:12.214119 1500 1448 598438438
seq 10:45:12.214137 1500 1448 598439886
ack 10:45:12.214857 52 0 598405134
seq 10:45:12.215236 1500 1448 598441334
seq 10:45:12.215240 1500 1448 598442782
ack 10:45:12.215943 52 0 598406582
seq 10:45:12.216363 1500 1448 598444230
seq 10:45:12.216367 1500 1448 598445678
ack 10:45:12.218039 52 0 598408030
ack 10:45:12.218069 52 0 598409478
seq 10:45:12.218527 1500 1448 598447126
seq 10:45:12.218531 1500 1448 598448574
seq 10:45:12.218534 1500 1448 598450022
seq 10:45:12.218535 1500 1448 598451470
ack 10:45:12.219151 52 0 598410926
seq 10:45:12.219498 1500 1448 598452918
seq 10:45:12.219502 1500 1448 598454366
ack 10:45:12.220236 52 0 598412374
seq 10:45:12.220607 1500 1448 598455814
seq 10:45:12.220612 1500 1448 598457262
ack 10:45:12.222324 52 0 598413822
seq 10:45:12.222734 1500 1448 598458710
seq 10:45:12.222739 1500 1448 598460158
ack 10:45:12.223424 52 0 598415270
seq 10:45:12.223796 1500 1448 598461606
seq 10:45:12.223801 1500 1448 598463054
ack 10:45:12.224520 52 0 598416718
seq 10:45:12.224906 1500 1448 598464502
seq 10:45:12.224916 1500 1448 598465950
ack 10:45:12.225605 52 0 598418166
seq 10:45:12.225993 1500 1448 598467398
seq 10:45:12.225996 1500 1448 598468846
ack 10:45:12.227689 52 0 598419614
seq 10:45:12.228111 1500 1448 598470294
seq 10:45:12.228115 1500 1448 598471742
ack 10:45:12.228773 52 0 598421062
seq 10:45:12.229151 1500 1448 598473190
seq 10:45:12.229154 1500 1448 598474638
ack 10:45:12.229858 52 0 598422510
seq 10:45:12.230289 1500 1448 598476086
seq 10:45:12.230292 1500 1448 598477534
ack 10:45:12.231941 52 0 598423958
seq 10:45:12.232366 1500 1448 598478982
seq 10:45:12.232370 1500 1448 598480430
ack 10:45:12.336106 52 0 598425406
seq 10:45:12.336522 1500 1448 598481878
seq 10:45:12.336546 1500 1448 598483326
ack 10:45:12.337222 52 0 598426854
seq 10:45:12.337659 1500 1448 598484774
seq 10:45:12.337663 1500 1448 598486222
ack 10:45:12.338315 52 0 598428302
seq 10:45:12.338671 1500 1448 598487670
seq 10:45:12.338675 1500 1448 598489118
ack 10:45:12.339403 52 0 598429750
seq 10:45:12.339799 1500 1448 598490566
seq 10:45:12.339816 1500 1448 598492014
ack 10:45:12.341496 52 0 598431198
seq 10:45:12.341860 1500 1448 598493462
seq 10:45:12.341892 1500 1448 598494910
ack 10:45:12.342596 52 0 598432646
seq 10:45:12.343003 1500 1448 598496358
ack 10:45:12.343697 52 0 598434094
seq 10:45:12.344107 1500 1448 598497806
ack 10:45:12.344791 52 0 598435542
seq 10:45:12.345184 1500 1448 598499254
ack 10:45:12.346879 52 0 598436990
seq 10:45:12.347210 1500 1448 598500702
ack 10:45:12.347958 52 0 598438438
seq 10:45:12.348310 1500 1448 598502150
ack 10:45:12.348985 52 0 598439886
ack 10:45:12.351061 52 0 598441334
ack 10:45:12.351070 52 0 598442782
seq 10:45:12.351413 1500 1448 598503598
seq 10:45:12.351458 1500 1448 598505046
ack 10:45:12.352114 52 0 598444230
seq 10:45:12.352492 1500 1448 598506494
seq 10:45:12.352502 1500 1448 598507942
ack 10:45:12.353195 52 0 598445678
seq 10:45:12.353582 1500 1448 598509390
ack 10:45:12.355281 52 0 598447126
seq 10:45:12.355649 1500 1448 598510838
ack 10:45:12.356357 52 0 598448574
seq 10:45:12.356686 1500 1448 598512286
ack 10:45:12.357427 52 0 598450022
seq 10:45:12.357817 1500 1448 598513734
ack 10:45:12.359499 52 0 598451470
seq 10:45:12.359890 1500 1448 598515182
ack 10:45:12.360570 52 0 598452918
seq 10:45:12.360949 1500 1448 598516630
ack 10:45:12.361640 52 0 598454366
seq 10:45:12.362027 1500 1448 598518078
ack 10:45:12.362711 52 0 598455814
seq 10:45:12.363068 1500 1448 598519526
ack 10:45:12.364785 52 0 598457262
seq 10:45:12.365154 1500 1448 598520974
ack 10:45:12.365857 52 0 598458710
seq 10:45:12.366214 1500 1448 598522422
ack 10:45:12.366927 52 0 598460158
seq 10:45:12.367280 1500 1448 598523870
ack 10:45:12.368998 52 0 598461606
ack 10:45:12.369004 52 0 598463054
seq 10:45:12.369371 1500 1448 598525318
ack 10:45:12.370074 52 0 598464502
seq 10:45:12.370493 1500 1448 598526766
seq 10:45:12.370500 1500 1448 598528214
ack 10:45:12.371145 52 0 598465950
seq 10:45:12.371550 1500 1448 598529662
ack 10:45:12.373219 52 0 598467398
seq 10:45:12.373552 1500 1448 598531110
ack 10:45:12.374296 52 0 598468846
seq 10:45:12.374655 1500 1448 598532558
ack 10:45:12.375368 52 0 598470294
seq 10:45:12.375754 1500 1448 598534006
ack 10:45:12.377442 52 0 598471742
seq 10:45:12.377810 1500 1448 598535454
ack 10:45:12.378513 52 0 598473190
seq 10:45:12.378861 1500 1448 598536902
ack 10:45:12.379584 52 0 598474638
seq 10:45:12.379951 1500 1448 598538350
ack 10:45:12.380654 52 0 598476086
seq 10:45:12.381031 1500 1448 598539798
ack 10:45:12.382727 52 0 598477534
seq 10:45:12.383117 1500 1448 598541246
ack 10:45:12.383800 52 0 598478982
seq 10:45:12.384170 1500 1448 598542694
ack 10:45:12.384872 52 0 598480430
seq 10:45:12.385228 1500 1448 598544142
ack 10:45:12.385942 52 0 598481878
seq 10:45:12.386339 1500 1448 598545590
ack 10:45:12.465571 52 0 598483326
seq 10:45:12.466041 1500 1448 598547038
ack 10:45:12.467662 52 0 598484774
seq 10:45:12.468056 1500 1448 598548486
ack 10:45:12.468741 52 0 598486222
seq 10:45:12.469112 1500 1448 598549934
ack 10:45:12.469817 52 0 598487670
seq 10:45:12.470195 1500 1448 598551382
ack 10:45:12.471892 52 0 598489118
seq 10:45:12.472270 1500 1448 598552830
ack 10:45:12.472965 52 0 598490566
seq 10:45:12.473346 1500 1448 598554278
ack 10:45:12.474064 52 0 598492014
seq 10:45:12.474442 1500 1448 598555726
ack 10:45:12.475136 52 0 598493462
seq 10:45:12.475491 1500 1448 598557174
ack 10:45:12.476206 52 0 598494910
seq 10:45:12.476599 1500 1448 598558622
ack 10:45:12.477277 52 0 598496358
seq 10:45:12.477705 1500 1448 598560070
ack 10:45:12.479349 52 0 598497806
seq 10:45:12.479762 1500 1448 598561518
ack 10:45:12.480435 52 0 598499254
seq 10:45:12.480834 1500 1448 598562966
ack 10:45:12.481513 52 0 598500702
seq 10:45:12.481911 1500 1448 598564414
ack 10:45:12.482584 52 0 598502150
seq 10:45:12.483015 1500 1448 598565862
ack 10:45:12.484657 52 0 598503598
seq 10:45:12.485081 1500 1448 598567310
ack 10:45:12.485731 52 0 598505046
seq 10:45:12.486119 1500 1448 598568758
ack 10:45:12.486801 52 0 598506494
seq 10:45:12.487170 1500 1448 598570206
ack 10:45:12.488874 52 0 598507942
seq 10:45:12.489300 1500 1448 598571654
ack 10:45:12.489949 52 0 598509390
seq 10:45:12.490358 1500 1448 598573102
ack 10:45:12.491023 52 0 598510838
seq 10:45:12.491465 1500 1448 598574550
ack 10:45:12.492096 52 0 598512286
seq 10:45:12.492483 1500 1448 598575998
ack 10:45:12.493169 52 0 598513734
seq 10:45:12.493553 1500 1448 598577446
ack 10:45:12.494241 52 0 598515182
seq 10:45:12.494666 1500 1448 598578894
ack 10:45:12.495311 52 0 598516630
seq 10:45:12.495702 1500 1448 598580342
ack 10:45:12.497383 52 0 598518078
seq 10:45:12.497724 1500 1448 598581790
ack 10:45:12.498454 52 0 598519526
seq 10:45:12.498855 1500 1448 598583238
ack 10:45:12.499522 52 0 598520974
seq 10:45:12.499911 1500 1448 598584686
ack 10:45:12.501592 52 0 598522422
seq 10:45:12.501950 1500 1448 598586134
ack 10:45:12.502667 52 0 598523870
seq 10:45:12.503051 1500 1448 598587582
ack 10:45:12.503740 52 0 598525318
seq 10:45:12.504119 1500 1448 598589030
ack 10:45:12.505811 52 0 598526766
seq 10:45:12.506195 1500 1448 598590478
ack 10:45:12.506881 52 0 598528214
