14:42:10.437217 60 0 2155359020
14:42:10.567451 52 0 2155359021
14:42:10.568759 1500 1448 2155359021
14:42:10.570067 1500 1448 2155360469
14:42:10.571359 1500 1448 2155361917
14:42:10.572675 1500 1448 2155363365
14:42:10.573972 1500 1448 2155364813
14:42:10.575262 1500 1448 2155366261
14:42:10.576545 1500 1448 2155367709
14:42:10.577825 1500 1448 2155369157
14:42:10.579110 1500 1448 2155370605
14:42:10.580398 1500 1448 2155372053
14:42:10.699094 1500 1448 2155373501
14:42:10.700410 1500 1448 2155374949
14:42:10.701696 1500 1448 2155376397
14:42:10.702989 1500 1448 2155377845
14:42:10.704281 1500 1448 2155379293
14:42:10.705571 1500 1448 2155380741
14:42:10.706864 1500 1448 2155382189
14:42:10.708148 1500 1448 2155383637
14:42:10.709432 1500 1448 2155385085
14:42:10.710716 1500 1448 2155386533
14:42:10.712000 1500 1448 2155387981
14:42:10.713288 1500 1448 2155389429
14:42:10.714587 1500 1448 2155390877
14:42:10.715877 1500 1448 2155392325
14:42:10.717163 1500 1448 2155393773
14:42:10.718445 1500 1448 2155395221
14:42:10.719724 1500 1448 2155396669
14:42:10.721016 1500 1448 2155398117
14:42:10.722303 1500 1448 2155399565
14:42:10.723584 1500 1448 2155401013
14:42:10.829988 1500 1448 2155402461
14:42:10.831308 1500 1448 2155403909
14:42:10.832600 1500 1448 2155405357
14:42:10.833892 1500 1448 2155406805
14:42:10.835180 1500 1448 2155408253
14:42:10.836465 1500 1448 2155409701
14:42:10.837748 1500 1448 2155411149
14:42:10.839031 1500 1448 2155412597
14:42:10.840314 1500 1448 2155414045
14:42:10.841595 1500 1448 2155415493
14:42:10.842899 1500 1448 2155416941
14:42:10.844187 1500 1448 2155418389
14:42:10.845470 1500 1448 2155419837
14:42:10.846758 1500 1448 2155421285
14:42:10.848048 1500 1448 2155422733
14:42:10.849344 1500 1448 2155424181
14:42:10.850640 1500 1448 2155425629
14:42:10.851924 1500 1448 2155427077
14:42:10.853206 1500 1448 2155428525
14:42:10.854492 1500 1448 2155429973
14:42:10.855772 1500 1448 2155431421
14:42:10.857055 1500 1448 2155432869
14:42:10.858339 1500 1448 2155434317
14:42:10.859628 1500 1448 2155435765
14:42:10.860931 1500 1448 2155437213
14:42:10.862212 1500 1448 2155438661
14:42:10.863499 1500 1448 2155440109
14:42:10.864786 1500 1448 2155441557
14:42:10.866071 1500 1448 2155443005
14:42:10.867363 1500 1448 2155444453
14:42:10.868657 1500 1448 2155445901
14:42:10.869945 1500 1448 2155447349
14:42:10.871229 1500 1448 2155448797
14:42:10.872515 1500 1448 2155450245
14:42:10.873799 1500 1448 2155451693
14:42:10.875081 1500 1448 2155453141
14:42:10.876361 1500 1448 2155454589
14:42:10.877660 1500 1448 2155456037
14:42:10.878945 1500 1448 2155457485
14:42:10.880245 1500 1448 2155458933
14:42:10.960086 1500 1448 2155460381
14:42:10.961401 1500 1448 2155461829
