Type Time Length DataLength Raw_Seq/Ack
ack 12:06:37.715710 60 0 0
seq 12:06:37.716257 60 0 3365676569
ack 12:06:37.846242 52 0 3365676570
ack 12:06:37.846273 208 156 3365676570
seq 12:06:37.846764 52 0 3365676570
seq 12:06:37.846869 1500 1448 3365676570
seq 12:06:37.846872 1500 1448 3365678018
seq 12:06:37.846923 1500 1448 3365679466
seq 12:06:37.846924 1500 1448 3365680914
seq 12:06:37.846927 1500 1448 3365682362
seq 12:06:37.846927 1500 1448 3365683810
seq 12:06:37.846929 1500 1448 3365685258
seq 12:06:37.846930 1500 1448 3365686706
seq 12:06:37.846933 1500 1448 3365688154
seq 12:06:37.846934 1500 1448 3365689602
ack 12:06:37.977872 52 0 3365678018
seq 12:06:37.978349 1500 1448 3365691050
seq 12:06:37.978370 1500 1448 3365692498
ack 12:06:37.980000 52 0 3365679466
ack 12:06:37.980020 52 0 3365680914
seq 12:06:37.980414 1500 1448 3365693946
seq 12:06:37.980437 1500 1448 3365695394
seq 12:06:37.980447 1500 1448 3365696842
seq 12:06:37.980448 1500 1448 3365698290
ack 12:06:37.981104 52 0 3365682362
seq 12:06:37.981507 1500 1448 3365699738
seq 12:06:37.981512 1500 1448 3365701186
ack 12:06:37.983213 52 0 3365683810
seq 12:06:37.983594 1500 1448 3365702634
seq 12:06:37.983611 1500 1448 3365704082
ack 12:06:37.984310 52 0 3365685258
seq 12:06:37.984726 1500 1448 3365705530
seq 12:06:37.984731 1500 1448 3365706978
ack 12:06:37.985405 52 0 3365686706
seq 12:06:37.985844 1500 1448 3365708426
seq 12:06:37.985849 1500 1448 3365709874
ack 12:06:37.987505 52 0 3365688154
seq 12:06:37.987891 1500 1448 3365711322
seq 12:06:37.987894 1500 1448 3365712770
ack 12:06:37.988597 52 0 3365689602
seq 12:06:37.988997 1500 1448 3365714218
seq 12:06:37.989026 1500 1448 3365715666
ack 12:06:37.989697 52 0 3365691050
seq 12:06:37.990170 1500 1448 3365717114
seq 12:06:37.990173 1500 1448 3365718562
ack 12:06:38.107167 52 0 3365692498
seq 12:06:38.107637 1500 1448 3365720010
seq 12:06:38.107654 1500 1448 3365721458
