Type Time Length DataLength Raw_Seq/Ack
ack 12:01:26.327860 60 0 0
seq 12:01:26.328451 60 0 2932628970
ack 12:01:26.458556 52 0 2932628971
ack 12:01:26.458585 208 156 2932628971
seq 12:01:26.459040 52 0 2932628971
seq 12:01:26.459156 1500 1448 2932628971
seq 12:01:26.459174 1500 1448 2932630419
seq 12:01:26.459180 1500 1448 2932631867
seq 12:01:26.459181 1500 1448 2932633315
seq 12:01:26.459255 1500 1448 2932634763
seq 12:01:26.459262 1500 1448 2932636211
seq 12:01:26.459265 1500 1448 2932637659
seq 12:01:26.459266 1500 1448 2932639107
seq 12:01:26.459269 1500 1448 2932640555
seq 12:01:26.459270 1500 1448 2932642003
ack 12:01:26.590220 52 0 2932630419
ack 12:01:26.591344 52 0 2932631867
seq 12:01:26.591808 1500 1448 2932643451
seq 12:01:26.591819 1500 1448 2932644899
seq 12:01:26.591822 1500 1448 2932646347
seq 12:01:26.591826 1500 1448 2932647795
ack 12:01:26.592447 52 0 2932633315
seq 12:01:26.592886 1500 1448 2932649243
seq 12:01:26.592893 1500 1448 2932650691
ack 12:01:26.594540 52 0 2932634763
seq 12:01:26.594931 1500 1448 2932652139
seq 12:01:26.594938 1500 1448 2932653587
ack 12:01:26.595632 52 0 2932636211
seq 12:01:26.596007 1500 1448 2932655035
seq 12:01:26.596013 1500 1448 2932656483
ack 12:01:26.596720 52 0 2932637659
seq 12:01:26.597159 1500 1448 2932657931
seq 12:01:26.597165 1500 1448 2932659379
ack 12:01:26.598814 52 0 2932639107
seq 12:01:26.599187 1500 1448 2932660827
seq 12:01:26.599194 1500 1448 2932662275
ack 12:01:26.599901 52 0 2932640555
seq 12:01:26.600300 1500 1448 2932663723
seq 12:01:26.600306 1500 1448 2932665171
ack 12:01:26.600988 52 0 2932642003
seq 12:01:26.601385 1500 1448 2932666619
seq 12:01:26.601392 1500 1448 2932668067
ack 12:01:26.603087 52 0 2932643451
seq 12:01:26.603523 1500 1448 2932669515
seq 12:01:26.603532 1500 1448 2932670963
ack 12:01:26.721297 52 0 2932644899
seq 12:01:26.721804 1500 1448 2932672411
seq 12:01:26.721821 1500 1448 2932673859
ack 12:01:26.722401 52 0 2932646347
seq 12:01:26.722795 1500 1448 2932675307
seq 12:01:26.722800 1500 1448 2932676755
ack 12:01:26.723481 52 0 2932647795
seq 12:01:26.723828 1500 1448 2932678203
seq 12:01:26.723833 1500 1448 2932679651
ack 12:01:26.725594 52 0 2932649243
seq 12:01:26.726017 1500 1448 2932681099
seq 12:01:26.726026 1500 1448 2932682547
ack 12:01:26.726698 52 0 2932650691
seq 12:01:26.727103 1500 1448 2932683995
seq 12:01:26.727115 1500 1448 2932685443
ack 12:01:26.727809 52 0 2932652139
seq 12:01:26.728191 1500 1448 2932686891
seq 12:01:26.728204 1500 1448 2932688339
ack 12:01:26.729903 52 0 2932653587
seq 12:01:26.730318 1500 1448 2932689787
seq 12:01:26.730332 1500 1448 2932691235
ack 12:01:26.730996 52 0 2932655035
ack 12:01:26.731017 52 0 2932656483
seq 12:01:26.731417 1500 1448 2932692683
seq 12:01:26.731426 1500 1448 2932694131
seq 12:01:26.731428 1500 1448 2932695579
seq 12:01:26.731433 1500 1448 2932697027
ack 12:01:26.733105 52 0 2932657931
seq 12:01:26.733556 1500 1448 2932698475
seq 12:01:26.733593 1500 1448 2932699923
ack 12:01:26.734224 52 0 2932659379
seq 12:01:26.734638 1500 1448 2932701371
seq 12:01:26.734649 1500 1448 2932702819
ack 12:01:26.735325 52 0 2932660827
seq 12:01:26.735763 1500 1448 2932704267
seq 12:01:26.735777 1500 1448 2932705715
ack 12:01:26.737415 52 0 2932662275
seq 12:01:26.737796 1500 1448 2932707163
seq 12:01:26.737806 1500 1448 2932708611
ack 12:01:26.738509 52 0 2932663723
seq 12:01:26.738908 1500 1448 2932710059
seq 12:01:26.738918 1500 1448 2932711507
ack 12:01:26.739593 52 0 2932665171
