Type Time DataLength Raw_Seq/Ack
ack,0.908303,0,0
seq,0.910899,0,0
ack,1.107849,0,1
ack,1.107895,48,1
ack,1.107901,48,1
ack,1.107905,27,1
seq,1.110806,0,1
seq,1.110824,0,1
seq,1.110829,244,1
seq,1.110833,244,245
seq,1.110837,244,489
seq,1.11084,244,733
seq,1.110844,244,977
seq,1.110848,244,1221
seq,1.110853,244,1465
seq,1.11086,244,1709
seq,1.110864,244,1953
seq,1.110868,244,2197
ack,1.307753,0,245
ack,1.307767,0,489
ack,1.307771,0,733
ack,1.307775,0,977
seq,1.310362,244,2441
seq,1.310378,244,2685
seq,1.310382,244,2929
seq,1.310386,244,3173
seq,1.31039,244,3417
seq,1.310394,244,3661
seq,1.310397,244,3905
seq,1.310402,244,4149
ack,1.357833,0,1221
ack,1.357847,0,1465
ack,1.357852,0,1709
ack,1.357856,0,1953
ack,1.357863,0,2197
seq,1.360377,244,4393
seq,1.360391,244,4637
seq,1.360395,244,4881
seq,1.3604,244,5125
seq,1.360404,244,5369
seq,1.360407,244,5613
ack,1.407971,0,2441
seq,1.410466,244,5857
ack,1.508012,0,2685
ack,1.508024,0,2929
ack,1.508028,0,3173
ack,1.508032,0,3417
ack,1.508036,0,3661
seq,1.510541,244,6101
seq,1.510555,244,6345
seq,1.510559,244,6589
seq,1.510563,244,6833
seq,1.510567,244,7077
ack,1.558051,0,3905
ack,1.558063,0,4881
seq,1.560613,244,7321
seq,1.56063,244,7565
seq,1.560634,244,7809
seq,1.560638,244,8053
seq,1.560643,244,8297
ack,1.608196,0,6101
seq,1.610739,244,8541
seq,1.610755,244,8785
seq,1.610759,244,9029
seq,1.610763,244,9273
seq,1.610766,244,9517
seq,1.61077,244,9761
ack,1.708415,0,7321
seq,1.710905,244,10005
seq,1.710922,244,10249
seq,1.710926,244,10493
seq,1.71093,244,10737
ack,1.757497,0,8541
seq,1.759979,244,10981
seq,1.759995,244,11225
seq,1.759999,244,11469
seq,1.760004,244,11713
seq,1.760007,244,11957
seq,1.760011,244,12201
ack,1.807584,0,9761
seq,1.810096,244,12445
seq,1.810109,244,12689
seq,1.810114,244,12933
seq,1.810117,244,13177
seq,1.810123,244,13421
seq,1.810129,244,13665
ack,1.85767,0,10005
seq,1.86016,244,13909
ack,1.907651,0,11225
seq,1.910125,244,14153
seq,1.910139,244,14397
seq,1.910143,244,14641
seq,1.910146,244,14885
ack,1.957482,0,12445
seq,1.959981,244,15129
seq,1.959996,244,15373
seq,1.960001,244,15617
seq,1.960004,244,15861
seq,1.960008,244,16105
seq,1.960013,244,16349
ack,2.007597,0,13665
seq,2.010131,244,16593
seq,2.010145,244,16837
seq,2.010149,244,17081
seq,2.010153,244,17325
seq,2.010159,244,17569
seq,2.010168,244,17813
ack,2.057702,0,14153
seq,2.060206,244,18057
seq,2.060241,244,18301
ack,2.107609,0,15373
seq,2.11016,244,18545
seq,2.110178,244,18789
seq,2.110182,244,19033
seq,2.110186,244,19277
ack,2.157595,0,16593
seq,2.160092,244,19521
seq,2.160105,244,19765
seq,2.160109,244,20009
seq,2.160113,244,20253
seq,2.160116,244,20497
seq,2.16012,244,20741
ack,2.207484,0,17813
seq,2.209993,244,20985
seq,2.210007,244,21229
seq,2.210011,244,21473
seq,2.210015,244,21717
seq,2.210019,244,21961
seq,2.210023,244,22205
ack,2.257646,0,18545
seq,2.260195,244,22449
seq,2.260209,244,22693
ack,2.307662,0,19521
seq,2.310142,244,22937
seq,2.310159,244,23181
seq,2.310163,244,23425
seq,2.310167,244,23669
ack,2.357511,0,20741
seq,2.359971,244,23913
seq,2.359986,244,24157
seq,2.35999,244,24401
seq,2.359994,244,24645
seq,2.359998,244,24889
seq,2.360002,244,25133
ack,2.407618,0,21961
seq,2.410133,244,25377
seq,2.410146,244,25621
seq,2.41015,244,25865
seq,2.410154,244,26109
seq,2.410159,244,26353
seq,2.410166,244,26597
ack,2.457673,0,22937
seq,2.460141,244,26841
seq,2.460156,244,27085
seq,2.46016,244,27329
seq,2.460168,244,27573
ack,2.507563,0,24157
seq,2.510063,244,27817
seq,2.510081,244,28061
seq,2.510085,244,28305
seq,2.510089,244,28549
ack,2.55752,0,25377
seq,2.560048,244,28793
seq,2.560078,244,29037
seq,2.560083,244,29281
seq,2.560087,244,29525
seq,2.56009,244,29769
seq,2.560094,244,30013
ack,2.607515,0,26597
seq,2.610031,244,30257
seq,2.610044,244,30501
seq,2.610049,244,30745
seq,2.610053,244,30989
ack,2.657661,0,27817
seq,2.660159,244,31233
seq,2.660173,244,31477
seq,2.660177,244,31721
seq,2.660181,244,31965
seq,2.660185,244,32209
seq,2.660191,244,32453
ack,2.707732,0,28793
seq,2.710246,244,32697
seq,2.710265,244,32941
seq,2.710269,244,33185
seq,2.710273,244,33429
ack,2.757651,0,30013
seq,2.760144,244,33673
seq,2.76016,244,33917
seq,2.760164,244,34161
seq,2.760168,244,34405
seq,2.760172,244,34649
ack,2.807619,0,31233
seq,2.811991,244,34893
seq,2.812008,244,35137
seq,2.812013,244,35381
seq,2.812016,244,35625
seq,2.81202,244,35869
seq,2.812024,244,36113
ack,2.857704,0,32453
seq,2.860167,244,36357
seq,2.860181,244,36601
seq,2.860185,244,36845
seq,2.860189,244,37089
seq,2.860193,244,37333
seq,2.860197,244,37577
ack,2.907835,0,33673
seq,2.910333,244,37821
seq,2.91035,244,38065
seq,2.910355,244,38309
seq,2.910358,244,38553
ack,2.957722,0,34893
seq,2.960243,244,38797
seq,2.96026,244,39041
seq,2.960264,244,39285
seq,2.960268,244,39529
seq,2.960272,244,39773
seq,2.960276,244,40017
