_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"19:21:47.243279","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"19:21:47.246331","0.003052000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"19:21:47.430533","0.187254000",,"3","69","100.64.0.2",,"100.64.0.1",,,,
"19:21:47.433659","0.190380000",,"4","153","100.64.0.1",,"100.64.0.2",,,,
"19:21:47.618059","0.374780000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"19:21:47.620984","0.377705000",,"6","76",,,,,,,
"19:21:47.621125","0.377846000",,"7","101","100.64.0.1",,"100.64.0.2",,,,
"19:21:47.686113","0.442834000",,"8","76",,,,,,,
"19:21:47.806369","0.563090000",,"9","69","100.64.0.2",,"100.64.0.1",,,,
"19:21:47.809410","0.566131000",,"10","153","100.64.0.1",,"100.64.0.2",,,,
"19:21:47.942115","0.698836000",,"11","76",,,,,,,
"19:21:47.992458","0.749179000","0.000000000","12","60","100.64.0.2","51890","47.76.60.27","80","0","0","0"
"19:21:47.995181","0.751902000","0.002723000","13","60","47.76.60.27","80","100.64.0.2","51890","0","0","1"
"19:21:48.181051","0.937772000","0.188593000","14","52","100.64.0.2","51890","47.76.60.27","80","0","1","1"
"19:21:48.181080","0.937801000","0.188622000","15","100","100.64.0.2","51890","47.76.60.27","80","48","1","1"
"19:21:48.181084","0.937805000","0.188626000","16","100","100.64.0.2","51890","47.76.60.27","80","48","49","1"
"19:21:48.181088","0.937809000","0.188630000","17","78","100.64.0.2","51890","47.76.60.27","80","26","97","1"
"19:21:48.184022","0.940743000","0.191564000","18","52","47.76.60.27","80","100.64.0.2","51890","0","1","97"
"19:21:48.184038","0.940759000","0.191580000","19","52","47.76.60.27","80","100.64.0.2","51890","0","1","123"
"19:21:48.184041","0.940762000","0.191583000","20","296","47.76.60.27","80","100.64.0.2","51890","244","1","123"
"19:21:48.184044","0.940765000","0.191586000","21","296","47.76.60.27","80","100.64.0.2","51890","244","245","123"
"19:21:48.184047","0.940768000","0.191589000","22","296","47.76.60.27","80","100.64.0.2","51890","244","489","123"
"19:21:48.184050","0.940771000","0.191592000","23","296","47.76.60.27","80","100.64.0.2","51890","244","733","123"
"19:21:48.184053","0.940774000","0.191595000","24","296","47.76.60.27","80","100.64.0.2","51890","244","977","123"
"19:21:48.184057","0.940778000","0.191599000","25","296","47.76.60.27","80","100.64.0.2","51890","244","1221","123"
