_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"14:08:45.244673","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"14:08:45.247805","0.003132000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"14:08:45.350167","0.105494000",,"3","76",,,,,,,
"14:08:45.433587","0.188914000",,"4","69","100.64.0.2",,"100.64.0.1",,,,
"14:08:45.436740","0.192067000",,"5","153","100.64.0.1",,"100.64.0.2",,,,
"14:08:45.620523","0.375850000",,"6","69","100.64.0.2",,"100.64.0.1",,,,
"14:08:45.623831","0.379158000",,"7","101","100.64.0.1",,"100.64.0.2",,,,
"14:08:45.808530","0.563857000",,"8","69","100.64.0.2",,"100.64.0.1",,,,
"14:08:45.811835","0.567162000",,"9","153","100.64.0.1",,"100.64.0.2",,,,
"14:08:45.926147","0.681474000",,"10","76",,,,,,,
"14:08:45.957006","0.712333000",,"11","76",,,,,,,
"14:08:45.995151","0.750478000","0.000000000","12","60","100.64.0.2","60178","47.76.60.27","80","0","0","0"
"14:08:45.997937","0.753264000","0.002786000","13","60","47.76.60.27","80","100.64.0.2","60178","0","0","1"
"14:08:46.021004","0.776331000",,"14","76",,,,,,,
"14:08:46.182825","0.938152000","0.187674000","15","52","100.64.0.2","60178","47.76.60.27","80","0","1","1"
"14:08:46.182848","0.938175000","0.187697000","16","100","100.64.0.2","60178","47.76.60.27","80","48","1","1"
"14:08:46.182853","0.938180000","0.187702000","17","100","100.64.0.2","60178","47.76.60.27","80","48","49","1"
"14:08:46.182857","0.938184000","0.187706000","18","78","100.64.0.2","60178","47.76.60.27","80","26","97","1"
"14:08:46.185836","0.941163000","0.190685000","19","52","47.76.60.27","80","100.64.0.2","60178","0","1","97"
"14:08:46.185857","0.941184000","0.190706000","20","52","47.76.60.27","80","100.64.0.2","60178","0","1","123"
"14:08:46.185860","0.941187000","0.190709000","21","296","47.76.60.27","80","100.64.0.2","60178","244","1","123"
"14:08:46.185864","0.941191000","0.190713000","22","296","47.76.60.27","80","100.64.0.2","60178","244","245","123"
"14:08:46.185868","0.941195000","0.190717000","23","296","47.76.60.27","80","100.64.0.2","60178","244","489","123"
