_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"02:18:35.747440","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"02:18:35.750614","0.003174000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"02:18:35.768987","0.021547000",,"3","76",,,,,,,
"02:18:35.818118","0.070678000",,"4","76",,,,,,,
"02:18:35.935438","0.187998000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"02:18:35.938697","0.191257000",,"6","153","100.64.0.1",,"100.64.0.2",,,,
"02:18:36.037011","0.289571000",,"7","76",,,,,,,
"02:18:36.038163","0.290723000",,"8","76",,,,,,,
"02:18:36.121547","0.374107000",,"9","69","100.64.0.2",,"100.64.0.1",,,,
"02:18:36.124739","0.377299000",,"10","101","100.64.0.1",,"100.64.0.2",,,,
"02:18:36.372782","0.625342000",,"11","69","100.64.0.2",,"100.64.0.1",,,,
"02:18:36.375859","0.628419000",,"12","153","100.64.0.1",,"100.64.0.2",,,,
"02:18:36.559427","0.811987000","0.000000000","13","60","100.64.0.2","47106","47.76.60.27","80","0","0","0"
"02:18:36.562256","0.814816000","0.002829000","14","60","47.76.60.27","80","100.64.0.2","47106","0","0","1"
"02:18:36.746157","0.998717000","0.186730000","15","52","100.64.0.2","47106","47.76.60.27","80","0","1","1"
"02:18:36.746176","0.998736000","0.186749000","16","100","100.64.0.2","47106","47.76.60.27","80","48","1","1"
"02:18:36.747277","0.999837000","0.187850000","17","100","100.64.0.2","47106","47.76.60.27","80","48","49","1"
"02:18:36.747296","0.999856000","0.187869000","18","78","100.64.0.2","47106","47.76.60.27","80","26","97","1"
"02:18:36.748877","1.001437000","0.189450000","19","52","47.76.60.27","80","100.64.0.2","47106","0","1","49"
"02:18:36.749015","1.001575000","0.189588000","20","52","47.76.60.27","80","100.64.0.2","47106","0","1","97"
"02:18:36.749023","1.001583000","0.189596000","21","52","47.76.60.27","80","100.64.0.2","47106","0","1","123"
"02:18:36.749035","1.001595000","0.189608000","22","296","47.76.60.27","80","100.64.0.2","47106","244","1","123"
"02:18:36.749038","1.001598000","0.189611000","23","296","47.76.60.27","80","100.64.0.2","47106","244","245","123"
"02:18:36.749041","1.001601000","0.189614000","24","296","47.76.60.27","80","100.64.0.2","47106","244","489","123"
"02:18:36.749043","1.001603000","0.189616000","25","296","47.76.60.27","80","100.64.0.2","47106","244","733","123"
"02:18:36.749046","1.001606000","0.189619000","26","296","47.76.60.27","80","100.64.0.2","47106","244","977","123"
"02:18:36.750137","1.002697000","0.190710000","27","296","47.76.60.27","80","100.64.0.2","47106","244","1221","123"
"02:18:36.750150","1.002710000","0.190723000","28","296","47.76.60.27","80","100.64.0.2","47106","244","1465","123"
"02:18:36.750154","1.002714000","0.190727000","29","296","47.76.60.27","80","100.64.0.2","47106","244","1709","123"
"02:18:36.750157","1.002717000","0.190730000","30","296","47.76.60.27","80","100.64.0.2","47106","244","1953","123"
"02:18:36.751359","1.003919000","0.191932000","31","296","47.76.60.27","80","100.64.0.2","47106","244","2197","123"
"02:18:36.934564","1.187124000","0.375137000","32","52","100.64.0.2","47106","47.76.60.27","80","0","123","245"
"02:18:36.934581","1.187141000","0.375154000","33","52","100.64.0.2","47106","47.76.60.27","80","0","123","489"
"02:18:36.934588","1.187148000","0.375161000","34","52","100.64.0.2","47106","47.76.60.27","80","0","123","733"
"02:18:36.934594","1.187154000","0.375167000","35","52","100.64.0.2","47106","47.76.60.27","80","0","123","977"
"02:18:36.937352","1.189912000","0.377925000","36","296","47.76.60.27","80","100.64.0.2","47106","244","2441","123"
"02:18:36.937376","1.189936000","0.377949000","37","296","47.76.60.27","80","100.64.0.2","47106","244","2685","123"
"02:18:36.937379","1.189939000","0.377952000","38","296","47.76.60.27","80","100.64.0.2","47106","244","2929","123"
"02:18:36.937382","1.189942000","0.377955000","39","296","47.76.60.27","80","100.64.0.2","47106","244","3173","123"
"02:18:36.937385","1.189945000","0.377958000","40","296","47.76.60.27","80","100.64.0.2","47106","244","3417","123"
"02:18:36.937388","1.189948000","0.377961000","41","296","47.76.60.27","80","100.64.0.2","47106","244","3661","123"
"02:18:36.996726","1.249286000","0.437299000","42","52","100.64.0.2","47106","47.76.60.27","80","0","123","1221"
"02:18:36.996744","1.249304000","0.437317000","43","52","100.64.0.2","47106","47.76.60.27","80","0","123","1465"
"02:18:36.996757","1.249317000","0.437330000","44","52","100.64.0.2","47106","47.76.60.27","80","0","123","1709"
