_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"07:00:25.884993","0.000000000",,"1","76",,,,,,,
"07:00:25.972220","0.087227000",,"2","69","100.64.0.2",,"100.64.0.1",,,,
"07:00:25.975435","0.090442000",,"3","101","100.64.0.1",,"100.64.0.2",,,,
"07:00:26.159538","0.274545000",,"4","69","100.64.0.2",,"100.64.0.1",,,,
"07:00:26.162705","0.277712000",,"5","153","100.64.0.1",,"100.64.0.2",,,,
"07:00:26.182133","0.297140000",,"6","76",,,,,,,
"07:00:26.346989","0.461996000",,"7","69","100.64.0.2",,"100.64.0.1",,,,
"07:00:26.350195","0.465202000",,"8","101","100.64.0.1",,"100.64.0.2",,,,
"07:00:26.534130","0.649137000",,"9","69","100.64.0.2",,"100.64.0.1",,,,
"07:00:26.537347","0.652354000",,"10","153","100.64.0.1",,"100.64.0.2",,,,
"07:00:26.628990","0.743997000",,"11","76",,,,,,,
"07:00:26.694157","0.809164000",,"12","76",,,,,,,
"07:00:26.720988","0.835995000","0.000000000","13","60","100.64.0.2","57850","47.76.60.27","80","0","0","0"
"07:00:26.723782","0.838789000","0.002794000","14","60","47.76.60.27","80","100.64.0.2","57850","0","0","1"
"07:00:26.845638","0.960645000","0.124650000","15","52","100.64.0.2","57850","47.76.60.27","80","0","1","1"
"07:00:26.845659","0.960666000","0.124671000","16","100","100.64.0.2","57850","47.76.60.27","80","48","1","1"
"07:00:26.845663","0.960670000","0.124675000","17","100","100.64.0.2","57850","47.76.60.27","80","48","49","1"
"07:00:26.845666","0.960673000","0.124678000","18","78","100.64.0.2","57850","47.76.60.27","80","26","97","1"
"07:00:26.848711","0.963718000","0.127723000","19","52","47.76.60.27","80","100.64.0.2","57850","0","1","97"
"07:00:26.848739","0.963746000","0.127751000","20","52","47.76.60.27","80","100.64.0.2","57850","0","1","123"
"07:00:26.848744","0.963751000","0.127756000","21","296","47.76.60.27","80","100.64.0.2","57850","244","1","123"
"07:00:26.848748","0.963755000","0.127760000","22","296","47.76.60.27","80","100.64.0.2","57850","244","245","123"
"07:00:26.848752","0.963759000","0.127764000","23","296","47.76.60.27","80","100.64.0.2","57850","244","489","123"
"07:00:26.848756","0.963763000","0.127768000","24","296","47.76.60.27","80","100.64.0.2","57850","244","733","123"
"07:00:26.848760","0.963767000","0.127772000","25","296","47.76.60.27","80","100.64.0.2","57850","244","977","123"
"07:00:26.848764","0.963771000","0.127776000","26","296","47.76.60.27","80","100.64.0.2","57850","244","1221","123"
"07:00:26.848767","0.963774000","0.127779000","27","296","47.76.60.27","80","100.64.0.2","57850","244","1465","123"
"07:00:26.848771","0.963778000","0.127783000","28","296","47.76.60.27","80","100.64.0.2","57850","244","1709","123"
"07:00:26.848775","0.963782000","0.127787000","29","296","47.76.60.27","80","100.64.0.2","57850","244","1953","123"
"07:00:26.848779","0.963786000","0.127791000","30","296","47.76.60.27","80","100.64.0.2","57850","244","2197","123"
"07:00:26.970636","1.085643000","0.249648000","31","52","100.64.0.2","57850","47.76.60.27","80","0","123","245"
"07:00:26.970655","1.085662000","0.249667000","32","52","100.64.0.2","57850","47.76.60.27","80","0","123","489"
"07:00:26.970658","1.085665000","0.249670000","33","52","100.64.0.2","57850","47.76.60.27","80","0","123","733"
"07:00:26.970661","1.085668000","0.249673000","34","52","100.64.0.2","57850","47.76.60.27","80","0","123","977"
"07:00:26.973538","1.088545000","0.252550000","35","296","47.76.60.27","80","100.64.0.2","57850","244","2441","123"
"07:00:26.973558","1.088565000","0.252570000","36","296","47.76.60.27","80","100.64.0.2","57850","244","2685","123"
"07:00:26.973562","1.088569000","0.252574000","37","296","47.76.60.27","80","100.64.0.2","57850","244","2929","123"
"07:00:26.973565","1.088572000","0.252577000","38","296","47.76.60.27","80","100.64.0.2","57850","244","3173","123"
