_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"21:21:06.518692","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"21:21:06.521951","0.003259000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"21:21:06.566114","0.047422000",,"3","76",,,,,,,
"21:21:06.660997","0.142305000",,"4","76",,,,,,,
"21:21:06.706487","0.187795000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"21:21:06.709639","0.190947000",,"6","153","100.64.0.1",,"100.64.0.2",,,,
"21:21:06.893751","0.375059000",,"7","69","100.64.0.2",,"100.64.0.1",,,,
"21:21:06.896997","0.378305000",,"8","101","100.64.0.1",,"100.64.0.2",,,,
"21:21:07.046141","0.527449000",,"9","76",,,,,,,
"21:21:07.081822","0.563130000",,"10","69","100.64.0.2",,"100.64.0.1",,,,
"21:21:07.084936","0.566244000",,"11","153","100.64.0.1",,"100.64.0.2",,,,
"21:21:07.267590","0.748898000","0.000000000","12","60","100.64.0.2","48726","47.76.60.27","80","0","0","0"
"21:21:07.270465","0.751773000","0.002875000","13","60","47.76.60.27","80","100.64.0.2","48726","0","0","1"
"21:21:07.301003","0.782311000",,"14","76",,,,,,,
"21:21:07.455398","0.936706000","0.187808000","15","52","100.64.0.2","48726","47.76.60.27","80","0","1","1"
"21:21:07.455419","0.936727000","0.187829000","16","100","100.64.0.2","48726","47.76.60.27","80","48","1","1"
"21:21:07.455423","0.936731000","0.187833000","17","100","100.64.0.2","48726","47.76.60.27","80","48","49","1"
"21:21:07.455426","0.936734000","0.187836000","18","78","100.64.0.2","48726","47.76.60.27","80","26","97","1"
"21:21:07.458323","0.939631000","0.190733000","19","52","47.76.60.27","80","100.64.0.2","48726","0","1","97"
"21:21:07.458339","0.939647000","0.190749000","20","52","47.76.60.27","80","100.64.0.2","48726","0","1","123"
"21:21:07.458342","0.939650000","0.190752000","21","296","47.76.60.27","80","100.64.0.2","48726","244","1","123"
"21:21:07.458345","0.939653000","0.190755000","22","296","47.76.60.27","80","100.64.0.2","48726","244","245","123"
"21:21:07.458348","0.939656000","0.190758000","23","296","47.76.60.27","80","100.64.0.2","48726","244","489","123"
"21:21:07.458351","0.939659000","0.190761000","24","296","47.76.60.27","80","100.64.0.2","48726","244","733","123"
"21:21:07.458354","0.939662000","0.190764000","25","296","47.76.60.27","80","100.64.0.2","48726","244","977","123"
"21:21:07.458357","0.939665000","0.190767000","26","296","47.76.60.27","80","100.64.0.2","48726","244","1221","123"
"21:21:07.458360","0.939668000","0.190770000","27","296","47.76.60.27","80","100.64.0.2","48726","244","1465","123"
"21:21:07.458363","0.939671000","0.190773000","28","296","47.76.60.27","80","100.64.0.2","48726","244","1709","123"
"21:21:07.458366","0.939674000","0.190776000","29","296","47.76.60.27","80","100.64.0.2","48726","244","1953","123"
