_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"23:54:56.802540","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"23:54:56.805570","0.003030000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"23:54:56.990230","0.187690000",,"3","69","100.64.0.2",,"100.64.0.1",,,,
"23:54:56.993284","0.190744000",,"4","153","100.64.0.1",,"100.64.0.2",,,,
"23:54:57.177635","0.375095000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"23:54:57.180750","0.378210000",,"6","101","100.64.0.1",,"100.64.0.2",,,,
"23:54:57.318099","0.515559000",,"7","76",,,,,,,
"23:54:57.365209","0.562669000",,"8","69","100.64.0.2",,"100.64.0.1",,,,
"23:54:57.368323","0.565783000",,"9","153","100.64.0.1",,"100.64.0.2",,,,
"23:54:57.508997","0.706457000",,"10","76",,,,,,,
"23:54:57.510160","0.707620000",,"11","76",,,,,,,
"23:54:57.552034","0.749494000","0.000000000","12","60","100.64.0.2","50308","47.76.60.27","80","0","0","0"
"23:54:57.554790","0.752250000","0.002756000","13","60","47.76.60.27","80","100.64.0.2","50308","0","0","1"
"23:54:57.739706","0.937166000","0.187672000","14","52","100.64.0.2","50308","47.76.60.27","80","0","1","1"
"23:54:57.739725","0.937185000","0.187691000","15","100","100.64.0.2","50308","47.76.60.27","80","48","1","1"
"23:54:57.739729","0.937189000","0.187695000","16","100","100.64.0.2","50308","47.76.60.27","80","48","49","1"
"23:54:57.739732","0.937192000","0.187698000","17","78","100.64.0.2","50308","47.76.60.27","80","26","97","1"
"23:54:57.742651","0.940111000","0.190617000","18","52","47.76.60.27","80","100.64.0.2","50308","0","1","97"
"23:54:57.742676","0.940136000","0.190642000","19","52","47.76.60.27","80","100.64.0.2","50308","0","1","123"
"23:54:57.742680","0.940140000","0.190646000","20","296","47.76.60.27","80","100.64.0.2","50308","244","1","123"
"23:54:57.742683","0.940143000","0.190649000","21","296","47.76.60.27","80","100.64.0.2","50308","244","245","123"
"23:54:57.742686","0.940146000","0.190652000","22","296","47.76.60.27","80","100.64.0.2","50308","244","489","123"
"23:54:57.742689","0.940149000","0.190655000","23","296","47.76.60.27","80","100.64.0.2","50308","244","733","123"
"23:54:57.742692","0.940152000","0.190658000","24","296","47.76.60.27","80","100.64.0.2","50308","244","977","123"
"23:54:57.742694","0.940154000","0.190660000","25","296","47.76.60.27","80","100.64.0.2","50308","244","1221","123"
"23:54:57.742697","0.940157000","0.190663000","26","296","47.76.60.27","80","100.64.0.2","50308","244","1465","123"
"23:54:57.742700","0.940160000","0.190666000","27","296","47.76.60.27","80","100.64.0.2","50308","244","1709","123"
"23:54:57.742704","0.940164000","0.190670000","28","296","47.76.60.27","80","100.64.0.2","50308","244","1953","123"
"23:54:57.742708","0.940168000","0.190674000","29","296","47.76.60.27","80","100.64.0.2","50308","244","2197","123"
"23:54:57.926606","1.124066000","0.374572000","30","52","100.64.0.2","50308","47.76.60.27","80","0","123","245"
"23:54:57.926625","1.124085000","0.374591000","31","52","100.64.0.2","50308","47.76.60.27","80","0","123","489"
"23:54:57.926629","1.124089000","0.374595000","32","52","100.64.0.2","50308","47.76.60.27","80","0","123","733"
"23:54:57.926632","1.124092000","0.374598000","33","52","100.64.0.2","50308","47.76.60.27","80","0","123","977"
"23:54:57.929384","1.126844000","0.377350000","34","296","47.76.60.27","80","100.64.0.2","50308","244","2441","123"
"23:54:57.929402","1.126862000","0.377368000","35","296","47.76.60.27","80","100.64.0.2","50308","244","2685","123"
"23:54:57.929405","1.126865000","0.377371000","36","296","47.76.60.27","80","100.64.0.2","50308","244","2929","123"
"23:54:57.929409","1.126869000","0.377375000","37","296","47.76.60.27","80","100.64.0.2","50308","244","3173","123"
"23:54:57.989764","1.187224000","0.437730000","38","52","100.64.0.2","50308","47.76.60.27","80","0","123","1221"
"23:54:57.989778","1.187238000","0.437744000","39","52","100.64.0.2","50308","47.76.60.27","80","0","123","1465"
"23:54:57.989781","1.187241000","0.437747000","40","52","100.64.0.2","50308","47.76.60.27","80","0","123","1709"
"23:54:57.989785","1.187245000","0.437751000","41","52","100.64.0.2","50308","47.76.60.27","80","0","123","1953"
"23:54:57.989788","1.187248000","0.437754000","42","52","100.64.0.2","50308","47.76.60.27","80","0","123","2197"
"23:54:57.992526","1.189986000","0.440492000","43","296","47.76.60.27","80","100.64.0.2","50308","244","3417","123"
"23:54:57.992539","1.189999000","0.440505000","44","296","47.76.60.27","80","100.64.0.2","50308","244","3661","123"
"23:54:57.992542","1.190002000","0.440508000","45","296","47.76.60.27","80","100.64.0.2","50308","244","3905","123"
"23:54:57.992545","1.190005000","0.440511000","46","296","47.76.60.27","80","100.64.0.2","50308","244","4149","123"
"23:54:57.992548","1.190008000","0.440514000","47","296","47.76.60.27","80","100.64.0.2","50308","244","4393","123"
"23:54:57.992551","1.190011000","0.440517000","48","296","47.76.60.27","80","100.64.0.2","50308","244","4637","123"
"23:54:58.051919","1.249379000","0.499885000","49","52","100.64.0.2","50308","47.76.60.27","80","0","123","2441"
"23:54:58.054640","1.252100000","0.502606000","50","296","47.76.60.27","80","100.64.0.2","50308","244","4881","123"
"23:54:58.115155","1.312615000","0.563121000","51","52","100.64.0.2","50308","47.76.60.27","80","0","123","2685"
"23:54:58.115172","1.312632000","0.563138000","52","52","100.64.0.2","50308","47.76.60.27","80","0","123","2929"
"23:54:58.115175","1.312635000","0.563141000","53","52","100.64.0.2","50308","47.76.60.27","80","0","123","3173"
"23:54:58.115178","1.312638000","0.563144000","54","52","100.64.0.2","50308","47.76.60.27","80","0","123","3417"
"23:54:58.117875","1.315335000","0.565841000","55","296","47.76.60.27","80","100.64.0.2","50308","244","5125","123"
"23:54:58.117893","1.315353000","0.565859000","56","296","47.76.60.27","80","100.64.0.2","50308","244","5369","123"
"23:54:58.117897","1.315357000","0.565863000","57","296","47.76.60.27","80","100.64.0.2","50308","244","5613","123"
"23:54:58.117901","1.315361000","0.565867000","58","296","47.76.60.27","80","100.64.0.2","50308","244","5857","123"
"23:54:58.117904","1.315364000","0.565870000","59","296","47.76.60.27","80","100.64.0.2","50308","244","6101","123"
"23:54:58.177267","1.374727000","0.625233000","60","52","100.64.0.2","50308","47.76.60.27","80","0","123","3661"
"23:54:58.177288","1.374748000","0.625254000","61","52","100.64.0.2","50308","47.76.60.27","80","0","123","3905"
"23:54:58.177292","1.374752000","0.625258000","62","52","100.64.0.2","50308","47.76.60.27","80","0","123","4149"
"23:54:58.177296","1.374756000","0.625262000","63","52","100.64.0.2","50308","47.76.60.27","80","0","123","4393"
"23:54:58.177300","1.374760000","0.625266000","64","52","100.64.0.2","50308","47.76.60.27","80","0","123","4637"
"23:54:58.180048","1.377508000","0.628014000","65","296","47.76.60.27","80","100.64.0.2","50308","244","6345","123"
"23:54:58.180066","1.377526000","0.628032000","66","296","47.76.60.27","80","100.64.0.2","50308","244","6589","123"
"23:54:58.180069","1.377529000","0.628035000","67","296","47.76.60.27","80","100.64.0.2","50308","244","6833","123"
"23:54:58.180072","1.377532000","0.628038000","68","296","47.76.60.27","80","100.64.0.2","50308","244","7077","123"
"23:54:58.180076","1.377536000","0.628042000","69","296","47.76.60.27","80","100.64.0.2","50308","244","7321","123"
"23:54:58.239413","1.436873000","0.687379000","70","52","100.64.0.2","50308","47.76.60.27","80","0","123","4881"
"23:54:58.239431","1.436891000","0.687397000","71","52","100.64.0.2","50308","47.76.60.27","80","0","123","5125"
"23:54:58.242116","1.439576000","0.690082000","72","296","47.76.60.27","80","100.64.0.2","50308","244","7565","123"
