_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"16:34:35.844504","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"16:34:35.847720","0.003216000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"16:34:35.908990","0.064486000",,"3","76",,,,,,,
"16:34:36.032915","0.188411000",,"4","69","100.64.0.2",,"100.64.0.1",,,,
"16:34:36.036135","0.191631000",,"5","153","100.64.0.1",,"100.64.0.2",,,,
"16:34:36.070135","0.225631000",,"6","76",,,,,,,
"16:34:36.133006","0.288502000",,"7","76",,,,,,,
"16:34:36.219312","0.374808000",,"8","69","100.64.0.2",,"100.64.0.1",,,,
"16:34:36.222762","0.378258000",,"9","101","100.64.0.1",,"100.64.0.2",,,,
"16:34:36.407607","0.563103000",,"10","69","100.64.0.2",,"100.64.0.1",,,,
"16:34:36.410696","0.566192000",,"11","153","100.64.0.1",,"100.64.0.2",,,,
"16:34:36.594315","0.749811000","0.000000000","12","60","100.64.0.2","42216","47.76.60.27","80","0","0","0"
"16:34:36.597111","0.752607000","0.002796000","13","60","47.76.60.27","80","100.64.0.2","42216","0","0","1"
"16:34:36.781964","0.937460000","0.187649000","14","52","100.64.0.2","42216","47.76.60.27","80","0","1","1"
"16:34:36.781981","0.937477000","0.187666000","15","100","100.64.0.2","42216","47.76.60.27","80","48","1","1"
"16:34:36.781986","0.937482000","0.187671000","16","100","100.64.0.2","42216","47.76.60.27","80","48","49","1"
"16:34:36.781989","0.937485000","0.187674000","17","78","100.64.0.2","42216","47.76.60.27","80","26","97","1"
"16:34:36.785016","0.940512000","0.190701000","18","52","47.76.60.27","80","100.64.0.2","42216","0","1","97"
"16:34:36.785040","0.940536000","0.190725000","19","52","47.76.60.27","80","100.64.0.2","42216","0","1","123"
"16:34:36.785046","0.940542000","0.190731000","20","296","47.76.60.27","80","100.64.0.2","42216","244","1","123"
"16:34:36.785051","0.940547000","0.190736000","21","296","47.76.60.27","80","100.64.0.2","42216","244","245","123"
"16:34:36.785054","0.940550000","0.190739000","22","296","47.76.60.27","80","100.64.0.2","42216","244","489","123"
"16:34:36.785058","0.940554000","0.190743000","23","296","47.76.60.27","80","100.64.0.2","42216","244","733","123"
"16:34:36.785061","0.940557000","0.190746000","24","296","47.76.60.27","80","100.64.0.2","42216","244","977","123"
"16:34:36.785065","0.940561000","0.190750000","25","296","47.76.60.27","80","100.64.0.2","42216","244","1221","123"
"16:34:36.785067","0.940563000","0.190752000","26","296","47.76.60.27","80","100.64.0.2","42216","244","1465","123"
"16:34:36.785071","0.940567000","0.190756000","27","296","47.76.60.27","80","100.64.0.2","42216","244","1709","123"
"16:34:36.785074","0.940570000","0.190759000","28","296","47.76.60.27","80","100.64.0.2","42216","244","1953","123"
"16:34:36.786207","0.941703000","0.191892000","29","296","47.76.60.27","80","100.64.0.2","42216","244","2197","123"
"16:34:36.969112","1.124608000","0.374797000","30","52","100.64.0.2","42216","47.76.60.27","80","0","123","245"
"16:34:36.969128","1.124624000","0.374813000","31","52","100.64.0.2","42216","47.76.60.27","80","0","123","489"
"16:34:36.969132","1.124628000","0.374817000","32","52","100.64.0.2","42216","47.76.60.27","80","0","123","733"
"16:34:36.969135","1.124631000","0.374820000","33","52","100.64.0.2","42216","47.76.60.27","80","0","123","977"
"16:34:36.971934","1.127430000","0.377619000","34","296","47.76.60.27","80","100.64.0.2","42216","244","2441","123"
"16:34:36.971953","1.127449000","0.377638000","35","296","47.76.60.27","80","100.64.0.2","42216","244","2685","123"
"16:34:36.971956","1.127452000","0.377641000","36","296","47.76.60.27","80","100.64.0.2","42216","244","2929","123"
"16:34:36.971961","1.127457000","0.377646000","37","296","47.76.60.27","80","100.64.0.2","42216","244","3173","123"
"16:34:36.971964","1.127460000","0.377649000","38","296","47.76.60.27","80","100.64.0.2","42216","244","3417","123"
"16:34:36.971967","1.127463000","0.377652000","39","296","47.76.60.27","80","100.64.0.2","42216","244","3661","123"
