_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"04:40:43.464995","0.000000000",,"1","76",,,,,,,
"04:40:43.562660","0.097665000",,"2","69","100.64.0.2",,"100.64.0.1",,,,
"04:40:43.565777","0.100782000",,"3","101","100.64.0.1",,"100.64.0.2",,,,
"04:40:43.750135","0.285140000",,"4","76",,,,,,,
"04:40:43.750167","0.285172000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"04:40:43.753324","0.288329000",,"6","153","100.64.0.1",,"100.64.0.2",,,,
"04:40:43.937490","0.472495000",,"7","69","100.64.0.2",,"100.64.0.1",,,,
"04:40:43.940617","0.475622000",,"8","101","100.64.0.1",,"100.64.0.2",,,,
"04:40:43.940979","0.475984000",,"9","76",,,,,,,
"04:40:44.006216","0.541221000",,"10","76",,,,,,,
"04:40:44.125273","0.660278000",,"11","69","100.64.0.2",,"100.64.0.1",,,,
"04:40:44.128483","0.663488000",,"12","153","100.64.0.1",,"100.64.0.2",,,,
"04:40:44.311970","0.846975000","0.000000000","13","60","100.64.0.2","33968","47.76.60.27","80","0","0","0"
"04:40:44.314950","0.849955000","0.002980000","14","60","47.76.60.27","80","100.64.0.2","33968","0","0","1"
"04:40:44.436916","0.971921000","0.124946000","15","52","100.64.0.2","33968","47.76.60.27","80","0","1","1"
"04:40:44.436940","0.971945000","0.124970000","16","100","100.64.0.2","33968","47.76.60.27","80","48","1","1"
"04:40:44.436945","0.971950000","0.124975000","17","100","100.64.0.2","33968","47.76.60.27","80","48","49","1"
"04:40:44.436949","0.971954000","0.124979000","18","78","100.64.0.2","33968","47.76.60.27","80","26","97","1"
"04:40:44.438567","0.973572000","0.126597000","19","52","47.76.60.27","80","100.64.0.2","33968","0","1","49"
"04:40:44.439883","0.974888000","0.127913000","20","52","47.76.60.27","80","100.64.0.2","33968","0","1","97"
"04:40:44.439901","0.974906000","0.127931000","21","52","47.76.60.27","80","100.64.0.2","33968","0","1","123"
"04:40:44.439906","0.974911000","0.127936000","22","296","47.76.60.27","80","100.64.0.2","33968","244","1","123"
"04:40:44.439910","0.974915000","0.127940000","23","296","47.76.60.27","80","100.64.0.2","33968","244","245","123"
"04:40:44.439914","0.974919000","0.127944000","24","296","47.76.60.27","80","100.64.0.2","33968","244","489","123"
"04:40:44.439918","0.974923000","0.127948000","25","296","47.76.60.27","80","100.64.0.2","33968","244","733","123"
"04:40:44.439922","0.974927000","0.127952000","26","296","47.76.60.27","80","100.64.0.2","33968","244","977","123"
"04:40:44.439926","0.974931000","0.127956000","27","296","47.76.60.27","80","100.64.0.2","33968","244","1221","123"
"04:40:44.439931","0.974936000","0.127961000","28","296","47.76.60.27","80","100.64.0.2","33968","244","1465","123"
"04:40:44.439935","0.974940000","0.127965000","29","296","47.76.60.27","80","100.64.0.2","33968","244","1709","123"
"04:40:44.439939","0.974944000","0.127969000","30","296","47.76.60.27","80","100.64.0.2","33968","244","1953","123"
"04:40:44.439943","0.974948000","0.127973000","31","296","47.76.60.27","80","100.64.0.2","33968","244","2197","123"
"04:40:44.561806","1.096811000","0.249836000","32","52","100.64.0.2","33968","47.76.60.27","80","0","123","245"
"04:40:44.561827","1.096832000","0.249857000","33","52","100.64.0.2","33968","47.76.60.27","80","0","123","489"
"04:40:44.561831","1.096836000","0.249861000","34","52","100.64.0.2","33968","47.76.60.27","80","0","123","733"
"04:40:44.561835","1.096840000","0.249865000","35","52","100.64.0.2","33968","47.76.60.27","80","0","123","977"
"04:40:44.564634","1.099639000","0.252664000","36","296","47.76.60.27","80","100.64.0.2","33968","244","2441","123"
"04:40:44.564661","1.099666000","0.252691000","37","296","47.76.60.27","80","100.64.0.2","33968","244","2685","123"
"04:40:44.564665","1.099670000","0.252695000","38","296","47.76.60.27","80","100.64.0.2","33968","244","2929","123"
"04:40:44.564669","1.099674000","0.252699000","39","296","47.76.60.27","80","100.64.0.2","33968","244","3173","123"
"04:40:44.564673","1.099678000","0.252703000","40","296","47.76.60.27","80","100.64.0.2","33968","244","3417","123"
"04:40:44.564678","1.099683000","0.252708000","41","296","47.76.60.27","80","100.64.0.2","33968","244","3661","123"
"04:40:44.564681","1.099686000","0.252711000","42","296","47.76.60.27","80","100.64.0.2","33968","244","3905","123"
"04:40:44.565838","1.100843000","0.253868000","43","296","47.76.60.27","80","100.64.0.2","33968","244","4149","123"
"04:40:44.624979","1.159984000","0.313009000","44","52","100.64.0.2","33968","47.76.60.27","80","0","123","1221"
"04:40:44.625002","1.160007000","0.313032000","45","52","100.64.0.2","33968","47.76.60.27","80","0","123","1465"
"04:40:44.625006","1.160011000","0.313036000","46","52","100.64.0.2","33968","47.76.60.27","80","0","123","1709"
"04:40:44.625009","1.160014000","0.313039000","47","52","100.64.0.2","33968","47.76.60.27","80","0","123","1953"
"04:40:44.625012","1.160017000","0.313042000","48","52","100.64.0.2","33968","47.76.60.27","80","0","123","2197"
"04:40:44.627811","1.162816000","0.315841000","49","296","47.76.60.27","80","100.64.0.2","33968","244","4393","123"
"04:40:44.627829","1.162834000","0.315859000","50","296","47.76.60.27","80","100.64.0.2","33968","244","4637","123"
"04:40:44.627833","1.162838000","0.315863000","51","296","47.76.60.27","80","100.64.0.2","33968","244","4881","123"
"04:40:44.627836","1.162841000","0.315866000","52","296","47.76.60.27","80","100.64.0.2","33968","244","5125","123"
"04:40:44.627839","1.162844000","0.315869000","53","296","47.76.60.27","80","100.64.0.2","33968","244","5369","123"
"04:40:44.686611","1.221616000","0.374641000","54","52","100.64.0.2","33968","47.76.60.27","80","0","123","2441"
"04:40:44.686628","1.221633000","0.374658000","55","52","100.64.0.2","33968","47.76.60.27","80","0","123","2685"
"04:40:44.686631","1.221636000","0.374661000","56","52","100.64.0.2","33968","47.76.60.27","80","0","123","2929"
"04:40:44.686634","1.221639000","0.374664000","57","52","100.64.0.2","33968","47.76.60.27","80","0","123","3173"
"04:40:44.686637","1.221642000","0.374667000","58","52","100.64.0.2","33968","47.76.60.27","80","0","123","3417"
"04:40:44.689427","1.224432000","0.377457000","59","296","47.76.60.27","80","100.64.0.2","33968","244","5613","123"
"04:40:44.689445","1.224450000","0.377475000","60","296","47.76.60.27","80","100.64.0.2","33968","244","5857","123"
"04:40:44.689449","1.224454000","0.377479000","61","296","47.76.60.27","80","100.64.0.2","33968","244","6101","123"
"04:40:44.689452","1.224457000","0.377482000","62","296","47.76.60.27","80","100.64.0.2","33968","244","6345","123"
"04:40:44.689455","1.224460000","0.377485000","63","296","47.76.60.27","80","100.64.0.2","33968","244","6589","123"
"04:40:44.749596","1.284601000","0.437626000","64","52","100.64.0.2","33968","47.76.60.27","80","0","123","3661"
"04:40:44.749616","1.284621000","0.437646000","65","52","100.64.0.2","33968","47.76.60.27","80","0","123","3905"
"04:40:44.749619","1.284624000","0.437649000","66","52","100.64.0.2","33968","47.76.60.27","80","0","123","4149"
"04:40:44.749622","1.284627000","0.437652000","67","52","100.64.0.2","33968","47.76.60.27","80","0","123","4393"
"04:40:44.749625","1.284630000","0.437655000","68","52","100.64.0.2","33968","47.76.60.27","80","0","123","4637"
