_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"19:19:20.087232","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"19:19:20.090316","0.003084000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"19:19:20.274638","0.187406000",,"3","69","100.64.0.2",,"100.64.0.1",,,,
"19:19:20.277691","0.190459000",,"4","153","100.64.0.1",,"100.64.0.2",,,,
"19:19:20.356979","0.269747000",,"5","76",,,,,,,
"19:19:20.461908","0.374676000",,"6","69","100.64.0.2",,"100.64.0.1",,,,
"19:19:20.465062","0.377830000",,"7","101","100.64.0.1",,"100.64.0.2",,,,
"19:19:20.646127","0.558895000",,"8","76",,,,,,,
"19:19:20.649610","0.562378000",,"9","69","100.64.0.2",,"100.64.0.1",,,,
"19:19:20.652680","0.565448000",,"10","153","100.64.0.1",,"100.64.0.2",,,,
"19:19:20.835547","0.748315000","0.000000000","11","60","100.64.0.2","53276","47.76.60.27","80","0","0","0"
"19:19:20.838299","0.751067000","0.002752000","12","60","47.76.60.27","80","100.64.0.2","53276","0","0","1"
"19:19:20.868991","0.781759000",,"13","76",,,,,,,
"19:19:21.024212","0.936980000","0.188665000","14","52","100.64.0.2","53276","47.76.60.27","80","0","1","1"
"19:19:21.024234","0.937002000","0.188687000","15","100","100.64.0.2","53276","47.76.60.27","80","48","1","1"
"19:19:21.024239","0.937007000","0.188692000","16","100","100.64.0.2","53276","47.76.60.27","80","48","49","1"
"19:19:21.024243","0.937011000","0.188696000","17","78","100.64.0.2","53276","47.76.60.27","80","26","97","1"
"19:19:21.026008","0.938776000","0.190461000","18","52","47.76.60.27","80","100.64.0.2","53276","0","1","97"
"19:19:21.026029","0.938797000","0.190482000","19","52","47.76.60.27","80","100.64.0.2","53276","0","1","123"
"19:19:21.026033","0.938801000","0.190486000","20","296","47.76.60.27","80","100.64.0.2","53276","244","1","123"
"19:19:21.026037","0.938805000","0.190490000","21","296","47.76.60.27","80","100.64.0.2","53276","244","245","123"
"19:19:21.027235","0.940003000","0.191688000","22","296","47.76.60.27","80","100.64.0.2","53276","244","489","123"
"19:19:21.027256","0.940024000","0.191709000","23","296","47.76.60.27","80","100.64.0.2","53276","244","733","123"
"19:19:21.027260","0.940028000","0.191713000","24","296","47.76.60.27","80","100.64.0.2","53276","244","977","123"
"19:19:21.027263","0.940031000","0.191716000","25","296","47.76.60.27","80","100.64.0.2","53276","244","1221","123"
"19:19:21.027267","0.940035000","0.191720000","26","296","47.76.60.27","80","100.64.0.2","53276","244","1465","123"
"19:19:21.027270","0.940038000","0.191723000","27","296","47.76.60.27","80","100.64.0.2","53276","244","1709","123"
"19:19:21.027273","0.940041000","0.191726000","28","296","47.76.60.27","80","100.64.0.2","53276","244","1953","123"
"19:19:21.027277","0.940045000","0.191730000","29","296","47.76.60.27","80","100.64.0.2","53276","244","2197","123"
"19:19:21.211241","1.124009000","0.375694000","30","52","100.64.0.2","53276","47.76.60.27","80","0","123","245"
"19:19:21.211255","1.124023000","0.375708000","31","52","100.64.0.2","53276","47.76.60.27","80","0","123","489"
"19:19:21.211258","1.124026000","0.375711000","32","52","100.64.0.2","53276","47.76.60.27","80","0","123","733"
"19:19:21.211261","1.124029000","0.375714000","33","52","100.64.0.2","53276","47.76.60.27","80","0","123","977"
"19:19:21.213967","1.126735000","0.378420000","34","296","47.76.60.27","80","100.64.0.2","53276","244","2441","123"
"19:19:21.217263","1.130031000","0.381716000","35","296","47.76.60.27","80","100.64.0.2","53276","244","2685","123"
"19:19:21.223895","1.136663000","0.388348000","36","296","47.76.60.27","80","100.64.0.2","53276","244","2929","123"
"19:19:21.230417","1.143185000","0.394870000","37","296","47.76.60.27","80","100.64.0.2","53276","244","3173","123"
"19:19:21.237061","1.149829000","0.401514000","38","296","47.76.60.27","80","100.64.0.2","53276","244","3417","123"
"19:19:21.243691","1.156459000","0.408144000","39","296","47.76.60.27","80","100.64.0.2","53276","244","3661","123"
"19:19:21.250321","1.163089000","0.414774000","40","296","47.76.60.27","80","100.64.0.2","53276","244","3905","123"
"19:19:21.256919","1.169687000","0.421372000","41","296","47.76.60.27","80","100.64.0.2","53276","244","4149","123"
"19:19:21.274248","1.187016000","0.438701000","42","52","100.64.0.2","53276","47.76.60.27","80","0","123","1221"
"19:19:21.274261","1.187029000","0.438714000","43","52","100.64.0.2","53276","47.76.60.27","80","0","123","1465"
