_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"04:37:25.486237","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"04:37:25.489291","0.003054000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"04:37:25.638134","0.151897000",,"3","76",,,,,,,
"04:37:25.674033","0.187796000",,"4","69","100.64.0.2",,"100.64.0.1",,,,
"04:37:25.677105","0.190868000",,"5","153","100.64.0.1",,"100.64.0.2",,,,
"04:37:25.860059","0.373822000",,"6","69","100.64.0.2",,"100.64.0.1",,,,
"04:37:25.863193","0.376956000",,"7","101","100.64.0.1",,"100.64.0.2",,,,
"04:37:25.894142","0.407905000",,"8","76",,,,,,,
"04:37:25.956983","0.470746000",,"9","76",,,,,,,
"04:37:26.047900","0.561663000",,"10","69","100.64.0.2",,"100.64.0.1",,,,
"04:37:26.050902","0.564665000",,"11","153","100.64.0.1",,"100.64.0.2",,,,
"04:37:26.234924","0.748687000","0.000000000","12","60","100.64.0.2","39812","47.76.60.27","80","0","0","0"
"04:37:26.237746","0.751509000","0.002822000","13","60","47.76.60.27","80","100.64.0.2","39812","0","0","1"
"04:37:26.308990","0.822753000",,"14","76",,,,,,,
"04:37:26.422680","0.936443000","0.187756000","15","52","100.64.0.2","39812","47.76.60.27","80","0","1","1"
"04:37:26.422704","0.936467000","0.187780000","16","100","100.64.0.2","39812","47.76.60.27","80","48","1","1"
"04:37:26.422709","0.936472000","0.187785000","17","100","100.64.0.2","39812","47.76.60.27","80","48","49","1"
"04:37:26.422713","0.936476000","0.187789000","18","78","100.64.0.2","39812","47.76.60.27","80","26","97","1"
"04:37:26.425677","0.939440000","0.190753000","19","52","47.76.60.27","80","100.64.0.2","39812","0","1","97"
"04:37:26.425702","0.939465000","0.190778000","20","52","47.76.60.27","80","100.64.0.2","39812","0","1","123"
"04:37:26.425706","0.939469000","0.190782000","21","296","47.76.60.27","80","100.64.0.2","39812","244","1","123"
"04:37:26.425710","0.939473000","0.190786000","22","296","47.76.60.27","80","100.64.0.2","39812","244","245","123"
"04:37:26.425712","0.939475000","0.190788000","23","296","47.76.60.27","80","100.64.0.2","39812","244","489","123"
