_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"14:06:38.802141","0.000000000",,"1","76",,,,,,,
"14:06:38.855950","0.053809000",,"2","69","100.64.0.2",,"100.64.0.1",,,,
"14:06:38.859211","0.057070000",,"3","101","100.64.0.1",,"100.64.0.2",,,,
"14:06:38.981018","0.178877000",,"4","76",,,,,,,
"14:06:39.043927","0.241786000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"14:06:39.044983","0.242842000",,"6","76",,,,,,,
"14:06:39.047097","0.244956000",,"7","153","100.64.0.1",,"100.64.0.2",,,,
"14:06:39.230684","0.428543000",,"8","69","100.64.0.2",,"100.64.0.1",,,,
"14:06:39.233878","0.431737000",,"9","101","100.64.0.1",,"100.64.0.2",,,,
"14:06:39.418470","0.616329000",,"10","69","100.64.0.2",,"100.64.0.1",,,,
"14:06:39.421685","0.619544000",,"11","153","100.64.0.1",,"100.64.0.2",,,,
"14:06:39.526124","0.723983000",,"12","76",,,,,,,
"14:06:39.605226","0.803085000","0.000000000","13","60","100.64.0.2","41984","47.76.60.27","80","0","0","0"
"14:06:39.608039","0.805898000","0.002813000","14","60","47.76.60.27","80","100.64.0.2","41984","0","0","1"
"14:06:39.793062","0.990921000","0.187836000","15","52","100.64.0.2","41984","47.76.60.27","80","0","1","1"
"14:06:39.793081","0.990940000","0.187855000","16","100","100.64.0.2","41984","47.76.60.27","80","48","1","1"
"14:06:39.793085","0.990944000","0.187859000","17","100","100.64.0.2","41984","47.76.60.27","80","48","49","1"
"14:06:39.793089","0.990948000","0.187863000","18","78","100.64.0.2","41984","47.76.60.27","80","26","97","1"
"14:06:39.796002","0.993861000","0.190776000","19","52","47.76.60.27","80","100.64.0.2","41984","0","1","97"
"14:06:39.796023","0.993882000","0.190797000","20","52","47.76.60.27","80","100.64.0.2","41984","0","1","123"
"14:06:39.796027","0.993886000","0.190801000","21","296","47.76.60.27","80","100.64.0.2","41984","244","1","123"
"14:06:39.796030","0.993889000","0.190804000","22","296","47.76.60.27","80","100.64.0.2","41984","244","245","123"
"14:06:39.796033","0.993892000","0.190807000","23","296","47.76.60.27","80","100.64.0.2","41984","244","489","123"
"14:06:39.796036","0.993895000","0.190810000","24","296","47.76.60.27","80","100.64.0.2","41984","244","733","123"
"14:06:39.796039","0.993898000","0.190813000","25","296","47.76.60.27","80","100.64.0.2","41984","244","977","123"
"14:06:39.796041","0.993900000","0.190815000","26","296","47.76.60.27","80","100.64.0.2","41984","244","1221","123"
"14:06:39.796044","0.993903000","0.190818000","27","296","47.76.60.27","80","100.64.0.2","41984","244","1465","123"
"14:06:39.796047","0.993906000","0.190821000","28","296","47.76.60.27","80","100.64.0.2","41984","244","1709","123"
"14:06:39.796050","0.993909000","0.190824000","29","296","47.76.60.27","80","100.64.0.2","41984","244","1953","123"
"14:06:39.796053","0.993912000","0.190827000","30","296","47.76.60.27","80","100.64.0.2","41984","244","2197","123"
"14:06:39.979866","1.177725000","0.374640000","31","52","100.64.0.2","41984","47.76.60.27","80","0","123","245"
"14:06:39.979883","1.177742000","0.374657000","32","52","100.64.0.2","41984","47.76.60.27","80","0","123","489"
"14:06:39.979887","1.177746000","0.374661000","33","52","100.64.0.2","41984","47.76.60.27","80","0","123","733"
"14:06:39.979890","1.177749000","0.374664000","34","52","100.64.0.2","41984","47.76.60.27","80","0","123","977"
"14:06:39.982505","1.180364000","0.377279000","35","296","47.76.60.27","80","100.64.0.2","41984","244","2441","123"
"14:06:39.985868","1.183727000","0.380642000","36","296","47.76.60.27","80","100.64.0.2","41984","244","2685","123"
"14:06:39.992443","1.190302000","0.387217000","37","296","47.76.60.27","80","100.64.0.2","41984","244","2929","123"
"14:06:39.999016","1.196875000","0.393790000","38","296","47.76.60.27","80","100.64.0.2","41984","244","3173","123"
"14:06:40.005593","1.203452000","0.400367000","39","296","47.76.60.27","80","100.64.0.2","41984","244","3417","123"
"14:06:40.012107","1.209966000","0.406881000","40","296","47.76.60.27","80","100.64.0.2","41984","244","3661","123"
"14:06:40.018691","1.216550000","0.413465000","41","296","47.76.60.27","80","100.64.0.2","41984","244","3905","123"
"14:06:40.025308","1.223167000","0.420082000","42","296","47.76.60.27","80","100.64.0.2","41984","244","4149","123"
"14:06:40.042912","1.240771000","0.437686000","43","52","100.64.0.2","41984","47.76.60.27","80","0","123","1221"
