_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"02:15:08.172870","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"02:15:08.175926","0.003056000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"02:15:08.360469","0.187599000",,"3","69","100.64.0.2",,"100.64.0.1",,,,
"02:15:08.363449","0.190579000",,"4","153","100.64.0.1",,"100.64.0.2",,,,
"02:15:08.547125","0.374255000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"02:15:08.550159","0.377289000",,"6","101","100.64.0.1",,"100.64.0.2",,,,
"02:15:08.710117","0.537247000",,"7","76",,,,,,,
"02:15:08.735703","0.562833000",,"8","69","100.64.0.2",,"100.64.0.1",,,,
"02:15:08.738790","0.565920000",,"9","153","100.64.0.1",,"100.64.0.2",,,,
"02:15:08.741022","0.568152000",,"10","76",,,,,,,
"02:15:08.741030","0.568160000",,"11","48",,,,,,,
"02:15:08.752982","0.580112000",,"12","76",,,,,,,
"02:15:08.870140","0.697270000",,"13","76",,,,,,,
"02:15:08.922091","0.749221000","0.000000000","14","60","100.64.0.2","34100","47.76.60.27","80","0","0","0"
"02:15:08.924947","0.752077000","0.002856000","15","60","47.76.60.27","80","100.64.0.2","34100","0","0","1"
"02:15:09.109800","0.936930000","0.187709000","16","52","100.64.0.2","34100","47.76.60.27","80","0","1","1"
"02:15:09.109820","0.936950000","0.187729000","17","100","100.64.0.2","34100","47.76.60.27","80","48","1","1"
"02:15:09.109824","0.936954000","0.187733000","18","100","100.64.0.2","34100","47.76.60.27","80","48","49","1"
"02:15:09.109827","0.936957000","0.187736000","19","78","100.64.0.2","34100","47.76.60.27","80","26","97","1"
"02:15:09.112757","0.939887000","0.190666000","20","52","47.76.60.27","80","100.64.0.2","34100","0","1","97"
"02:15:09.112779","0.939909000","0.190688000","21","52","47.76.60.27","80","100.64.0.2","34100","0","1","123"
"02:15:09.112783","0.939913000","0.190692000","22","296","47.76.60.27","80","100.64.0.2","34100","244","1","123"
"02:15:09.112787","0.939917000","0.190696000","23","296","47.76.60.27","80","100.64.0.2","34100","244","245","123"
"02:15:09.112790","0.939920000","0.190699000","24","296","47.76.60.27","80","100.64.0.2","34100","244","489","123"
"02:15:09.112794","0.939924000","0.190703000","25","296","47.76.60.27","80","100.64.0.2","34100","244","733","123"
"02:15:09.112797","0.939927000","0.190706000","26","296","47.76.60.27","80","100.64.0.2","34100","244","977","123"
"02:15:09.112800","0.939930000","0.190709000","27","296","47.76.60.27","80","100.64.0.2","34100","244","1221","123"
"02:15:09.112803","0.939933000","0.190712000","28","296","47.76.60.27","80","100.64.0.2","34100","244","1465","123"
"02:15:09.112806","0.939936000","0.190715000","29","296","47.76.60.27","80","100.64.0.2","34100","244","1709","123"
"02:15:09.112810","0.939940000","0.190719000","30","296","47.76.60.27","80","100.64.0.2","34100","244","1953","123"
"02:15:09.112815","0.939945000","0.190724000","31","296","47.76.60.27","80","100.64.0.2","34100","244","2197","123"
"02:15:09.296646","1.123776000","0.374555000","32","52","100.64.0.2","34100","47.76.60.27","80","0","123","245"
"02:15:09.296663","1.123793000","0.374572000","33","52","100.64.0.2","34100","47.76.60.27","80","0","123","489"
"02:15:09.296666","1.123796000","0.374575000","34","52","100.64.0.2","34100","47.76.60.27","80","0","123","733"
"02:15:09.296669","1.123799000","0.374578000","35","52","100.64.0.2","34100","47.76.60.27","80","0","123","977"
"02:15:09.299332","1.126462000","0.377241000","36","296","47.76.60.27","80","100.64.0.2","34100","244","2441","123"
"02:15:09.299350","1.126480000","0.377259000","37","296","47.76.60.27","80","100.64.0.2","34100","244","2685","123"
"02:15:09.299354","1.126484000","0.377263000","38","296","47.76.60.27","80","100.64.0.2","34100","244","2929","123"
"02:15:09.299357","1.126487000","0.377266000","39","296","47.76.60.27","80","100.64.0.2","34100","244","3173","123"
"02:15:09.299360","1.126490000","0.377269000","40","296","47.76.60.27","80","100.64.0.2","34100","244","3417","123"
"02:15:09.299363","1.126493000","0.377272000","41","296","47.76.60.27","80","100.64.0.2","34100","244","3661","123"
"02:15:09.299366","1.126496000","0.377275000","42","296","47.76.60.27","80","100.64.0.2","34100","244","3905","123"
"02:15:09.299370","1.126500000","0.377279000","43","296","47.76.60.27","80","100.64.0.2","34100","244","4149","123"
"02:15:09.359789","1.186919000","0.437698000","44","52","100.64.0.2","34100","47.76.60.27","80","0","123","1221"
"02:15:09.359805","1.186935000","0.437714000","45","52","100.64.0.2","34100","47.76.60.27","80","0","123","1465"
"02:15:09.359808","1.186938000","0.437717000","46","52","100.64.0.2","34100","47.76.60.27","80","0","123","1709"
