_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"04:39:41.682010","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"04:39:41.685068","0.003058000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"04:39:41.869673","0.187663000",,"3","69","100.64.0.2",,"100.64.0.1",,,,
"04:39:41.872838","0.190828000",,"4","153","100.64.0.1",,"100.64.0.2",,,,
"04:39:42.022112","0.340102000",,"5","76",,,,,,,
"04:39:42.055550","0.373540000",,"6","69","100.64.0.2",,"100.64.0.1",,,,
"04:39:42.058769","0.376759000",,"7","101","100.64.0.1",,"100.64.0.2",,,,
"04:39:42.148984","0.466974000",,"8","76",,,,,,,
"04:39:42.244438","0.562428000",,"9","69","100.64.0.2",,"100.64.0.1",,,,
"04:39:42.247552","0.565542000",,"10","153","100.64.0.1",,"100.64.0.2",,,,
"04:39:42.310104","0.628094000",,"11","76",,,,,,,
"04:39:42.404989","0.722979000",,"12","76",,,,,,,
"04:39:42.430685","0.748675000","0.000000000","13","60","100.64.0.2","59802","47.76.60.27","80","0","0","0"
"04:39:42.433503","0.751493000","0.002818000","14","60","47.76.60.27","80","100.64.0.2","59802","0","0","1"
"04:39:42.618340","0.936330000","0.187655000","15","52","100.64.0.2","59802","47.76.60.27","80","0","1","1"
"04:39:42.618357","0.936347000","0.187672000","16","100","100.64.0.2","59802","47.76.60.27","80","48","1","1"
"04:39:42.618362","0.936352000","0.187677000","17","100","100.64.0.2","59802","47.76.60.27","80","48","49","1"
"04:39:42.618413","0.936403000","0.187728000","18","78","100.64.0.2","59802","47.76.60.27","80","26","97","1"
"04:39:42.621386","0.939376000","0.190701000","19","52","47.76.60.27","80","100.64.0.2","59802","0","1","97"
"04:39:42.621402","0.939392000","0.190717000","20","52","47.76.60.27","80","100.64.0.2","59802","0","1","123"
"04:39:42.621406","0.939396000","0.190721000","21","296","47.76.60.27","80","100.64.0.2","59802","244","1","123"
"04:39:42.621410","0.939400000","0.190725000","22","296","47.76.60.27","80","100.64.0.2","59802","244","245","123"
"04:39:42.621413","0.939403000","0.190728000","23","296","47.76.60.27","80","100.64.0.2","59802","244","489","123"
"04:39:42.621416","0.939406000","0.190731000","24","296","47.76.60.27","80","100.64.0.2","59802","244","733","123"
"04:39:42.621420","0.939410000","0.190735000","25","296","47.76.60.27","80","100.64.0.2","59802","244","977","123"
"04:39:42.621424","0.939414000","0.190739000","26","296","47.76.60.27","80","100.64.0.2","59802","244","1221","123"
"04:39:42.621427","0.939417000","0.190742000","27","296","47.76.60.27","80","100.64.0.2","59802","244","1465","123"
"04:39:42.621431","0.939421000","0.190746000","28","296","47.76.60.27","80","100.64.0.2","59802","244","1709","123"
"04:39:42.621434","0.939424000","0.190749000","29","296","47.76.60.27","80","100.64.0.2","59802","244","1953","123"
"04:39:42.621438","0.939428000","0.190753000","30","296","47.76.60.27","80","100.64.0.2","59802","244","2197","123"
"04:39:42.806246","1.124236000","0.375561000","31","52","100.64.0.2","59802","47.76.60.27","80","0","123","245"
"04:39:42.806265","1.124255000","0.375580000","32","52","100.64.0.2","59802","47.76.60.27","80","0","123","489"
"04:39:42.806268","1.124258000","0.375583000","33","52","100.64.0.2","59802","47.76.60.27","80","0","123","733"
"04:39:42.806272","1.124262000","0.375587000","34","52","100.64.0.2","59802","47.76.60.27","80","0","123","977"
"04:39:42.809060","1.127050000","0.378375000","35","296","47.76.60.27","80","100.64.0.2","59802","244","2441","123"
"04:39:42.809078","1.127068000","0.378393000","36","296","47.76.60.27","80","100.64.0.2","59802","244","2685","123"
"04:39:42.809081","1.127071000","0.378396000","37","296","47.76.60.27","80","100.64.0.2","59802","244","2929","123"
"04:39:42.809085","1.127075000","0.378400000","38","296","47.76.60.27","80","100.64.0.2","59802","244","3173","123"
"04:39:42.809088","1.127078000","0.378403000","39","296","47.76.60.27","80","100.64.0.2","59802","244","3417","123"
"04:39:42.809092","1.127082000","0.378407000","40","296","47.76.60.27","80","100.64.0.2","59802","244","3661","123"
"04:39:42.809095","1.127085000","0.378410000","41","296","47.76.60.27","80","100.64.0.2","59802","244","3905","123"
"04:39:42.809099","1.127089000","0.378414000","42","296","47.76.60.27","80","100.64.0.2","59802","244","4149","123"
"04:39:42.868420","1.186410000","0.437735000","43","52","100.64.0.2","59802","47.76.60.27","80","0","123","1221"
"04:39:42.868439","1.186429000","0.437754000","44","52","100.64.0.2","59802","47.76.60.27","80","0","123","1465"
"04:39:42.868443","1.186433000","0.437758000","45","52","100.64.0.2","59802","47.76.60.27","80","0","123","1709"
"04:39:42.868446","1.186436000","0.437761000","46","52","100.64.0.2","59802","47.76.60.27","80","0","123","1953"
"04:39:42.868449","1.186439000","0.437764000","47","52","100.64.0.2","59802","47.76.60.27","80","0","123","2197"
"04:39:42.871235","1.189225000","0.440550000","48","296","47.76.60.27","80","100.64.0.2","59802","244","4393","123"
"04:39:42.871252","1.189242000","0.440567000","49","296","47.76.60.27","80","100.64.0.2","59802","244","4637","123"
"04:39:42.871256","1.189246000","0.440571000","50","296","47.76.60.27","80","100.64.0.2","59802","244","4881","123"
"04:39:42.871259","1.189249000","0.440574000","51","296","47.76.60.27","80","100.64.0.2","59802","244","5125","123"
"04:39:42.871262","1.189252000","0.440577000","52","296","47.76.60.27","80","100.64.0.2","59802","244","5369","123"
"04:39:42.930608","1.248598000","0.499923000","53","52","100.64.0.2","59802","47.76.60.27","80","0","123","2441"
"04:39:42.933322","1.251312000","0.502637000","54","296","47.76.60.27","80","100.64.0.2","59802","244","5613","123"
"04:39:42.993876","1.311866000","0.563191000","55","52","100.64.0.2","59802","47.76.60.27","80","0","123","2685"
"04:39:42.993903","1.311893000","0.563218000","56","52","100.64.0.2","59802","47.76.60.27","80","0","123","2929"
"04:39:42.993909","1.311899000","0.563224000","57","52","100.64.0.2","59802","47.76.60.27","80","0","123","3173"
"04:39:42.993913","1.311903000","0.563228000","58","52","100.64.0.2","59802","47.76.60.27","80","0","123","3417"
"04:39:42.993917","1.311907000","0.563232000","59","52","100.64.0.2","59802","47.76.60.27","80","0","123","3661"
"04:39:42.996634","1.314624000","0.565949000","60","296","47.76.60.27","80","100.64.0.2","59802","244","5857","123"
"04:39:42.996654","1.314644000","0.565969000","61","296","47.76.60.27","80","100.64.0.2","59802","244","6101","123"
"04:39:42.996658","1.314648000","0.565973000","62","296","47.76.60.27","80","100.64.0.2","59802","244","6345","123"
