_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"06:58:30.153450","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"06:58:30.156529","0.003079000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"06:58:30.162195","0.008745000",,"3","76",,,,,,,
"06:58:30.309006","0.155556000",,"4","76",,,,,,,
"06:58:30.341069","0.187619000",,"5","69","100.64.0.2",,"100.64.0.1",,,,
"06:58:30.344278","0.190828000",,"6","153","100.64.0.1",,"100.64.0.2",,,,
"06:58:30.528520","0.375070000",,"7","69","100.64.0.2",,"100.64.0.1",,,,
"06:58:30.531703","0.378253000",,"8","101","100.64.0.1",,"100.64.0.2",,,,
"06:58:30.597027","0.443577000",,"9","76",,,,,,,
"06:58:30.716729","0.563279000",,"10","69","100.64.0.2",,"100.64.0.1",,,,
"06:58:30.719890","0.566440000",,"11","153","100.64.0.1",,"100.64.0.2",,,,
"06:58:30.886178","0.732728000",,"12","76",,,,,,,
"06:58:30.902591","0.749141000","0.000000000","13","60","100.64.0.2","40772","47.76.60.27","80","0","0","0"
"06:58:30.905505","0.752055000","0.002914000","14","60","47.76.60.27","80","100.64.0.2","40772","0","0","1"
"06:58:31.090373","0.936923000","0.187782000","15","52","100.64.0.2","40772","47.76.60.27","80","0","1","1"
"06:58:31.090392","0.936942000","0.187801000","16","100","100.64.0.2","40772","47.76.60.27","80","48","1","1"
"06:58:31.090397","0.936947000","0.187806000","17","100","100.64.0.2","40772","47.76.60.27","80","48","49","1"
"06:58:31.090401","0.936951000","0.187810000","18","78","100.64.0.2","40772","47.76.60.27","80","26","97","1"
"06:58:31.093283","0.939833000","0.190692000","19","52","47.76.60.27","80","100.64.0.2","40772","0","1","97"
"06:58:31.093300","0.939850000","0.190709000","20","52","47.76.60.27","80","100.64.0.2","40772","0","1","123"
"06:58:31.093304","0.939854000","0.190713000","21","296","47.76.60.27","80","100.64.0.2","40772","244","1","123"
"06:58:31.093306","0.939856000","0.190715000","22","296","47.76.60.27","80","100.64.0.2","40772","244","245","123"
"06:58:31.093309","0.939859000","0.190718000","23","296","47.76.60.27","80","100.64.0.2","40772","244","489","123"
"06:58:31.093312","0.939862000","0.190721000","24","296","47.76.60.27","80","100.64.0.2","40772","244","733","123"
"06:58:31.093315","0.939865000","0.190724000","25","296","47.76.60.27","80","100.64.0.2","40772","244","977","123"
"06:58:31.093318","0.939868000","0.190727000","26","296","47.76.60.27","80","100.64.0.2","40772","244","1221","123"
"06:58:31.093321","0.939871000","0.190730000","27","296","47.76.60.27","80","100.64.0.2","40772","244","1465","123"
"06:58:31.093324","0.939874000","0.190733000","28","296","47.76.60.27","80","100.64.0.2","40772","244","1709","123"
"06:58:31.093327","0.939877000","0.190736000","29","296","47.76.60.27","80","100.64.0.2","40772","244","1953","123"
"06:58:31.093330","0.939880000","0.190739000","30","296","47.76.60.27","80","100.64.0.2","40772","244","2197","123"
"06:58:31.278209","1.124759000","0.375618000","31","52","100.64.0.2","40772","47.76.60.27","80","0","123","245"
"06:58:31.278225","1.124775000","0.375634000","32","52","100.64.0.2","40772","47.76.60.27","80","0","123","489"
"06:58:31.278229","1.124779000","0.375638000","33","52","100.64.0.2","40772","47.76.60.27","80","0","123","733"
"06:58:31.278232","1.124782000","0.375641000","34","52","100.64.0.2","40772","47.76.60.27","80","0","123","977"
"06:58:31.280989","1.127539000","0.378398000","35","296","47.76.60.27","80","100.64.0.2","40772","244","2441","123"
"06:58:31.281007","1.127557000","0.378416000","36","296","47.76.60.27","80","100.64.0.2","40772","244","2685","123"
