_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"23:52:44.661038","0.000000000",,"1","69","100.64.0.2",,"100.64.0.1",,,,
"23:52:44.664077","0.003039000",,"2","101","100.64.0.1",,"100.64.0.2",,,,
"23:52:44.838115","0.177077000",,"3","76",,,,,,,
"23:52:44.848666","0.187628000",,"4","69","100.64.0.2",,"100.64.0.1",,,,
"23:52:44.851672","0.190634000",,"5","153","100.64.0.1",,"100.64.0.2",,,,
"23:52:44.938110","0.277072000",,"6","76",,,,,,,
"23:52:45.035421","0.374383000",,"7","69","100.64.0.2",,"100.64.0.1",,,,
"23:52:45.038465","0.377427000",,"8","101","100.64.0.1",,"100.64.0.2",,,,
"23:52:45.060987","0.399949000",,"9","76",,,,,,,
"23:52:45.223660","0.562622000",,"10","69","100.64.0.2",,"100.64.0.1",,,,
"23:52:45.226766","0.565728000",,"11","153","100.64.0.1",,"100.64.0.2",,,,
"23:52:45.410173","0.749135000","0.000000000","12","60","100.64.0.2","33258","47.76.60.27","80","0","0","0"
"23:52:45.413005","0.751967000","0.002832000","13","60","47.76.60.27","80","100.64.0.2","33258","0","0","1"
"23:52:45.444997","0.783959000",,"14","76",,,,,,,
"23:52:45.534760","0.873722000","0.124587000","15","52","100.64.0.2","33258","47.76.60.27","80","0","1","1"
"23:52:45.534775","0.873737000","0.124602000","16","100","100.64.0.2","33258","47.76.60.27","80","48","1","1"
"23:52:45.534779","0.873741000","0.124606000","17","100","100.64.0.2","33258","47.76.60.27","80","48","49","1"
"23:52:45.534782","0.873744000","0.124609000","18","78","100.64.0.2","33258","47.76.60.27","80","26","97","1"
"23:52:45.537681","0.876643000","0.127508000","19","52","47.76.60.27","80","100.64.0.2","33258","0","1","49"
"23:52:45.537702","0.876664000","0.127529000","20","52","47.76.60.27","80","100.64.0.2","33258","0","1","97"
"23:52:45.537705","0.876667000","0.127532000","21","52","47.76.60.27","80","100.64.0.2","33258","0","1","123"
"23:52:45.537708","0.876670000","0.127535000","22","296","47.76.60.27","80","100.64.0.2","33258","244","1","123"
"23:52:45.537711","0.876673000","0.127538000","23","296","47.76.60.27","80","100.64.0.2","33258","244","245","123"
"23:52:45.537715","0.876677000","0.127542000","24","296","47.76.60.27","80","100.64.0.2","33258","244","489","123"
"23:52:45.537718","0.876680000","0.127545000","25","296","47.76.60.27","80","100.64.0.2","33258","244","733","123"
"23:52:45.537720","0.876682000","0.127547000","26","296","47.76.60.27","80","100.64.0.2","33258","244","977","123"
"23:52:45.537723","0.876685000","0.127550000","27","296","47.76.60.27","80","100.64.0.2","33258","244","1221","123"
"23:52:45.537726","0.876688000","0.127553000","28","296","47.76.60.27","80","100.64.0.2","33258","244","1465","123"
"23:52:45.537729","0.876691000","0.127556000","29","296","47.76.60.27","80","100.64.0.2","33258","244","1709","123"
"23:52:45.537732","0.876694000","0.127559000","30","296","47.76.60.27","80","100.64.0.2","33258","244","1953","123"
"23:52:45.537735","0.876697000","0.127562000","31","296","47.76.60.27","80","100.64.0.2","33258","244","2197","123"
"23:52:45.659528","0.998490000","0.249355000","32","52","100.64.0.2","33258","47.76.60.27","80","0","123","245"
"23:52:45.659553","0.998515000","0.249380000","33","52","100.64.0.2","33258","47.76.60.27","80","0","123","489"
"23:52:45.659558","0.998520000","0.249385000","34","52","100.64.0.2","33258","47.76.60.27","80","0","123","733"
"23:52:45.659562","0.998524000","0.249389000","35","52","100.64.0.2","33258","47.76.60.27","80","0","123","977"
"23:52:45.662265","1.001227000","0.252092000","36","296","47.76.60.27","80","100.64.0.2","33258","244","2441","123"
"23:52:45.662287","1.001249000","0.252114000","37","296","47.76.60.27","80","100.64.0.2","33258","244","2685","123"
"23:52:45.662292","1.001254000","0.252119000","38","296","47.76.60.27","80","100.64.0.2","33258","244","2929","123"
"23:52:45.722680","1.061642000","0.312507000","39","52","100.64.0.2","33258","47.76.60.27","80","0","123","1221"
"23:52:45.722704","1.061666000","0.312531000","40","52","100.64.0.2","33258","47.76.60.27","80","0","123","1465"
"23:52:45.722708","1.061670000","0.312535000","41","52","100.64.0.2","33258","47.76.60.27","80","0","123","1709"
"23:52:45.722712","1.061674000","0.312539000","42","52","100.64.0.2","33258","47.76.60.27","80","0","123","1953"
"23:52:45.722716","1.061678000","0.312543000","43","52","100.64.0.2","33258","47.76.60.27","80","0","123","2197"
"23:52:45.725456","1.064418000","0.315283000","44","296","47.76.60.27","80","100.64.0.2","33258","244","3173","123"
"23:52:45.725477","1.064439000","0.315304000","45","296","47.76.60.27","80","100.64.0.2","33258","244","3417","123"
"23:52:45.725480","1.064442000","0.315307000","46","296","47.76.60.27","80","100.64.0.2","33258","244","3661","123"
"23:52:45.725483","1.064445000","0.315310000","47","296","47.76.60.27","80","100.64.0.2","33258","244","3905","123"
"23:52:45.725487","1.064449000","0.315314000","48","296","47.76.60.27","80","100.64.0.2","33258","244","4149","123"
"23:52:45.725489","1.064451000","0.315316000","49","296","47.76.60.27","80","100.64.0.2","33258","244","4393","123"
"23:52:45.785009","1.123971000","0.374836000","50","52","100.64.0.2","33258","47.76.60.27","80","0","123","2441"
"23:52:45.785026","1.123988000","0.374853000","51","52","100.64.0.2","33258","47.76.60.27","80","0","123","2685"
"23:52:45.785029","1.123991000","0.374856000","52","52","100.64.0.2","33258","47.76.60.27","80","0","123","2929"
"23:52:45.785032","1.123994000","0.374859000","53","52","100.64.0.2","33258","47.76.60.27","80","0","123","3173"
"23:52:45.787667","1.126629000","0.377494000","54","296","47.76.60.27","80","100.64.0.2","33258","244","4637","123"
"23:52:45.787685","1.126647000","0.377512000","55","296","47.76.60.27","80","100.64.0.2","33258","244","4881","123"
"23:52:45.787688","1.126650000","0.377515000","56","296","47.76.60.27","80","100.64.0.2","33258","244","5125","123"
"23:52:45.787692","1.126654000","0.377519000","57","296","47.76.60.27","80","100.64.0.2","33258","244","5369","123"
"23:52:45.787695","1.126657000","0.377522000","58","296","47.76.60.27","80","100.64.0.2","33258","244","5613","123"
"23:52:45.848179","1.187141000","0.438006000","59","52","100.64.0.2","33258","47.76.60.27","80","0","123","3417"
"23:52:45.848196","1.187158000","0.438023000","60","52","100.64.0.2","33258","47.76.60.27","80","0","123","3661"
"23:52:45.848200","1.187162000","0.438027000","61","52","100.64.0.2","33258","47.76.60.27","80","0","123","3905"
"23:52:45.848204","1.187166000","0.438031000","62","52","100.64.0.2","33258","47.76.60.27","80","0","123","4149"
"23:52:45.848207","1.187169000","0.438034000","63","52","100.64.0.2","33258","47.76.60.27","80","0","123","4393"
"23:52:45.850993","1.189955000","0.440820000","64","296","47.76.60.27","80","100.64.0.2","33258","244","5857","123"
"23:52:45.851011","1.189973000","0.440838000","65","296","47.76.60.27","80","100.64.0.2","33258","244","6101","123"
"23:52:45.851015","1.189977000","0.440842000","66","296","47.76.60.27","80","100.64.0.2","33258","244","6345","123"
"23:52:45.851018","1.189980000","0.440845000","67","296","47.76.60.27","80","100.64.0.2","33258","244","6589","123"
"23:52:45.851022","1.189984000","0.440849000","68","296","47.76.60.27","80","100.64.0.2","33258","244","6833","123"
"23:52:45.972763","1.311725000","0.562590000","69","52","100.64.0.2","33258","47.76.60.27","80","0","123","4637"
"23:52:45.972779","1.311741000","0.562606000","70","52","100.64.0.2","33258","47.76.60.27","80","0","123","4881"
"23:52:45.972783","1.311745000","0.562610000","71","52","100.64.0.2","33258","47.76.60.27","80","0","123","5125"
